Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Channel 1 mean,Nucleus: Channel 1 sum,Nucleus: Channel 1 std dev,Nucleus: Channel 1 max,Nucleus: Channel 1 min,Nucleus: Channel 1 range,Nucleus: Channel 2 mean,Nucleus: Channel 2 sum,Nucleus: Channel 2 std dev,Nucleus: Channel 2 max,Nucleus: Channel 2 min,Nucleus: Channel 2 range,Nucleus: Channel 3 mean,Nucleus: Channel 3 sum,Nucleus: Channel 3 std dev,Nucleus: Channel 3 max,Nucleus: Channel 3 min,Nucleus: Channel 3 range,Nucleus: Channel 4 mean,Nucleus: Channel 4 sum,Nucleus: Channel 4 std dev,Nucleus: Channel 4 max,Nucleus: Channel 4 min,Nucleus: Channel 4 range
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f176730e-4d16-4461-8a2d-ba1aa2925dd2,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,8.39,193.98,76.511,32.5033,0.9101,12.1463,8.3612,0.7032,94.9792,22795,72.3316,224,11,213,3.0125,723,1.9842,9,0,9,5.8583,1406,4.4652,25,0,25,8.2417,1978,5.6376,32,0,32
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,99f6c46f-66d1-4363-adbf-04f10795aa8d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,279.3,195.5,92.0069,37.1956,0.8357,13.8369,8.6857,0.7582,95.6069,27726,35.2095,206,22,184,3.6379,1055,2.7459,12,0,12,8.231,2387,4.352,32,1,31,20.1034,5830,8.6814,50,1,49
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4fcede0e-80c8-41d6-920e-0bfeec8f0e8e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,170.86,195.88,113.6366,40.8941,0.8539,15.1154,9.8631,0.7732,68.1008,24312,39.9032,212,16,196,5.1933,1854,2.8911,12,0,12,8.4538,3018,5.1757,25,0,25,40.7591,14551,12.2267,66,10,56
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7ead58ab-0a98-4acf-bbc8-b8efad5c3a32,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,33.07,196.73,90.3928,36.2082,0.8664,12.9928,8.95,0.7703,36.386,10370,21.9053,141,11,130,4.7368,1350,2.9355,15,0,15,8.5158,2427,4.5398,28,1,27,14.5439,4145,6.7867,38,3,35
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7e3b8252-6098-4b63-b6a9-940e6cb28a75,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,123.96,200.33,93.6211,44.7837,0.5866,17.372,9.5059,0.8621,128.0372,37899,55.2944,218,21,197,5.1318,1519,3.0353,14,0,14,9.6419,2854,4.7565,31,0,31,19.7196,5837,12.882,50,2,48
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,28fce16b-68b2-468f-ba46-161651b02251,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,259.49,200.64,84.259,33.9634,0.9179,11.1836,9.6602,0.4864,55.7414,14660,27.7932,170,12,158,3.4183,899,2.3083,10,0,10,7.7414,2036,4.4663,26,1,25,42.4829,11173,10.8395,71,8,63
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9ba1d473-f2a3-442c-b4ea-26cef9b819b8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,69.59,201.46,73.9284,31.1487,0.9575,10.2924,9.5262,0.2684,72.3664,16789,41.2033,210,13,197,2.5431,590,1.9064,10,0,10,7.1509,1659,4.3988,21,0,21,28.3664,6581,8.5,44,7,37
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,cb018916-330d-44fc-9373-ae55b00376d2,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,103.69,201.13,53.59,28.1437,0.8502,10.8563,7.0541,0.766,51.1437,8541,25.5417,180,20,160,2.8623,478,1.8818,12,0,12,8.9222,1490,5.0551,26,1,25,49.7665,8311,9.7721,80,29,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2db90293-c584-4c7e-8671-272af9c16204,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,242.61,206.33,107.8257,47.354,0.6043,18.9493,8.1333,0.9319,35.783,12202,24.8789,168,13,155,2.6012,887,1.4949,7,0,7,7.1144,2426,5.4033,33,0,33,42.1554,14375,11.6307,65,14,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8b739b99-ffdf-4e78-9a8f-05761c949df9,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,150.38,202.32,53.9128,27.695,0.8833,10.2602,7.4899,0.5728,125.3136,21178,55.5798,217,14,203,6.9053,1167,3.6681,18,0,18,8.7988,1487,5.1392,25,1,24,11.0178,1862,7.7816,45,1,44
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e43c057c-4959-4525-8431-283d17be761f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,224.61,203.04,83.6133,38.932,0.6932,14.1355,9.8183,0.79,75.3962,19980,36.8709,196,12,184,4.5057,1194,2.5333,13,0,13,8.4528,2240,6.3298,46,0,46,27.4906,7285,9.8196,54,3,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5a56161d-1687-4b08-a974-3c301379da70,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,157.99,208.41,98.1407,39.831,0.7774,15.0913,9.2965,0.7848,94.2226,29209,42.1906,191,19,172,4.8548,1505,3.6605,14,0,14,9.8613,3057,4.7972,30,1,29,32.9452,10213,9.6797,54,9,45
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,660d206d-c5d3-44da-a3df-db3df05d6318,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,198.81,209.12,104.2745,39.9963,0.8191,15.1201,9.9102,0.7138,121.1957,39631,58.916,216,13,203,5.0887,1664,3.3509,16,0,16,8.2538,2699,4.6766,22,0,22,23.5841,7712,11.7127,48,1,47
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5613d5ac-514d-4a40-a358-6194ac1f5172,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,48.38,206.81,68.1174,30.5437,0.9175,10.423,8.2519,0.6084,35.2066,7499,15.4393,105,12,93,2.6009,554,1.7739,8,0,8,6.507,1386,4.1908,18,0,18,43.9155,9354,10.05,65,17,48
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c1aec1fa-833c-4923-86b3-1bb9366e4b78,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,87.96,208.85,87.1645,33.4928,0.9764,11.4664,9.9102,0.4816,73.5593,19861,38.6414,184,12,172,3.9259,1060,2.244,11,0,11,9.6148,2596,5.3889,30,1,29,10.3667,2799,6.135,34,1,33
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,1d19c8ed-1491-41c8-83f6-129b1b95c475,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,139.79,207.78,49.0704,26.1247,0.9035,8.8898,7.6271,0.4063,66.8418,10561,31.2902,180,22,158,3.9241,620,2.7311,12,0,12,8.4747,1339,4.0612,19,2,17,34.019,5375,5.9525,50,17,33
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,293f55ea-933e-42dd-ae61-17a81e5f6107,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,178.01,206.54,10.0078,11.8016,0.903,4.4061,2.8053,0.7064,63.2353,2150,21.4138,113,36,77,9.6765,329,1.6827,13,5,8,10.1471,345,3.4301,18,3,15,17.8824,608,3.1887,26,13,13
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b14dc359-15da-40ac-b611-3a6a6dee3225,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,67.65,211.17,58.7553,28.6669,0.8985,9.3593,8.5712,0.3093,54.6178,10432,26.828,164,22,142,2.8325,541,2.0656,10,0,10,7.8377,1497,4.3054,22,1,21,26.8482,5128,6.1141,42,11,31
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9947a0a8-39d1-4ae4-a940-e3c81b2fce32,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,187.23,211.14,28.0863,20.2506,0.8607,6.8354,5.744,0.589,88.7717,8167,34.2297,188,36,152,3.5543,327,2.1502,7,0,7,6.2826,578,3.5466,18,1,17,57.1739,5260,5.9163,69,45,24
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4b6f4429-362d-4f19-a393-d8e39bc0ffb4,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,13.1,214.98,78.7708,33.0685,0.9052,11.374,9.3678,0.4532,69.224,17306,39.9392,216,20,196,3.9,975,2.5018,11,0,11,7.644,1911,4.1794,22,1,21,46.58,11645,17.1786,74,12,62
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9c52b2a7-b27d-40b1-b9de-d144bac83027,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,113.56,214.33,66.8261,29.4778,0.9664,10.5909,8.0092,0.627,101.3952,21293,82.9564,222,8,214,6.2333,1309,4.5081,17,0,17,8.1571,1713,4.5389,21,0,21,7.0143,1473,3.985,21,0,21
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c1957a1f-41b9-400f-9c62-652b5fab46f9,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,279.84,220.32,134.2978,54.4391,0.5695,23.4688,8.6783,0.9491,145.974,61747,62.2399,213,14,199,4.1111,1739,2.3677,12,0,12,6.5083,2753,3.7712,25,0,25,8.4823,3588,4.9081,32,1,31
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b9d44e1c-4143-4f63-928d-fbfde02a7232,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,124.49,215.64,74.2512,31.7677,0.9246,10.7769,9.4752,0.4468,83.2941,19824,35.1557,211,32,179,4.6639,1110,2.4314,12,0,12,9.0252,2148,5.1997,30,0,30,54.4202,12952,16.8265,84,15,69
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,66a29870-f9d9-476a-8f79-52471d620da0,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,213.28,217.69,162.707,54.5564,0.6869,20.8239,11.6187,0.8658,85.8689,43879,43.82,216,21,195,4.1742,2133,2.2594,11,0,11,10.0313,5126,5.0491,30,1,29,17.1663,8772,6.8078,40,1,39
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,572a0247-cb3f-418e-b6c1-e4bf0f302aa6,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,27.99,216.01,55.8498,28.4258,0.8686,9.5195,7.6139,0.5114,74.1695,13128,37.7096,199,15,184,2.7401,485,1.9512,9,0,9,8.0169,1419,5.0984,22,0,22,34.0056,6019,7.9854,52,14,38
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,07e4b881-e599-41e5-839e-eb41a0176ed4,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,184.03,222.42,133.0065,48.0093,0.7252,16.618,11.313,0.8217,96.5411,39968,63.687,218,15,203,4.0048,1658,2.0443,10,0,10,7.7536,3210,5.0788,28,0,28,22.4348,9288,13.6802,60,1,59
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,028beada-2487-4594-9015-880e581d8490,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,261.91,216.81,14.2046,14.6089,0.8364,5.6253,3.5574,0.7901,31.4167,1508,9.6554,58,17,41,5.3958,259,1.4694,8,2,6,5.7917,278,2.3875,11,1,10,14.8333,712,2.8007,25,10,15
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7c3da5b0-40b5-4868-88c1-0213a6e9449b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,236.66,222.79,123.9672,44.3536,0.7919,16.6382,9.5314,0.8113,54.8817,21349,30.0862,192,15,177,4.6761,1819,2.8947,14,0,14,12.527,4873,7.3847,42,0,42,57.3985,22328,24.6277,103,14,89
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a2b0642f-0b53-4565-9d01-74d6a5112ce5,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,50.49,222.01,80.0622,33.532,0.8948,11.6232,10.0201,0.3362,71.8622,18253,42.2319,204,17,187,3.126,794,1.7194,9,0,9,8.2126,2086,4.1876,21,0,21,18.2402,4633,6.9511,36,5,31
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,1d8cea71-23bb-421e-937c-c3fc18286847,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,59.5,221.78,43.2594,24.7403,0.8881,8.3581,6.725,0.4943,71.3285,9772,36.5934,191,24,167,2.2117,303,1.8328,7,0,7,8.7445,1198,5.8171,26,1,25,25.1971,3452,10.4339,44,5,39
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,99b8c331-7679-4cc4-90b8-10d14c619edb,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,93.77,222.63,37.7713,24.7263,0.7763,9.0399,5.7778,0.7176,40.4634,4977,26.0895,147,16,131,2.2602,278,1.7872,7,0,7,7.6911,946,4.652,21,1,20,31.3496,3856,8.1159,53,15,38
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9a012e25-723e-4891-bfc0-233b5f31ffee,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,32.05,224.83,66.5033,30.6568,0.8892,10.7397,8.3196,0.6189,94.7033,19793,72.8852,223,12,211,4.1148,860,2.8447,13,0,13,8.2297,1720,4.437,25,1,24,16.7656,3504,6.122,42,5,37
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,698bacfb-19b3-4c80-a516-a03adbfb3df5,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,78.33,223.76,53.9128,27.2398,0.913,9.0592,7.7929,0.4639,99.1588,16857,45.0017,218,32,186,3.0824,524,2.1985,10,0,10,8.2294,1399,6.0482,31,0,31,42.4588,7218,7.0996,57,14,43
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,66297c45-a383-482a-8265-99aedc3ffb61,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,105.48,226.17,67.7946,32.4313,0.81,12.2239,7.6014,0.7844,48.2186,10367,26.6948,184,19,165,4.3953,945,2.4336,12,0,12,10.1395,2180,4.2579,24,1,23,40.6884,8748,23.3272,83,0,83
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2d7c70b1-3985-469d-bc25-ef5928bb0cf0,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,146.64,224.03,48.4247,26.7575,0.8499,8.9123,7.3093,0.5805,53.9032,8355,34.2718,176,25,151,3.9613,614,2.3072,10,0,10,7.3484,1139,3.9896,20,1,19,42.6903,6617,7.1438,60,24,36
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fbbf8dab-becc-40a2-9057-3b82606c3132,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,164.36,230.97,171.4234,52.227,0.7897,18.8398,13.7449,0.6889,90.9139,48548,44.1587,212,11,201,3.7809,2019,2.1507,12,0,12,9.2566,4943,5.4977,32,0,32,28.1049,15008,6.4894,49,9,40
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,7cbde8a6-53e2-415c-96e3-2c79994cdee2,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,15.31,225.3,64.2434,29.4633,0.93,10.4774,8.2373,0.4432,87.4109,17657,40.371,207,14,193,3.9604,800,1.8843,9,0,9,9.7277,1965,5.2348,29,2,27,22.9951,4645,8.3192,48,4,44
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,93dfa672-d8c1-4762-bbed-15db62fd4c4f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,270.49,228.32,61.9836,33.0027,0.7151,12.7276,6.739,0.8596,80.8342,16086,37.4442,205,31,174,4.0905,814,2.6594,14,0,14,7.7739,1547,4.0941,22,1,21,64.2915,12794,11.8503,86,35,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b06a0af4-3d02-4683-a6f3-a87461f7773e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,141.25,231.84,113.6366,48.2531,0.6133,19.1536,9.2579,0.901,64.769,22993,45.2578,214,8,206,7.3915,2624,2.6673,16,1,15,9.4225,3345,5.1647,30,0,30,20.6563,7333,8.6508,53,2,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,279a8f4c-a9be-4d19-af13-9314c1ea9d13,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,255.77,232.21,138.4946,45.0352,0.8581,15.308,12.701,0.5078,84.5995,36547,45.4018,209,18,191,5.0579,2185,3.0871,14,0,14,9.1134,3937,5.9852,39,0,39,35.7384,15439,27.9994,85,1,84
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a2274c40-9d2b-4896-a459-5800e219f471,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,125.71,237.73,153.9905,51.4232,0.7318,20.1659,10.6467,0.8795,97.7178,47100,43.6515,215,10,205,4.1058,1979,2.7196,13,0,13,9.471,4565,5.0379,28,0,28,30.2697,14590,10.2372,59,3,56
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,66d61d9c-e51c-472e-9dd3-adce2ebb6d85,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,75.52,232.89,95.8809,37.8882,0.8393,14.7726,8.7265,0.8255,113.38,34014,66.735,222,9,213,5.4633,1639,2.9875,14,0,14,8.55,2565,5.2452,32,0,32,15.8333,4750,12.4409,56,0,56
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,32ff9071-f6e2-47b5-bda4-fd692372113d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,19.12,236.77,82.6448,35.5978,0.8196,13.2616,7.947,0.8091,69.636,18175,27.247,174,24,150,3.659,955,2.4088,14,0,14,10.4483,2727,5.5117,28,1,27,37.2184,9714,15.249,66,5,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,bfdf9446-9150-47de-8184-63936ac825d8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,56.94,237.84,130.7467,44.489,0.8301,15.8492,10.8925,0.7411,109.326,44933,50.913,217,14,203,4.8418,1990,2.5949,14,0,14,10.1314,4164,5.8562,32,1,31,29.7226,12216,16.5815,76,2,74
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,dbe7fec2-f144-46d6-b474-94dace3c619f,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,223.1,239.97,124.6129,50.6263,0.611,21.4281,8.6503,0.9311,103.1865,39830,75.8452,219,8,211,5.9896,2312,3.2808,14,0,14,9.0233,3483,4.4984,22,0,22,12.2383,4724,12.3206,45,0,45
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,50481b96-f185-4261-968a-62522eeeca13,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,203.1,234.73,67.7946,31.6285,0.8516,11.7566,7.7967,0.7867,39.4676,8525,14.6982,110,19,91,3.3102,715,1.7337,7,0,7,8.8796,1918,4.7175,25,1,24,11.0648,2390,5.3627,24,1,23
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,cfee81ae-e72a-44aa-9fd4-90cd33decdcd,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,90.18,236.45,58.4325,28.3382,0.9144,10.1792,7.6268,0.6722,57.3077,10430,35.6893,200,15,185,3.2912,599,2.4737,11,0,11,7.8297,1425,5.3794,28,0,28,41.1703,7493,14.637,72,3,69
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,942c603d-fbe8-4976-bc6d-20ad6b67e10d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,183.08,236.1,6.7795,9.1554,1,3.1678,2.5082,0.5337,29.9545,659,4.9519,39,22,17,1.6818,37,1.6729,5,0,5,4.9545,109,2.6453,11,1,10,25.2727,556,4.4634,34,19,15
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a8c35843-e501-465c-8bcd-e7f98c8183fe,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,104.77,239.25,17.4329,16.121,0.8429,5.9199,3.97,0.6714,45.3016,2854,21.7535,122,23,99,3.1111,196,2.566,12,0,12,11.0317,695,6.016,29,1,28,33.4603,2108,4.5502,48,26,22
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5735fdcd-3f61-4ae6-b84f-1e68a2ba581c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,31.66,246.82,142.6914,49.4454,0.7334,18.9167,10.2228,0.8714,84.5919,37728,34.2815,197,25,172,6.3453,2830,2.5133,13,0,13,8.0269,3580,4.7171,27,0,27,50.0673,22330,14.9647,89,5,84
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,1837ab4b-b56b-4c54-955a-5b7cb4533fba,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,49.36,243.88,39.0626,24.2127,0.8373,8.1421,6.926,0.4561,91.0564,11291,40.2246,202,17,185,2.3629,293,1.7776,7,0,7,8.4113,1043,3.6292,18,2,16,66.0161,8186,8.8492,79,34,45
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f4af1393-e6b7-4c58-8aa6-d6a22cbc24a8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,192.78,246.79,85.5503,33.9399,0.9333,11.4056,10.2496,0.3419,85.7978,22908,42.1756,208,13,195,2.8689,766,1.9139,9,0,9,7.8689,2101,4.9881,23,0,23,20.9663,5598,8.4579,49,1,48
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,98331c35-4003-4a30-8247-499750bafdcf,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,116.22,247.68,44.8736,24.4318,0.9447,8.8354,6.5156,0.6813,105.0929,14713,65.1229,214,12,202,5.6786,795,3.3205,14,0,14,8.0786,1131,4.373,23,1,22,5.9714,836,3.73,26,0,26
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ba662d83-a50f-47fd-959b-faea4dddd393,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,279.2,248.3,65.5348,29.1146,0.9715,9.6456,8.859,0.308,95.7059,19524,41.0153,197,17,180,3.0735,627,2.5363,9,0,9,6.402,1306,4.6551,30,1,29,41.3824,8442,12.8086,62,13,49
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f2bd2598-d8f7-4eee-b968-b7f0e5e7c6a0,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,263.4,249.07,68.7631,30.5443,0.9262,10.9192,8.6399,0.5422,77.7349,16713,45.7819,209,22,187,10.0558,2162,2.4905,16,4,12,9.707,2087,5.7716,31,0,31,20.1628,4335,10.1331,63,8,55
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b73b1024-5ded-4b0f-afc5-d0a817930c9e,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,177.37,249.04,26.4722,19.6251,0.8637,7.1393,5.2802,0.5737,22.1364,1948,8.0074,49,14,35,2.2955,202,1.4317,6,0,6,7.1932,633,3.7104,18,1,17,13.125,1155,3.125,22,8,14
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fbbfdae4-e71e-4465-b10e-2ddca16b4405,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,99.36,253.03,144.9513,53.6905,0.6319,21.6345,10.5613,0.8856,102.6557,46811,56.3171,219,13,206,5.2544,2396,3.1359,15,0,15,15.0373,6857,8.0011,36,0,36,35.4035,16144,13.5289,62,2,60
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ef8450eb-b678-4044-994c-7e89d077fcf6,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,210.76,253.79,130.4238,42.0049,0.9289,14.2695,12.1968,0.4311,115.4296,46749,43.1746,206,25,181,3.5012,1418,2.1943,14,0,14,13.9358,5644,6.3702,38,2,36,43.8321,17752,13.3575,75,11,64
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f7146a3d-577e-4ce2-bd8d-2e42165103df,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,239.44,256.58,129.1325,47.099,0.7315,18.9356,9.2718,0.8944,52.2617,21166,25.3454,188,12,176,2.8691,1162,1.8172,9,0,9,8.8741,3594,4.9042,25,0,25,37.5951,15226,7.1625,56,18,38
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c4b45ddd-a387-40c1-9370-b490f3f163a3,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,17.1,253.4,65.8576,30.3342,0.8994,10.2389,8.0724,0.5594,58.9522,12321,35.5308,214,22,192,3,627,1.9952,9,0,9,9.8517,2059,5.2799,27,1,26,42.5407,8891,10.834,67,23,44
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,1168b9de-0875-4fee-ab75-62e8366f7e0f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,48.77,251.95,50.3617,26.2364,0.9194,8.5987,7.7835,0.2294,71.424,11285,38.2025,209,24,185,6.4494,1019,1.8496,12,2,10,8.8418,1397,5.4288,26,1,25,23.7785,3757,9.9959,56,10,46
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,59871411-874a-4b2a-8843-4912e6949988,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,73.19,252.97,78.448,32.1096,0.9561,10.9738,9.1449,0.4803,99.375,24645,43.0957,207,19,188,4.6371,1150,3.3508,15,0,15,10.4435,2590,5.8293,28,1,27,79.0968,19616,17.7704,105,25,80
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e6d7124b-28b6-4ea7-9098-6f9c5ecd4612,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,154.61,254.91,117.5106,43.4446,0.7824,15.0921,10.3761,0.7013,100.7295,36867,35.566,198,33,165,4.3197,1581,2.5938,11,0,11,11.4344,4185,5.0721,32,1,31,47.8415,17510,14.7814,75,8,67
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,83ff8f7d-c9f2-4f66-8db8-c75fcd327d2b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,128.15,254.48,44.2279,25.8626,0.8309,8.8936,6.9201,0.6387,69.6364,9958,39.0333,197,26,171,5.6224,804,2.276,12,1,11,9.5245,1362,4.4687,24,1,23,44.035,6297,8.1995,60,18,42
