,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
9,Seg_DAPI_Stitched-L41180_2F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,640.0,90.0,L41180_2F,L41180_2F,F,WT,21
0,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,209.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,462.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,542.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,607.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,569.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,521.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,561.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,653.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,636.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,439.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,144.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,470.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,531.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,577.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,582.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,525.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,571.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,615.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,649.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,638.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,258.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,584.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,586.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,647.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,564.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,547.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,603.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,697.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,681.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_DAPI_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,555.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,274.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,515.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,577.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,608.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,587.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,556.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,570.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,564.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,543.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,589.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,275.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,529.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,577.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,664.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,579.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,531.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,553.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,627.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,605.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,529.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,250.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,492.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,590.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,636.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,610.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,558.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,544.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,583.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,632.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_DAPI_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,648.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,295.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,629.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,600.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,707.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,593.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,580.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,668.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,751.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,550.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,486.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,291.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,581.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,649.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,646.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,588.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,553.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,639.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,723.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,657.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,581.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,204.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,560.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,590.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,632.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,566.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,572.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,620.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,724.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,640.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_DAPI_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,561.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,285.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,522.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,581.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,607.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,556.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,494.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,561.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,666.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,652.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,594.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,223.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,532.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,561.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,600.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,533.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,505.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,543.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,664.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,662.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,593.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,175.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,454.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,550.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,577.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,594.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,484.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,544.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,570.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,577.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_DAPI_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,577.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,167.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,489.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,561.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,582.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,575.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,486.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,527.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,592.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,607.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,625.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,259.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,507.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,534.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,626.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_DAPI_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,589.0,40.0,L50981_5M,L50981_5M,M,WT,21
