,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
6,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,7.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,4.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,7.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,14.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,8.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,26.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,16.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,17.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,29.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,40.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,67.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,17.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,17.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,23.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,20.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,23.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,36.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,81.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_Olig2_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,63.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,34.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,15.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,19.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,19.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,9.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,0.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,0.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,2.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,29.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,25.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,26.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,35.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,35.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,41.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,38.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,91.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,127.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,20.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,34.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,48.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,36.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,49.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_Olig2_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,114.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,27.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,35.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,18.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,23.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,18.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,20.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,30.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,36.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,22.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,29.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,21.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,24.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,14.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,34.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,53.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,16.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,35.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,31.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,27.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,32.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,20.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,22.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,38.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_Olig2_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,46.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,39.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,38.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,27.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,20.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,12.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,6.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,4.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,6.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,19.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,28.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,18.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,18.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,28.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,28.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,19.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,17.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,9.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,20.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,16.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,30.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,29.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,21.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,12.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,9.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,20.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_Olig2_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,26.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,17.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,29.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,29.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,33.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,21.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,32.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,31.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,26.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,24.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,36.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,31.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,30.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,31.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,32.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,33.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,24.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,21.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,15.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,22.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,27.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,16.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_Olig2_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,39.0,10.0,L50981_5M,L50981_5M,M,WT,21
