,ImageID,Cell Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
7,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,354.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,142.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,39.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,15.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,251.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,412.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,408.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,362.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,268.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,250.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,324.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,327.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,101.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,48.0,0.0,L41180_3F,L41180_3F,F,KO,21
1,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,381.0,10.0,L41180_3F,L41180_3F,F,KO,21
2,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,408.0,20.0,L41180_3F,L41180_3F,F,KO,21
3,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,396.0,30.0,L41180_3F,L41180_3F,F,KO,21
4,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,334.0,40.0,L41180_3F,L41180_3F,F,KO,21
5,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,282.0,50.0,L41180_3F,L41180_3F,F,KO,21
6,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,298.0,60.0,L41180_3F,L41180_3F,F,KO,21
7,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,373.0,70.0,L41180_3F,L41180_3F,F,KO,21
8,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,128.0,80.0,L41180_3F,L41180_3F,F,KO,21
9,Seg_NeuN_Stitched-L41180_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,155.0,90.0,L41180_3F,L41180_3F,F,KO,21
0,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,68.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,319.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,354.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,350.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,335.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,347.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,357.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,456.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,350.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,145.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,106.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,395.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,298.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,335.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,325.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,300.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,342.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,438.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,336.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,48.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,60.0,0.0,L50981_1F,L50981_1F,F,KO,21
1,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,352.0,10.0,L50981_1F,L50981_1F,F,KO,21
2,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,388.0,20.0,L50981_1F,L50981_1F,F,KO,21
3,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,374.0,30.0,L50981_1F,L50981_1F,F,KO,21
4,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,355.0,40.0,L50981_1F,L50981_1F,F,KO,21
5,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,306.0,50.0,L50981_1F,L50981_1F,F,KO,21
6,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,341.0,60.0,L50981_1F,L50981_1F,F,KO,21
7,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,429.0,70.0,L50981_1F,L50981_1F,F,KO,21
8,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,382.0,80.0,L50981_1F,L50981_1F,F,KO,21
9,Seg_NeuN_Stitched-L50981_1F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,164.0,90.0,L50981_1F,L50981_1F,F,KO,21
0,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,61.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,432.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,275.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,357.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,311.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,314.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,423.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,525.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,87.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,277.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,87.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,389.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,337.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,331.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,302.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,326.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,424.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,500.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,167.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,217.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,55.0,0.0,L50981_3F,L50981_3F,F,KO,21
1,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,400.0,10.0,L50981_3F,L50981_3F,F,KO,21
2,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,327.0,20.0,L50981_3F,L50981_3F,F,KO,21
3,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,369.0,30.0,L50981_3F,L50981_3F,F,KO,21
4,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,311.0,40.0,L50981_3F,L50981_3F,F,KO,21
5,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,334.0,50.0,L50981_3F,L50981_3F,F,KO,21
6,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,400.0,60.0,L50981_3F,L50981_3F,F,KO,21
7,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,455.0,70.0,L50981_3F,L50981_3F,F,KO,21
8,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,177.0,80.0,L50981_3F,L50981_3F,F,KO,21
9,Seg_NeuN_Stitched-L50981_3F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,211.0,90.0,L50981_3F,L50981_3F,F,KO,21
0,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,62.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,314.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,256.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,211.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,261.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,303.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,327.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,467.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,291.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,204.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,31.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,384.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,322.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,330.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,312.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,306.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,348.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,474.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,306.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,129.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,19.0,0.0,L50981_4F,L50981_4F,F,WT,21
1,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,295.0,10.0,L50981_4F,L50981_4F,F,WT,21
2,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,271.0,20.0,L50981_4F,L50981_4F,F,WT,21
3,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,252.0,30.0,L50981_4F,L50981_4F,F,WT,21
4,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,264.0,40.0,L50981_4F,L50981_4F,F,WT,21
5,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,282.0,50.0,L50981_4F,L50981_4F,F,WT,21
6,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,314.0,60.0,L50981_4F,L50981_4F,F,WT,21
7,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,373.0,70.0,L50981_4F,L50981_4F,F,WT,21
8,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,437.0,80.0,L50981_4F,L50981_4F,F,WT,21
9,Seg_NeuN_Stitched-L50981_4F_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,151.0,90.0,L50981_4F,L50981_4F,F,WT,21
0,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,24.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,346.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,250.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,253.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,294.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,281.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,305.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,405.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,383.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section1_A01.tif_rotated.tif.tif_rotated,98.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,57.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,342.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,220.0,20.0,L50981_5M,L50981_5M,M,WT,21
3,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,233.0,30.0,L50981_5M,L50981_5M,M,WT,21
4,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,253.0,40.0,L50981_5M,L50981_5M,M,WT,21
5,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,278.0,50.0,L50981_5M,L50981_5M,M,WT,21
6,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,306.0,60.0,L50981_5M,L50981_5M,M,WT,21
7,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,387.0,70.0,L50981_5M,L50981_5M,M,WT,21
8,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,396.0,80.0,L50981_5M,L50981_5M,M,WT,21
9,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section2_A01.tif_rotated.tif.tif_rotated,116.0,90.0,L50981_5M,L50981_5M,M,WT,21
0,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,28.0,0.0,L50981_5M,L50981_5M,M,WT,21
1,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,275.0,10.0,L50981_5M,L50981_5M,M,WT,21
2,Seg_NeuN_Stitched-L50981_5M_V1_488-Sox9_568_NeuN_647-Olig2_30X_section3_A01.tif_rotated.tif.tif_rotated,297.0,20.0,L50981_5M,L50981_5M,M,WT,21
