#Selection name: Selection 5
#Area (µm^2): 1389450.20
Cell ID,Cluster,Transcripts,Area (µm^2)
mggjclmj-1,Cluster 2,0,27.50
mgnjhoan-1,Cluster 9,1,168.16
bbanacia-1,Cluster 13,3,167.08
mgonbadb-1,Cluster 9,2,135.88
mgnppjip-1,Cluster 24,1,138.36
mgpapcmo-1,Cluster 9,3,154.34
mgonhfem-1,Cluster 9,0,105.98
mgongkck-1,Cluster 2,0,47.73
mggbeohn-1,Cluster 13,9,134.48
oapgngpi-1,Cluster 13,2,59.79
mghjjpki-1,Cluster 6,3,27.32
mghjfohn-1,Cluster 13,4,93.61
mghkhlnk-1,Cluster 13,5,205.10
bbbddbni-1,Cluster 28,8,205.96
bbbdngdf-1,Cluster 22,0,171.77
mghaflil-1,Cluster 13,3,62.14
mghjleho-1,Cluster 13,8,143.15
mghgpgfh-1,Cluster 3,0,57.44
mggdiode-1,Cluster 13,12,127.16
mghjnapb-1,Cluster 2,0,61.68
mghakfgl-1,Cluster 2,0,29.22
mghgmifo-1,Cluster 1,0,117.27
mggdphkc-1,Cluster 13,5,131.95
mghapcbb-1,Cluster 2,0,79.29
mghldbep-1,Cluster 13,1,170.96
bbbfjlal-1,Cluster 13,22,168.52
mgfpfhfb-1,Cluster 13,7,124.86
mghiipcj-1,Cluster 28,11,177.10
bbbikjda-1,Cluster 19,6,236.17
oanbgkjc-1,Cluster 19,2,62.90
mggfcldo-1,Cluster 21,0,44.34
mggcjkli-1,Cluster 13,16,107.56
bbefdhei-1,Cluster 13,12,149.42
bbegbigf-1,Cluster 31,2,146.22
bbegdjdp-1,Cluster 13,9,146.94
mggocaej-1,Cluster 1,0,81.82
mggjoefn-1,Cluster 13,9,226.05
oancbgno-1,Cluster 28,0,58.34
bbbfdobd-1,Cluster 13,7,127.34
mggmfdnp-1,Cluster 13,5,143.87
ogmlncgi-1,Cluster 2,1,195.26
mghamknj-1,Cluster 13,17,217.52
mghgdeoi-1,Cluster 8,0,54.46
oapfjgfn-1,Cluster 13,2,54.37
mgfplkej-1,Cluster 13,3,46.83
mggnhnfa-1,Cluster 8,1,80.69
bbbdchia-1,Cluster 28,7,228.40
bbbddlep-1,Cluster 19,5,247.46
bbbdpplf-1,Cluster 13,11,124.18
oanbjifp-1,Cluster 13,9,54.77
ogmmgmfe-1,Cluster 1,2,153.89
mghkdbfk-1,Cluster 13,20,120.88
mggepian-1,Cluster 13,18,114.74
mggfjojo-1,Cluster 8,0,22.67
mggcfaij-1,Cluster 13,8,139.22
mggpglle-1,Cluster 1,0,61.50
mgfijphh-1,Cluster 13,15,110.86
oapegekl-1,Cluster 13,13,45.07
bbbfcbgc-1,Cluster 13,6,143.51
mgfjfgfa-1,Cluster 1,3,70.71
bbefjfde-1,Cluster 13,19,156.15
oandcdgp-1,Cluster 24,0,128.33
oifkbjmd-1,Cluster 1,0,193.00
mggmflna-1,Cluster 13,10,133.93
mghdkimh-1,Cluster 22,0,163.74
bbehiaan-1,Cluster 19,0,214.63
mgfponjm-1,Cluster 13,12,112.44
mgebjjeo-1,Cluster 3,2,56.90
bbbcflap-1,Cluster 13,15,140.30
mgfdffmd-1,Cluster 21,0,40.78
mgfamneh-1,Cluster 4,2,228.63
mgfbblnl-1,Cluster 13,4,114.02
mgfajcbn-1,Cluster 2,0,14.95
mgdihgif-1,Cluster 3,0,52.92
mgfbbojm-1,Cluster 33,13,108.47
bbbcgdcc-1,Cluster 11,10,152.31
mgedjmjg-1,Cluster 8,0,88.73
bbbbcbdk-1,Cluster 13,8,139.62
ogmlimjc-1,Cluster 1,3,35.72
oapbbihn-1,Cluster 13,5,77.35
mgfkdmhd-1,Cluster 13,16,141.52
mgdipfnh-1,Cluster 31,2,159.99
oapfhgpm-1,Cluster 13,9,80.65
mgecghkc-1,Cluster 2,1,33.37
bapkeehj-1,Cluster 13,15,210.47
bapllfll-1,Cluster 13,17,219.37
baplfkcn-1,Cluster 2,0,91.44
bapmccfd-1,Cluster 13,11,122.96
mgdnnngg-1,Cluster 2,0,123.77
oaomclne-1,Cluster 13,6,44.70
bapnbpeo-1,Cluster 13,14,215.71
mgehffkf-1,Cluster 2,1,72.25
mgeenimj-1,Cluster 6,1,85.26
mgeefhdk-1,Cluster 19,5,101.74
bapjpkhc-1,Cluster 13,18,137.59
mgehjdef-1,Cluster 13,9,130.91
bappbnjh-1,Cluster 13,11,115.06
bappdgmd-1,Cluster 13,21,154.71
mgedccjg-1,Cluster 13,2,165.05
mgdlebbl-1,Cluster 13,14,131.09
bapmiain-1,Cluster 13,15,156.33
bapmkdal-1,Cluster 13,16,134.93
mgfhalco-1,Cluster 13,20,131.50
oaonmaen-1,Cluster 13,3,176.11
oaomjibd-1,Cluster 13,5,104.63
mgfkjdol-1,Cluster 13,6,118.04
bbannhla-1,Cluster 13,21,184.10
oaombjih-1,Cluster 22,0,94.65
bapmlpap-1,Cluster 13,8,109.23
mgfmoolh-1,Cluster 13,6,123.14
mgfmbboe-1,Cluster 13,2,146.71
mgflbhed-1,Cluster 13,9,124.95
mgflboag-1,Cluster 2,0,89.95
bbbijjaa-1,Cluster 8,0,103.63
mgdligao-1,Cluster 13,3,127.34
mgdkigjc-1,Cluster 13,5,136.28
bapmgmij-1,Cluster 13,14,169.65
bbbifhgj-1,Cluster 28,5,262.40
bbbjdljk-1,Cluster 13,12,214.36
mgfgjhfm-1,Cluster 21,0,42.49
oaomdngg-1,Cluster 13,3,60.60
mggdcnpg-1,Cluster 13,4,88.51
bbbjompb-1,Cluster 13,11,240.19
meiamoke-1,Cluster 3,1,42.54
mhcimjnd-1,Cluster 10,0,198.42
mhchjoil-1,Cluster 17,0,101.47
appbcbka-1,Cluster 15,0,295.37
meiblikb-1,Cluster 14,0,108.74
mhcibfaa-1,Cluster 10,0,251.93
mhcjepbj-1,Cluster 10,0,126.44
mhcilkla-1,Cluster 3,0,104.40
memcfnje-1,Cluster 8,2,97.36
membfhde-1,Cluster 10,0,187.08
membmjlh-1,Cluster 3,0,63.04
melolibe-1,Cluster 3,0,103.09
oalijfdk-1,Cluster 1,2,59.47
melopnjl-1,Cluster 34,0,171.05
appgalle-1,Cluster 24,0,125.35
aplbaeef-1,Cluster 10,0,147.16
melpbmco-1,Cluster 6,0,18.06
memadgfc-1,Cluster 3,0,51.34
melomppb-1,Cluster 14,0,70.53
melhhaha-1,Cluster 3,0,180.76
meiifaag-1,Cluster 1,0,59.15
meieelbj-1,Cluster 10,1,149.15
meknjhcb-1,Cluster 6,0,98.49
meiejcdj-1,Cluster 10,0,221.67
mhgejnfn-1,Cluster 17,0,104.90
bacmcmcj-1,Cluster 17,0,184.96
mhgjnheo-1,Cluster 10,0,162.34
meieecgj-1,Cluster 10,0,95.96
bacnmdjn-1,Cluster 1,4,160.80
bacmmhbm-1,Cluster 10,0,170.01
meijcodo-1,Cluster 17,0,131.54
meidjjfd-1,Cluster 2,0,66.06
oalamlna-1,Cluster 10,0,108.06
meifnboj-1,Cluster 1,0,29.58
meifpikn-1,Cluster 3,0,69.81
mhgfloeh-1,Cluster 10,0,179.00
oalcgmlo-1,Cluster 10,1,82.41
meicmnlj-1,Cluster 10,0,34.05
mhghobma-1,Cluster 17,0,115.01
mhgicjbb-1,Cluster 17,0,190.29
bacmhaid-1,Cluster 10,0,129.55
badaacji-1,Cluster 17,0,156.29
badaiioi-1,Cluster 10,0,145.76
aponocfn-1,Cluster 3,0,69.63
oalalhki-1,Cluster 3,0,23.48
meiiemid-1,Cluster 2,0,20.41
aponldlf-1,Cluster 10,0,186.04
apooggjf-1,Cluster 10,0,161.12
apoolgok-1,Cluster 17,0,166.27
meiflkgb-1,Cluster 3,0,82.64
meijbgio-1,Cluster 3,0,70.44
meifahfn-1,Cluster 14,0,100.88
meiikfoo-1,Cluster 14,0,101.29
oglmkako-1,Cluster 6,0,201.58
meigkkmo-1,Cluster 3,0,45.79
bacoaipl-1,Cluster 8,1,121.38
meicfclh-1,Cluster 34,0,72.34
mhhaccff-1,Cluster 6,0,92.62
appadnjc-1,Cluster 3,0,157.14
mhgpjaii-1,Cluster 10,0,168.75
mhcgmipf-1,Cluster 10,0,176.06
mhcgcjfp-1,Cluster 2,0,60.69
mhcgcfbc-1,Cluster 1,3,112.98
meigmgmb-1,Cluster 10,0,129.24
mhgfncjb-1,Cluster 10,0,131.63
mhggdddp-1,Cluster 10,0,116.14
mhgghibp-1,Cluster 10,0,112.48
ogmpkcea-1,Cluster 8,0,61.05
meihkhhm-1,Cluster 21,0,55.09
appabghh-1,Cluster 10,0,142.51
mekjjjan-1,Cluster 8,0,96.63
meklhgkl-1,Cluster 8,0,92.89
mfhjaodd-1,Cluster 10,0,91.80
mfglnfij-1,Cluster 1,2,132.22
mfflfehj-1,Cluster 3,0,169.16
oaneajia-1,Cluster 10,0,117.54
mfgllldg-1,Cluster 1,3,65.66
apdnfmlg-1,Cluster 10,0,186.59
mffjmihe-1,Cluster 10,0,119.75
apgfbdhh-1,Cluster 10,0,149.92
apgekkkb-1,Cluster 10,0,151.23
apgebomg-1,Cluster 17,0,186.86
oanggncn-1,Cluster 17,0,60.55
mfgjhgci-1,Cluster 10,1,104.81
mfflkdnp-1,Cluster 10,0,119.48
apdkejck-1,Cluster 10,0,191.51
mhpkigei-1,Cluster 17,0,95.96
mfgkobgo-1,Cluster 17,0,250.89
mffmbimd-1,Cluster 17,0,204.42
mfglabmh-1,Cluster 1,1,144.64
mffmdpoh-1,Cluster 10,0,107.52
mfgkikia-1,Cluster 6,0,68.41
mffmhpag-1,Cluster 8,0,42.31
ogmclipp-1,Cluster 8,1,81.28
mfhpabli-1,Cluster 3,0,82.23
mfgcnonf-1,Cluster 17,0,93.38
mffmefgk-1,Cluster 10,0,117.32
mffmlaoa-1,Cluster 10,1,53.47
mfflofkg-1,Cluster 10,0,171.96
mfgcacpk-1,Cluster 2,0,17.02
meicehjb-1,Cluster 10,0,171.55
baeflcog-1,Cluster 10,0,182.02
mfggkkpg-1,Cluster 17,0,129.78
mfgjignb-1,Cluster 22,0,70.08
oanggcgk-1,Cluster 10,0,45.70
mhpibfga-1,Cluster 10,0,140.21
mfgjibfo-1,Cluster 10,0,133.93
mfgceghg-1,Cluster 6,0,13.64
baejplii-1,Cluster 10,0,179.18
oanemobp-1,Cluster 1,2,17.34
mhgejjde-1,Cluster 10,0,101.06
meicdpcf-1,Cluster 2,0,24.93
mfgkipcj-1,Cluster 10,0,147.16
apdkfbph-1,Cluster 10,0,156.96
mffpdjka-1,Cluster 10,0,148.79
mfgcghjf-1,Cluster 14,0,150.37
mhgfjnlj-1,Cluster 17,1,120.12
appbbepn-1,Cluster 22,0,292.93
mffofhmg-1,Cluster 14,0,63.94
baejpbpg-1,Cluster 10,0,188.66
mfggdiaa-1,Cluster 10,0,143.15
mffpjene-1,Cluster 10,0,92.57
mfgbjpbd-1,Cluster 2,0,37.93
oanddoon-1,Cluster 10,0,70.90
mfgghcjl-1,Cluster 10,0,76.00
mfgaahgc-1,Cluster 10,0,186.86
mffmjoib-1,Cluster 14,0,92.30
mffojbok-1,Cluster 1,1,56.45
meicchgd-1,Cluster 10,0,211.15
mfgbiioc-1,Cluster 3,0,60.33
mffnclfp-1,Cluster 1,1,95.46
oanjhbio-1,Cluster 17,0,63.72
bahoaiem-1,Cluster 17,0,138.67
bahocfbb-1,Cluster 17,0,198.69
bahofjng-1,Cluster 10,0,138.27
bahojfaj-1,Cluster 13,1,176.74
baholdkd-1,Cluster 10,0,148.79
mfgnobli-1,Cluster 22,0,144.00
bahppffo-1,Cluster 2,0,230.75
mfgnpjnj-1,Cluster 10,0,135.47
mfhkjahf-1,Cluster 17,0,92.89
mhpbmdfi-1,Cluster 17,0,122.60
mfgooaam-1,Cluster 10,0,153.49
mfinieep-1,Cluster 17,0,171.59
mfhkelck-1,Cluster 17,0,150.96
mfinkclm-1,Cluster 10,0,145.04
mhnjdaeo-1,Cluster 10,1,121.33
mfhbkajg-1,Cluster 10,0,135.60
bahofnkb-1,Cluster 17,0,183.70
bahmojpo-1,Cluster 22,0,117.27
mfhaemli-1,Cluster 10,0,154.66
apghdeni-1,Cluster 14,0,108.15
mhpfkbaj-1,Cluster 17,0,80.33
oanhacec-1,Cluster 17,0,118.44
mfhblpgc-1,Cluster 17,0,176.88
oangkenc-1,Cluster 10,0,90.58
oanoakjd-1,Cluster 10,0,108.33
bahpjele-1,Cluster 17,0,159.58
mfhbpmji-1,Cluster 10,0,132.71
balihjoc-1,Cluster 10,0,161.25
oanjepof-1,Cluster 10,0,62.36
balifepo-1,Cluster 22,0,202.66
mfhaegoc-1,Cluster 19,2,67.15
mfgeklmp-1,Cluster 10,0,231.92
mfgembij-1,Cluster 2,0,59.79
mfhpihbd-1,Cluster 2,0,52.47
mfhjlhed-1,Cluster 22,0,210.56
oanlmghh-1,Cluster 10,0,89.41
mfgeoioi-1,Cluster 10,0,172.86
bahnciia-1,Cluster 22,0,249.49
mfgihdek-1,Cluster 3,0,24.79
mfgmjkng-1,Cluster 10,0,116.14
mhpfnjfm-1,Cluster 3,0,75.00
mfgnnmom-1,Cluster 10,0,79.02
mfgppmoj-1,Cluster 1,5,104.31
mfghjjmo-1,Cluster 10,0,142.06
mfgigfpl-1,Cluster 3,0,86.11
mfgmhpae-1,Cluster 10,0,130.05
mfhojbpj-1,Cluster 10,0,134.43
mfgjffjo-1,Cluster 6,2,67.19
apggpnda-1,Cluster 17,0,188.75
oangifpf-1,Cluster 10,0,91.94
mfgmbfgp-1,Cluster 1,1,30.12
apdldiph-1,Cluster 17,0,214.36
apdofedo-1,Cluster 8,0,229.94
mfgldnen-1,Cluster 2,0,37.75
mfgjdcgn-1,Cluster 1,4,94.11
apggnogm-1,Cluster 22,0,241.90
apdifild-1,Cluster 10,0,145.13
oanlbdng-1,Cluster 10,0,82.82
apdjpica-1,Cluster 10,0,126.75
mfhdembd-1,Cluster 3,0,91.13
apdipnkk-1,Cluster 10,0,167.89
mfheggik-1,Cluster 3,1,81.33
mfhckjbi-1,Cluster 14,0,105.94
mfhddpdo-1,Cluster 2,1,114.29
mfhppfke-1,Cluster 1,0,54.96
apebcgpn-1,Cluster 3,0,73.11
oanlobkb-1,Cluster 3,0,22.85
mfibjnjc-1,Cluster 14,0,75.86
mfiboala-1,Cluster 3,0,40.51
mfideopo-1,Cluster 14,0,54.41
mfiafbbh-1,Cluster 3,1,61.82
apebjnkl-1,Cluster 14,0,82.09
mfiaoepm-1,Cluster 10,0,220.59
apebkjnh-1,Cluster 34,0,118.58
mfiakban-1,Cluster 2,0,93.61
meknjcgd-1,Cluster 2,0,89.91
mfiajpjb-1,Cluster 3,0,44.25
mekbmdgp-1,Cluster 8,0,68.86
mekcpgfl-1,Cluster 3,0,42.72
mekdcgel-1,Cluster 1,0,53.42
mekkopgn-1,Cluster 14,0,74.19
meknkdfl-1,Cluster 34,0,124.18
baejhdpo-1,Cluster 1,1,115.06
baiiinnl-1,Cluster 1,2,152.85
mfkajgpj-1,Cluster 2,0,103.81
baihmohn-1,Cluster 10,0,180.99
baiigjem-1,Cluster 10,0,169.11
oanjhmem-1,Cluster 6,0,15.08
mfjcokii-1,Cluster 14,0,111.90
lpconkpm-1,Cluster 14,0,102.28
mfkalici-1,Cluster 3,0,128.65
mfjcabjl-1,Cluster 21,0,66.70
oanpbamd-1,Cluster 10,0,75.41
mfhgdefm-1,Cluster 10,0,100.83
mfhmfjmh-1,Cluster 22,0,146.26
mfhmiobh-1,Cluster 22,0,74.64
bahmnhkg-1,Cluster 10,0,177.69
baiaakdc-1,Cluster 10,0,15.62
mfkpbcmj-1,Cluster 8,0,153.89
mfhefddh-1,Cluster 10,0,86.29
mfkaehoj-1,Cluster 3,0,47.69
mfknkedj-1,Cluster 8,0,57.53
bahmicfa-1,Cluster 10,0,162.47
mfkbojif-1,Cluster 3,0,72.48
oaoahbbn-1,Cluster 2,0,75.59
bahmiebh-1,Cluster 10,0,145.90
bahmiofk-1,Cluster 10,0,139.22
oaoadnle-1,Cluster 10,0,93.70
bahoolnp-1,Cluster 10,1,158.14
mfkedmlp-1,Cluster 8,0,148.65
mfhcjcbn-1,Cluster 10,0,158.81
mfheakeb-1,Cluster 10,0,45.79
baibdbhl-1,Cluster 10,0,118.04
mfhdbagi-1,Cluster 3,0,86.47
mfhccfpc-1,Cluster 2,0,27.36
mfkdajam-1,Cluster 3,0,91.31
mfkckjlp-1,Cluster 8,0,81.96
mfkcjnjo-1,Cluster 6,0,40.05
mfkejobo-1,Cluster 14,0,58.34
mfkdhnpe-1,Cluster 14,0,112.08
oankckjd-1,Cluster 3,0,67.87
mfkfjkfn-1,Cluster 3,0,36.31
baggfbjf-1,Cluster 1,1,139.62
mfhkahhi-1,Cluster 8,0,150.55
mfhcnepm-1,Cluster 1,0,20.59
oanjnacb-1,Cluster 10,0,90.13
baggnppl-1,Cluster 1,3,190.65
mfhdgmel-1,Cluster 31,0,97.63
mfhelpmd-1,Cluster 1,1,69.18
mfkgggii-1,Cluster 3,0,69.41
oankmdhj-1,Cluster 10,0,54.23
apdidbcc-1,Cluster 10,0,171.73
lpcphajb-1,Cluster 14,0,80.11
obhaacmj-1,Cluster 3,0,42.18
lpcmgjom-1,Cluster 6,0,85.03
mfdekgng-1,Cluster 17,0,133.84
mfeoogaf-1,Cluster 28,0,156.20
oankgklb-1,Cluster 24,0,247.86
bbbkeonl-1,Cluster 10,0,142.11
bbcaipcj-1,Cluster 3,1,240.95
mfjjcejo-1,Cluster 10,0,190.02
baleaofo-1,Cluster 10,2,170.01
bbcbkdak-1,Cluster 1,0,93.16
bbbmgmak-1,Cluster 22,0,180.40
ogmehhnj-1,Cluster 1,6,89.14
bbccihdg-1,Cluster 1,0,75.14
mfjkopfl-1,Cluster 10,0,81.82
mfikfhmn-1,Cluster 8,0,130.86
mfikmglm-1,Cluster 19,0,155.52
bbblfhgl-1,Cluster 10,0,173.45
mfiociad-1,Cluster 10,0,68.23
mfiooced-1,Cluster 2,2,71.53
oanmnamh-1,Cluster 28,1,135.51
mhnijgab-1,Cluster 22,0,20.09
bbcaiaph-1,Cluster 22,0,132.08
mfidhnkj-1,Cluster 3,0,40.14
oanopdkl-1,Cluster 22,0,83.00
mfipekgf-1,Cluster 1,1,203.34
oanmiejn-1,Cluster 17,0,74.24
banlkdkk-1,Cluster 10,0,138.72
balagjhc-1,Cluster 10,0,160.49
mfjjelmp-1,Cluster 10,0,189.39
mfihfmnm-1,Cluster 10,0,82.73
baldeell-1,Cluster 10,0,152.63
ogmendjp-1,Cluster 1,0,188.75
mfjgfklm-1,Cluster 10,0,161.66
oannefhj-1,Cluster 31,0,76.72
mfilappc-1,Cluster 22,0,127.11
mfillkgg-1,Cluster 10,0,153.94
mhnjkama-1,Cluster 22,0,227.63
mfineaaa-1,Cluster 3,0,82.68
mhnhjonk-1,Cluster 17,0,145.63
banlikjj-1,Cluster 17,0,234.54
banpppho-1,Cluster 10,0,139.44
baoblfej-1,Cluster 17,0,198.01
banjocmp-1,Cluster 10,0,176.11
oannmghk-1,Cluster 10,0,85.71
mfilmkdb-1,Cluster 6,0,44.61
mfindpdc-1,Cluster 17,0,246.01
mfidfile-1,Cluster 17,2,226.01
banjeoja-1,Cluster 10,0,156.06
mfjjimgb-1,Cluster 10,0,124.27
mfidffbb-1,Cluster 2,0,44.66
oanlplmo-1,Cluster 10,0,64.84
mfhmdhji-1,Cluster 1,3,95.82
mfhgemel-1,Cluster 10,0,104.58
baoblfmp-1,Cluster 17,0,181.17
mfinlmdg-1,Cluster 17,0,173.67
mfhiapdh-1,Cluster 10,0,72.93
mfhkegpe-1,Cluster 10,0,154.75
mfhkkkgg-1,Cluster 10,0,80.47
mfhgkhgf-1,Cluster 10,0,123.19
mfhnbhnc-1,Cluster 10,1,171.91
mfhianii-1,Cluster 10,0,76.99
mfjjpnmd-1,Cluster 17,0,169.38
mfiknnnh-1,Cluster 1,1,101.87
bbcdijlh-1,Cluster 17,0,169.83
mfcgaogd-1,Cluster 17,0,214.67
balkappm-1,Cluster 10,0,252.42
bakplnmm-1,Cluster 10,0,164.50
balmmcpf-1,Cluster 10,0,114.20
mfiikmpp-1,Cluster 3,0,68.37
bbcckmjo-1,Cluster 33,1,220.14
mffdgdei-1,Cluster 17,0,166.18
mfjinddk-1,Cluster 10,0,147.25
ballncml-1,Cluster 10,0,140.26
mffbchan-1,Cluster 2,1,64.21
mfcapbek-1,Cluster 17,1,195.17
mffbfdjj-1,Cluster 2,0,96.36
mfihgjbk-1,Cluster 2,0,17.88
ogmcgcck-1,Cluster 1,1,170.83
oanbcnda-1,Cluster 17,1,63.17
mffiofjn-1,Cluster 1,0,24.52
baldncom-1,Cluster 10,0,161.34
oampikia-1,Cluster 10,1,87.29
balinmon-1,Cluster 10,0,153.76
bbegpdib-1,Cluster 10,1,169.97
balipdhm-1,Cluster 10,0,138.04
balkonjf-1,Cluster 10,1,148.56
mffgonlg-1,Cluster 10,1,157.37
mffhhhki-1,Cluster 24,0,124.22
mffjfjkb-1,Cluster 3,0,83.13
mffhpgbg-1,Cluster 28,4,96.09
ogmdelnp-1,Cluster 1,0,107.47
mfffhjol-1,Cluster 6,0,15.76
mfffeppo-1,Cluster 22,0,168.16
balgbmno-1,Cluster 17,0,178.37
mhmpgcob-1,Cluster 19,0,90.40
oanbojln-1,Cluster 1,0,18.92
mfiilmpc-1,Cluster 22,0,159.22
mfepkncc-1,Cluster 28,0,140.80
mfeplnkf-1,Cluster 22,0,139.67
mfikckai-1,Cluster 21,0,40.32
balfmihe-1,Cluster 17,1,192.14
mfffaoii-1,Cluster 3,1,112.53
mhnalpdb-1,Cluster 10,0,150.23
oampnnpp-1,Cluster 10,0,102.64
mghdnnhn-1,Cluster 1,1,43.94
bbeemoag-1,Cluster 22,0,141.97
mffenepk-1,Cluster 2,0,41.91
mfikajmi-1,Cluster 2,1,46.60
bbeeadgi-1,Cluster 17,7,197.11
mffjcell-1,Cluster 19,2,172.09
mfjiijak-1,Cluster 1,3,99.93
bbedpamh-1,Cluster 28,3,186.59
mfficejk-1,Cluster 2,0,39.06
mffikmib-1,Cluster 33,0,143.73
mfigecac-1,Cluster 28,5,156.56
bbcdpadk-1,Cluster 19,1,131.45
oanbafgn-1,Cluster 33,0,105.39
bbbngfeo-1,Cluster 22,0,182.34
mfiilkkb-1,Cluster 17,0,198.91
bbboelal-1,Cluster 28,0,193.22
mjhmdapl-1,Cluster 14,0,88.87
bakphfim-1,Cluster 14,0,163.74
baldippl-1,Cluster 10,0,162.47
mjhohkfa-1,Cluster 6,0,82.55
mjhoghdb-1,Cluster 14,0,73.56
mflenebo-1,Cluster 10,0,128.33
mfldkiie-1,Cluster 10,0,164.68
mjhooihj-1,Cluster 1,0,86.93
mfldgedb-1,Cluster 1,1,76.04
mfjphgee-1,Cluster 3,0,93.07
mflkiaal-1,Cluster 10,0,87.11
mfjfdlki-1,Cluster 10,0,105.44
baigenkc-1,Cluster 14,0,108.51
mjhnjkjj-1,Cluster 3,1,93.74
mfllaone-1,Cluster 10,0,90.45
bakndmem-1,Cluster 10,1,202.62
balehdon-1,Cluster 3,0,81.06
oanpfdjk-1,Cluster 10,0,121.29
baihbkgc-1,Cluster 17,0,152.94
baigngcm-1,Cluster 10,0,186.72
mfipgidn-1,Cluster 10,0,142.60
oifmdnio-1,Cluster 1,3,82.68
mfjamaog-1,Cluster 10,0,108.19
lpcneljo-1,Cluster 3,0,64.75
baihlemf-1,Cluster 10,1,128.74
lpdjoenf-1,Cluster 1,1,64.62
baiiefkg-1,Cluster 10,0,149.74
lpdcfili-1,Cluster 6,0,24.47
mfjhffpd-1,Cluster 2,1,62.18
mfjoogoo-1,Cluster 10,0,186.09
lpddmnme-1,Cluster 14,0,66.79
lpdddmoe-1,Cluster 14,0,80.69
mfjhccch-1,Cluster 14,0,76.72
mfllemji-1,Cluster 10,0,145.09
baijffdj-1,Cluster 10,0,205.10
baiibjdn-1,Cluster 10,0,176.56
lpdcnneo-1,Cluster 1,1,78.53
lpdbafnk-1,Cluster 3,0,51.39
baiiaeke-1,Cluster 10,0,193.99
ogikomep-1,Cluster 1,1,238.70
mfjbjjao-1,Cluster 10,1,144.64
mfjbpmfb-1,Cluster 10,0,137.46
mflnhmjn-1,Cluster 10,0,104.09
mflnbehl-1,Cluster 8,0,97.36
mfllhlok-1,Cluster 10,0,89.86
mfkbbpcj-1,Cluster 1,1,91.94
mfkcfdfe-1,Cluster 2,0,32.65
oankibao-1,Cluster 19,1,103.99
mfjegocl-1,Cluster 8,0,105.08
mjhlnfcj-1,Cluster 14,0,92.84
mfjeoikc-1,Cluster 10,0,165.50
baiifkda-1,Cluster 17,0,199.95
mfccjcpf-1,Cluster 2,0,49.54
mfccplek-1,Cluster 10,0,88.10
mjhlgcfd-1,Cluster 1,3,70.31
balnbien-1,Cluster 10,0,141.20
ogmfmbcp-1,Cluster 8,0,37.80
oammhgif-1,Cluster 10,0,112.30
mjfbckne-1,Cluster 14,0,171.73
oamnhiae-1,Cluster 10,1,94.11
mjeppmlp-1,Cluster 2,0,55.72
mfjlmjoc-1,Cluster 6,0,40.91
mfchgcih-1,Cluster 21,0,76.22
mfjlemdo-1,Cluster 19,0,142.24
mfjleapo-1,Cluster 10,0,116.46
mfjmagjb-1,Cluster 10,1,233.55
baimkmbk-1,Cluster 10,0,163.96
mfjmdgdi-1,Cluster 10,0,85.80
mflijacf-1,Cluster 17,0,142.65
mjepmmbb-1,Cluster 10,0,245.88
mflggfof-1,Cluster 10,0,101.74
mfcccaol-1,Cluster 10,0,166.13
oamlhpgm-1,Cluster 22,0,122.78
oamndcin-1,Cluster 1,0,32.87
bamahacp-1,Cluster 28,0,153.53
mjfaiddm-1,Cluster 10,0,30.07
mfjmgblo-1,Cluster 2,0,38.61
mfcaleap-1,Cluster 10,1,227.36
bamahlol-1,Cluster 17,0,176.15
mjfbdgmp-1,Cluster 10,0,141.70
mjhigjjd-1,Cluster 2,0,85.21
mjephkle-1,Cluster 10,0,123.82
mjepimib-1,Cluster 10,0,235.72
obgeeice-1,Cluster 10,1,82.95
balelaca-1,Cluster 17,0,145.76
mjhlaeam-1,Cluster 1,0,53.74
oamimjpc-1,Cluster 10,0,77.71
bakncpgd-1,Cluster 10,0,152.04
bambpdem-1,Cluster 10,0,163.74
bambhpfd-1,Cluster 17,0,161.75
mfjmhfph-1,Cluster 2,0,84.98
mfjmkplp-1,Cluster 14,0,88.01
bambdmbm-1,Cluster 10,0,144.73
mfjomhfh-1,Cluster 10,0,158.54
mfjnhhdg-1,Cluster 24,0,96.23
mfjodoma-1,Cluster 10,0,191.19
baillafh-1,Cluster 10,0,165.90
baikmkkl-1,Cluster 10,0,176.47
baikhnio-1,Cluster 10,0,137.68
mfjoanlc-1,Cluster 10,0,157.37
obgdppak-1,Cluster 1,0,45.25
bakpfapg-1,Cluster 10,0,161.98
mfjhnnjn-1,Cluster 10,1,191.96
mflijhoi-1,Cluster 6,0,12.24
mfljodga-1,Cluster 3,0,75.95
mfjlpdnl-1,Cluster 17,0,185.19
mjhkcafh-1,Cluster 14,0,86.11
mflcmfha-1,Cluster 10,0,84.80
mflfbkmn-1,Cluster 10,0,104.63
bajnfhpo-1,Cluster 17,4,239.73
bakccaig-1,Cluster 28,1,176.34
mfeonbeh-1,Cluster 1,2,122.60
mfelnlgl-1,Cluster 10,0,137.73
mffjlcpi-1,Cluster 3,0,42.81
mfbofpda-1,Cluster 10,0,126.66
bakglnfh-1,Cluster 17,0,238.02
mfcdgifg-1,Cluster 17,0,112.26
bakfdehm-1,Cluster 10,0,134.29
mfelilec-1,Cluster 2,0,27.77
mfegbaeg-1,Cluster 3,0,61.41
mfegabdb-1,Cluster 28,1,294.33
