#Selection name: Selection 10
#Area (µm^2): 1604147.56
Cell ID,Cluster,Transcripts,Area (µm^2)
bfgjhidi-1,Cluster 10,3,213.91
moolppbm-1,Cluster 7,4,99.61
bfgcikde-1,Cluster 10,9,187.49
bfgddmdh-1,Cluster 9,10,159.40
moonkbga-1,Cluster 10,13,173.90
mokoglgk-1,Cluster 9,4,112.57
moomhhbn-1,Cluster 10,16,186.99
moleiook-1,Cluster 8,0,44.84
mokofdmj-1,Cluster 9,3,106.79
bfgdgogp-1,Cluster 9,16,176.74
moomgoij-1,Cluster 9,7,177.19
mokmhamd-1,Cluster 8,0,34.27
molemoja-1,Cluster 3,0,90.90
mokjfold-1,Cluster 3,1,61.19
mokkdlcp-1,Cluster 9,4,164.19
mokhmjnm-1,Cluster 18,2,72.30
molgehhb-1,Cluster 3,0,47.50
nalfadln-1,Cluster 25,3,151.09
mbphdjof-1,Cluster 4,0,73.51
mpfcjmff-1,Cluster 3,0,17.48
mpfbgbpn-1,Cluster 9,16,234.72
mpfinejj-1,Cluster 9,2,190.74
bfanngfl-1,Cluster 11,4,256.80
mpeebekb-1,Cluster 9,8,138.36
bfejlmen-1,Cluster 9,9,134.48
mpfcnkld-1,Cluster 3,0,20.23
bfaoblip-1,Cluster 9,6,186.72
bfemgfcf-1,Cluster 9,14,222.89
mpgfmkoe-1,Cluster 3,0,98.89
mpghfokl-1,Cluster 1,0,62.68
mpgghlci-1,Cluster 8,1,69.22
mpggkjma-1,Cluster 1,0,94.29
mpdpfkao-1,Cluster 9,5,102.10
mpdldolm-1,Cluster 3,0,68.05
mbniddfd-1,Cluster 9,2,106.88
mbohbdnk-1,Cluster 1,0,118.67
mbpiomac-1,Cluster 9,12,206.59
bfejimhl-1,Cluster 9,13,257.62
odijpggo-1,Cluster 2,0,23.75
bfehmcii-1,Cluster 9,10,224.70
odijmmif-1,Cluster 2,0,30.75
mpgdjckk-1,Cluster 18,0,111.08
mpgdcmda-1,Cluster 9,8,160.58
mpgcoiog-1,Cluster 2,0,55.86
mbojeccg-1,Cluster 4,0,59.02
mpendjdc-1,Cluster 9,10,174.12
bebekfmg-1,Cluster 9,5,158.86
mbkiablk-1,Cluster 9,5,145.90
mpeooaig-1,Cluster 9,5,96.00
mpeppefb-1,Cluster 9,2,123.50
mbokgefl-1,Cluster 28,2,146.58
mbkhmbfa-1,Cluster 9,0,57.85
mpenhoeh-1,Cluster 2,0,75.28
mpenfhhl-1,Cluster 18,0,110.14
mbojbkci-1,Cluster 9,7,156.42
mpfbeill-1,Cluster 3,1,41.41
mpenabjg-1,Cluster 1,0,77.58
mpeomdhi-1,Cluster 7,0,55.50
mbpfaglo-1,Cluster 18,0,170.24
mpfabmii-1,Cluster 9,1,74.42
mpfaehkg-1,Cluster 7,0,101.29
mpfbbkce-1,Cluster 9,5,245.88
ohigknka-1,Cluster 1,0,203.38
mbpfemha-1,Cluster 9,2,115.33
mpdpipag-1,Cluster 9,3,108.15
mbpflhaa-1,Cluster 35,1,124.63
ohigonod-1,Cluster 1,0,11.92
bfadfcjn-1,Cluster 9,6,122.33
mbkihnoa-1,Cluster 3,0,10.07
mbkhmngg-1,Cluster 9,1,108.92
mbpjkckm-1,Cluster 18,1,96.68
bfehnocg-1,Cluster 9,4,205.05
mpdjplpn-1,Cluster 9,2,72.79
bfeikagi-1,Cluster 9,5,294.06
bfelffje-1,Cluster 18,0,192.28
mpeaainf-1,Cluster 9,3,79.38
mbklfgjj-1,Cluster 9,3,56.04
mpeeamjd-1,Cluster 9,2,116.37
bfaahppi-1,Cluster 9,7,161.84
mbokidnk-1,Cluster 9,1,68.46
mbpgklfk-1,Cluster 3,0,39.47
mbphhgmn-1,Cluster 8,0,57.75
mbkhlcoo-1,Cluster 9,2,62.72
bepamppg-1,Cluster 9,20,204.78
mphhmcal-1,Cluster 9,2,131.04
mphklcph-1,Cluster 9,12,125.17
mpgabjin-1,Cluster 18,1,194.94
mpfollck-1,Cluster 9,5,116.68
mpemafdb-1,Cluster 9,10,90.09
mphlnlkm-1,Cluster 9,3,105.80
mphdoaaj-1,Cluster 1,0,76.59
bepdoccn-1,Cluster 9,9,165.72
mpfkhpbk-1,Cluster 9,7,99.80
bffcgpnd-1,Cluster 3,0,39.83
beongmka-1,Cluster 9,6,79.75
mpdjcoeg-1,Cluster 9,8,146.94
mpdjlhkm-1,Cluster 9,4,114.34
odineibd-1,Cluster 9,0,45.88
bepcbcjc-1,Cluster 9,11,140.12
mpdeobjc-1,Cluster 9,8,110.23
bffcdpoj-1,Cluster 9,12,174.94
mphflccp-1,Cluster 19,0,42.94
mphkkemj-1,Cluster 9,6,143.91
beoohjca-1,Cluster 9,10,140.75
oilmocma-1,Cluster 1,0,28.72
mphjldkl-1,Cluster 8,0,41.14
mphjkdjo-1,Cluster 18,3,175.34
mphhoaic-1,Cluster 9,5,108.83
mphhloif-1,Cluster 3,0,57.71
beonhelh-1,Cluster 9,8,143.78
bffcalnn-1,Cluster 9,12,129.33
mpflhcig-1,Cluster 9,4,78.84
bffccmbc-1,Cluster 9,4,206.54
mpdjgpbl-1,Cluster 9,9,109.14
mpeiafke-1,Cluster 18,0,192.00
mpemggdd-1,Cluster 9,14,138.63
mpgaikaj-1,Cluster 12,0,62.18
mpehbmaa-1,Cluster 9,16,167.21
mpemnbhk-1,Cluster 3,1,62.09
mpegmalm-1,Cluster 9,6,110.68
mpdjcjdg-1,Cluster 8,0,49.76
bepcolhm-1,Cluster 9,12,120.84
bepdcjec-1,Cluster 9,11,134.29
mpfininj-1,Cluster 3,0,31.97
bepdhlnh-1,Cluster 9,7,99.52
mpegbfbd-1,Cluster 9,11,121.74
bepbbjem-1,Cluster 9,11,169.47
mpgadhbg-1,Cluster 2,1,74.46
mpejaiab-1,Cluster 9,8,142.24
mpfocgha-1,Cluster 28,0,84.31
mpgbhpgf-1,Cluster 3,1,58.48
mpgbdioc-1,Cluster 9,6,107.34
mpfcocjk-1,Cluster 9,8,119.26
mpfcpmcb-1,Cluster 9,8,136.06
mpemkmln-1,Cluster 9,12,130.05
mpemhgfk-1,Cluster 9,8,140.35
bfemiikj-1,Cluster 9,12,160.53
mpgficgd-1,Cluster 9,8,138.49
mpdjnfgm-1,Cluster 9,13,134.79
bfejklgd-1,Cluster 9,9,250.71
mpgeliff-1,Cluster 9,3,142.60
mpfbafjl-1,Cluster 1,1,94.69
odiinaob-1,Cluster 1,0,51.84
mpgfddkp-1,Cluster 8,0,26.10
bfaoigai-1,Cluster 9,9,187.44
mpedpjnj-1,Cluster 9,4,105.49
mpfgfckj-1,Cluster 12,0,62.36
bfchedip-1,Cluster 25,6,167.85
nalcjhha-1,Cluster 17,2,243.30
nakpjcng-1,Cluster 18,0,178.50
ohihcecd-1,Cluster 3,0,62.23
nakmnjnl-1,Cluster 17,4,224.88
mbphlmfd-1,Cluster 7,0,132.58
bfehhbhe-1,Cluster 25,7,227.00
bffbbhci-1,Cluster 18,6,161.52
odjjhjpi-1,Cluster 25,7,87.42
mpfhcoaf-1,Cluster 18,1,184.69
mfhgnbog-1,Cluster 28,0,136.82
bfbmeojf-1,Cluster 32,0,138.81
bfehilkc-1,Cluster 18,0,286.29
mfgknaac-1,Cluster 12,4,183.61
bfbmijdb-1,Cluster 25,5,222.17
nakafoma-1,Cluster 3,0,77.35
bfbnnhlf-1,Cluster 32,0,172.86
oilmmdhj-1,Cluster 3,0,122.15
najplpah-1,Cluster 8,0,63.44
najndaho-1,Cluster 13,1,136.42
naknnmnn-1,Cluster 18,0,200.09
mfghfgnh-1,Cluster 3,2,71.57
mfhnfpaj-1,Cluster 2,2,102.28
mfhhdodb-1,Cluster 3,0,91.62
mfhndmji-1,Cluster 25,5,149.83
mfkdfjfd-1,Cluster 28,0,141.56
mpfhebkg-1,Cluster 25,2,170.60
mfgkhhpb-1,Cluster 13,4,140.48
beamfklg-1,Cluster 17,7,206.05
bfehgjag-1,Cluster 1,0,90.94
naknnkdm-1,Cluster 3,0,73.56
nakmilee-1,Cluster 3,0,69.54
mpfhemfg-1,Cluster 7,1,82.46
mfgnmamo-1,Cluster 17,3,187.31
bebmenli-1,Cluster 13,6,164.10
nakngjop-1,Cluster 25,12,198.51
mfglglfg-1,Cluster 19,0,45.92
ohehjpcn-1,Cluster 1,0,125.49
bebplafa-1,Cluster 25,7,198.24
mfhjbdal-1,Cluster 7,0,69.00
mfhijpah-1,Cluster 1,0,62.50
bebpkadc-1,Cluster 25,14,180.90
bebmpdfe-1,Cluster 17,6,236.03
mfgmicgg-1,Cluster 8,0,32.87
mfhihdgm-1,Cluster 2,0,90.18
mfhigoka-1,Cluster 27,6,197.02
mfhnfhff-1,Cluster 25,13,164.64
beblhklb-1,Cluster 13,7,181.12
bebpbkog-1,Cluster 25,11,175.21
mfhgioho-1,Cluster 17,1,61.55
bebdljlk-1,Cluster 2,0,263.04
bebnpbfe-1,Cluster 17,2,269.58
mfgmhhjp-1,Cluster 18,4,316.09
beamdjon-1,Cluster 17,6,305.44
mfhjlacm-1,Cluster 18,0,140.21
mfgmdhhf-1,Cluster 8,0,27.14
bebelbhi-1,Cluster 25,12,191.82
beamfelo-1,Cluster 17,6,228.85
bebndlgn-1,Cluster 25,14,165.32
mbphkolo-1,Cluster 8,0,75.46
mfgmlemi-1,Cluster 32,0,100.29
mfglocmp-1,Cluster 3,0,60.51
mfghnegb-1,Cluster 2,0,89.95
nalemnbf-1,Cluster 25,1,169.56
mpfiigfi-1,Cluster 3,0,44.25
nakjdfka-1,Cluster 1,0,66.52
mpfjknll-1,Cluster 3,0,45.74
mpfkafap-1,Cluster 9,5,211.78
nakjofjb-1,Cluster 3,0,27.68
bfeemdog-1,Cluster 17,3,230.61
nalchdam-1,Cluster 7,5,240.95
nalgdpbe-1,Cluster 3,0,60.51
nakhlgli-1,Cluster 3,0,14.63
bfeepopb-1,Cluster 18,5,266.69
nalbjlbo-1,Cluster 1,1,143.91
nalcjggd-1,Cluster 3,0,53.74
odiinbjb-1,Cluster 8,0,15.80
nalbdcje-1,Cluster 19,0,24.75
nakohcom-1,Cluster 3,0,82.41
nalfnmnd-1,Cluster 25,11,174.35
nakenajh-1,Cluster 25,8,280.42
nakhccff-1,Cluster 1,0,80.87
nakeknab-1,Cluster 2,0,105.17
nalfmijg-1,Cluster 18,0,154.75
nakgdjgi-1,Cluster 19,0,51.88
nakhhilg-1,Cluster 2,0,103.05
bffaomnp-1,Cluster 9,6,256.49
nakfadhd-1,Cluster 9,3,277.53
bffabblg-1,Cluster 32,1,156.33
bfefhkio-1,Cluster 25,6,217.20
bfegaojl-1,Cluster 3,0,53.19
nalhfgaf-1,Cluster 25,2,120.97
bfchhhlj-1,Cluster 1,1,100.16
bfehchkg-1,Cluster 18,8,342.47
najnbdjf-1,Cluster 32,0,117.86
najoanhl-1,Cluster 25,4,138.67
bfegingj-1,Cluster 32,0,226.14
nalfhidd-1,Cluster 2,0,48.90
ohjchdfg-1,Cluster 1,0,41.36
bfepclbm-1,Cluster 25,3,194.17
bffbepfg-1,Cluster 25,7,189.61
najnlfbe-1,Cluster 25,11,217.11
odiinnhp-1,Cluster 9,2,106.52
nalijeeg-1,Cluster 3,0,62.45
nalemlon-1,Cluster 8,2,55.77
mpfkfhii-1,Cluster 9,7,219.59
odjjehio-1,Cluster 28,0,159.67
naldepmh-1,Cluster 25,7,166.90
najobdai-1,Cluster 25,3,141.61
bffanogb-1,Cluster 13,0,195.93
nalhebfo-1,Cluster 13,0,125.81
nalclhol-1,Cluster 32,0,108.69
ohjbhjji-1,Cluster 1,0,243.66
nalapife-1,Cluster 8,2,65.12
mpffcajf-1,Cluster 3,0,76.36
najnogfi-1,Cluster 2,0,136.73
nakpjepo-1,Cluster 25,1,147.34
mpfglnmc-1,Cluster 8,1,153.26
nakpcpic-1,Cluster 17,8,225.56
naklghji-1,Cluster 3,0,56.31
ohjamhgd-1,Cluster 1,0,16.12
oilmeboh-1,Cluster 1,0,72.61
bfepbldk-1,Cluster 32,2,160.03
bfemhocg-1,Cluster 9,8,299.75
nakpngmn-1,Cluster 1,0,80.29
mpjdinpj-1,Cluster 3,0,67.73
mphahipi-1,Cluster 9,3,116.19
mpieijcn-1,Cluster 7,0,185.14
mpihecog-1,Cluster 9,3,57.80
mphpmkkj-1,Cluster 9,2,110.86
mpiddbim-1,Cluster 8,0,10.30
bfhihgci-1,Cluster 9,14,177.64
mpifpaai-1,Cluster 8,0,34.82
mpigjnne-1,Cluster 1,0,95.37
bffkchkd-1,Cluster 9,14,143.06
mpihboog-1,Cluster 9,6,90.27
mpjbklof-1,Cluster 9,15,122.19
ohihpepc-1,Cluster 9,2,52.20
mphpmnhb-1,Cluster 9,8,130.86
mpdcnemc-1,Cluster 7,0,60.28
mpdchpap-1,Cluster 9,10,104.63
mphhdnke-1,Cluster 9,12,121.52
bffjhlhc-1,Cluster 9,5,138.40
bffighja-1,Cluster 9,9,159.31
mpdiagmm-1,Cluster 9,8,110.50
mpiaiggk-1,Cluster 19,2,51.03
mphgaagd-1,Cluster 9,12,153.49
mphbpdba-1,Cluster 9,6,104.31
mpifoenl-1,Cluster 9,10,131.81
mpgkopnf-1,Cluster 9,5,97.63
mpieedhp-1,Cluster 8,1,43.12
mpibcpaj-1,Cluster 9,7,121.70
mpgldflc-1,Cluster 18,0,121.83
bffjpnoe-1,Cluster 9,10,127.02
odinmkoa-1,Cluster 9,3,45.29
mphojmhj-1,Cluster 3,0,31.29
mpicodlj-1,Cluster 1,0,48.59
mpidkbfi-1,Cluster 9,7,117.32
mphmknnc-1,Cluster 9,3,119.84
mphpdjhd-1,Cluster 3,0,58.43
mpdikpno-1,Cluster 18,0,117.63
mphdkdek-1,Cluster 9,9,124.86
mphdihci-1,Cluster 9,9,145.18
mphccddl-1,Cluster 18,1,158.68
bffjohlg-1,Cluster 18,0,223.48
mpgngack-1,Cluster 19,0,76.40
odiidoil-1,Cluster 9,6,29.62
mpgmnbme-1,Cluster 9,1,58.21
oilngkll-1,Cluster 9,1,78.66
mpglgjcd-1,Cluster 9,3,102.10
beommhhp-1,Cluster 9,7,134.20
mpdihflj-1,Cluster 1,1,109.37
mpdggdad-1,Cluster 19,0,54.96
mphhfnkj-1,Cluster 9,0,69.09
mpdfabno-1,Cluster 8,0,16.84
bfemmike-1,Cluster 9,13,144.36
mpeladlh-1,Cluster 3,0,13.82
ohigpfgi-1,Cluster 3,0,24.47
bepbafif-1,Cluster 9,16,140.98
odimanag-1,Cluster 12,1,69.13
bfenpjfa-1,Cluster 2,0,149.60
mpfkglhn-1,Cluster 9,5,88.15
mpekofod-1,Cluster 19,0,29.62
beonkkog-1,Cluster 9,17,133.35
odijannk-1,Cluster 9,0,77.31
mpekgdke-1,Cluster 9,5,111.08
bfemnapb-1,Cluster 9,12,127.57
mpdfkcom-1,Cluster 2,0,21.40
mpefdjgm-1,Cluster 9,4,46.29
mpekmplo-1,Cluster 1,0,66.56
acnkdjoo-1,Cluster 9,14,177.28
acnjikeb-1,Cluster 9,10,168.79
mpbppeno-1,Cluster 9,5,101.42
mpikajoe-1,Cluster 9,2,104.36
mpcdacmf-1,Cluster 9,4,202.12
mpjeepfo-1,Cluster 9,1,109.41
mpgodeop-1,Cluster 9,14,172.90
mpincfjl-1,Cluster 9,8,122.24
mpgoeohn-1,Cluster 9,9,120.75
mpgohldo-1,Cluster 9,4,107.79
mpgpfpfa-1,Cluster 9,11,112.35
mphbeoho-1,Cluster 9,12,141.47
mpieihcn-1,Cluster 3,0,101.10
bfgfkbfd-1,Cluster 9,10,162.07
odionhlg-1,Cluster 9,2,62.09
mpcdddfm-1,Cluster 9,1,142.42
mpcdadod-1,Cluster 1,0,95.60
mpccjmed-1,Cluster 8,0,46.51
mpcalnae-1,Cluster 9,10,146.17
mpbpdapm-1,Cluster 19,0,34.50
mpincjme-1,Cluster 9,7,137.95
bfgfnein-1,Cluster 9,10,176.97
bfhbbmaf-1,Cluster 9,19,137.09
bfhbjfom-1,Cluster 9,4,146.94
bfhdecmi-1,Cluster 9,12,124.90
bfggjgfi-1,Cluster 9,13,127.25
mpjdhdbj-1,Cluster 1,0,61.19
odilcnpc-1,Cluster 9,1,79.20
mpiloedj-1,Cluster 9,8,117.72
mpilbobj-1,Cluster 9,3,88.69
mpiihkog-1,Cluster 1,2,89.00
mpiiledo-1,Cluster 3,2,43.53
mpijabbh-1,Cluster 18,0,181.48
mpijolkm-1,Cluster 9,5,128.92
mpikamdl-1,Cluster 9,10,98.94
mpgnojjg-1,Cluster 9,7,113.93
bfhdfaia-1,Cluster 9,9,161.34
mpimkjaf-1,Cluster 9,3,134.43
bfgobkkj-1,Cluster 2,0,97.90
mpjdicch-1,Cluster 8,0,65.57
bfgnpomc-1,Cluster 9,15,156.87
bfgnlpge-1,Cluster 9,12,192.82
bfgmljhl-1,Cluster 9,11,150.19
bfgmkpnd-1,Cluster 9,12,141.02
mpjbfgfi-1,Cluster 9,2,140.26
mpjfedkk-1,Cluster 9,3,67.42
bfgmefpn-1,Cluster 9,13,166.94
ohihgcln-1,Cluster 3,0,157.32
odipckpo-1,Cluster 9,0,34.27
bfhicikj-1,Cluster 3,2,63.58
mpjblepd-1,Cluster 9,3,128.74
mphbjind-1,Cluster 9,16,154.75
bfhiceab-1,Cluster 9,10,152.45
odilgjdn-1,Cluster 9,1,58.12
mpjbkiei-1,Cluster 3,0,27.59
mpjcbcoc-1,Cluster 9,3,56.85
bfgcajok-1,Cluster 7,5,209.53
mpiibgbp-1,Cluster 9,4,67.64
mpgolefo-1,Cluster 9,10,155.07
mpgomjjb-1,Cluster 1,0,90.04
mpigndnf-1,Cluster 3,0,105.26
mpjcdlei-1,Cluster 9,2,93.97
bfhkddhe-1,Cluster 18,1,316.64
mpjaicac-1,Cluster 3,0,16.93
bfhkcbcn-1,Cluster 9,9,215.58
nambnhhb-1,Cluster 1,0,60.42
bfhhlicf-1,Cluster 9,16,147.98
mpjaoigh-1,Cluster 9,7,108.60
mpjahhdm-1,Cluster 9,8,217.34
nalpoagm-1,Cluster 3,0,36.89
namchpbp-1,Cluster 1,0,201.49
bffeheod-1,Cluster 31,5,262.22
mpipeeol-1,Cluster 9,7,160.17
namajelj-1,Cluster 19,0,26.64
bfeoangh-1,Cluster 18,2,146.40
namcdoia-1,Cluster 3,0,31.25
nakeojif-1,Cluster 9,7,229.66
nakgmeie-1,Cluster 9,10,261.27
nakkpkad-1,Cluster 8,1,56.72
nalnlklh-1,Cluster 8,2,87.60
bfikeioo-1,Cluster 31,2,259.92
bfijohjd-1,Cluster 32,0,143.87
bfijmkfb-1,Cluster 18,0,169.52
odjjapie-1,Cluster 25,7,178.37
nalmbipc-1,Cluster 9,14,200.40
naklddcl-1,Cluster 18,0,96.14
mpjagdma-1,Cluster 9,2,90.85
nalingad-1,Cluster 19,0,38.38
bfimkljh-1,Cluster 17,5,260.42
naklaicj-1,Cluster 3,0,36.89
bfimenjd-1,Cluster 2,0,119.30
naloafdn-1,Cluster 1,0,117.45
bfiklkhh-1,Cluster 25,9,186.13
nalmccgc-1,Cluster 17,2,164.68
naljdhfi-1,Cluster 18,1,225.15
nalnnhek-1,Cluster 9,6,201.44
naliopjl-1,Cluster 18,3,193.86
bfemklji-1,Cluster 18,8,180.35
bfimkdmg-1,Cluster 18,4,246.06
bfhiimka-1,Cluster 9,11,123.86
ohihdlop-1,Cluster 3,0,6.95
bfhijhfi-1,Cluster 9,12,159.85
odikocbp-1,Cluster 2,0,54.55
ohjcdaoo-1,Cluster 1,0,163.42
mpghmgnm-1,Cluster 9,3,136.96
bfhimbbb-1,Cluster 18,0,144.86
bfhjicgk-1,Cluster 18,7,409.75
ohjalgan-1,Cluster 1,0,20.86
nakkphcl-1,Cluster 1,0,74.64
bfimdphj-1,Cluster 17,13,363.73
mpgiahnc-1,Cluster 3,0,43.67
mpipfcjk-1,Cluster 9,4,62.23
bfeedbki-1,Cluster 18,2,180.08
nakikidm-1,Cluster 3,0,35.40
bfimaadj-1,Cluster 9,13,255.40
nalpfban-1,Cluster 18,2,88.87
nalojepd-1,Cluster 25,3,122.19
bfhjicja-1,Cluster 9,9,248.22
nalogddd-1,Cluster 8,0,70.76
nalodnph-1,Cluster 7,0,44.84
mpgipmgk-1,Cluster 8,1,49.85
nalocpin-1,Cluster 9,7,274.10
nakiohmc-1,Cluster 9,10,180.44
mpgjbpal-1,Cluster 9,10,164.32
bfhjpcgh-1,Cluster 17,6,327.25
mpgipmhb-1,Cluster 9,9,167.57
oilmanof-1,Cluster 1,0,56.22
nbafnomj-1,Cluster 8,0,35.22
mpjfhomk-1,Cluster 1,0,165.27
bfhnbadh-1,Cluster 1,0,89.91
bfhfopcm-1,Cluster 18,3,389.83
bfgpfncn-1,Cluster 9,7,201.31
bfgokphc-1,Cluster 9,9,159.27
nalpfdab-1,Cluster 2,0,106.66
nalpgldl-1,Cluster 18,1,127.79
mpjgbaea-1,Cluster 9,4,102.14
namehgdn-1,Cluster 7,0,82.95
bfgokkcf-1,Cluster 9,19,238.33
bfgojjpa-1,Cluster 9,11,242.04
nbaiopip-1,Cluster 8,1,40.82
nbaidcef-1,Cluster 32,1,153.31
namelkao-1,Cluster 9,5,303.22
namdpbag-1,Cluster 3,0,57.08
nbahpejm-1,Cluster 3,0,33.64
nbaiipek-1,Cluster 35,5,243.39
namdckpb-1,Cluster 3,0,51.25
bfhbbcjj-1,Cluster 9,7,142.42
mpdcfblh-1,Cluster 2,1,53.56
acnmbccb-1,Cluster 9,12,124.63
nameibic-1,Cluster 18,0,138.04
mpcofklj-1,Cluster 3,0,65.25
bfhmnink-1,Cluster 9,16,208.85
nbajckki-1,Cluster 3,0,35.40
nbabhjlh-1,Cluster 3,0,59.43
bfhnaoic-1,Cluster 9,10,278.16
ohjcjneg-1,Cluster 8,0,153.22
odihmoip-1,Cluster 3,0,14.40
namannki-1,Cluster 9,10,273.56
oilobkgb-1,Cluster 9,1,29.85
mpdbgjld-1,Cluster 9,6,152.31
nalkogco-1,Cluster 17,1,284.39
oilnjgeh-1,Cluster 9,1,35.85
nbadlbap-1,Cluster 10,10,287.69
bfhmemlp-1,Cluster 25,8,257.62
mpcpdgfc-1,Cluster 9,6,130.82
ohjdmdea-1,Cluster 7,0,34.73
mpjdgfdb-1,Cluster 2,1,101.10
mpjcopfo-1,Cluster 3,0,47.28
nbahkmkk-1,Cluster 7,0,71.53
nbaagdga-1,Cluster 1,0,103.50
napoglcj-1,Cluster 27,14,235.04
mpcpdjdp-1,Cluster 9,4,173.99
nbaenenj-1,Cluster 9,4,116.01
bfhgccpf-1,Cluster 9,8,224.92
namejmff-1,Cluster 9,9,225.92
nbahlcnm-1,Cluster 12,0,120.97
namfcjac-1,Cluster 2,0,68.37
mpdaonpi-1,Cluster 9,14,204.33
bfhbagak-1,Cluster 9,19,165.95
bfhegcmm-1,Cluster 28,0,96.32
nbajfani-1,Cluster 2,0,91.85
mpinefnb-1,Cluster 3,1,95.14
ohjcndhj-1,Cluster 19,0,11.20
mpioeibi-1,Cluster 9,8,42.76
nambfdip-1,Cluster 9,4,103.77
bfhaogap-1,Cluster 9,13,151.23
bfhjjpna-1,Cluster 25,4,244.34
mpiodone-1,Cluster 9,6,86.11
nanicnnc-1,Cluster 13,1,134.43
mfoghfdp-1,Cluster 2,5,80.29
mggejoij-1,Cluster 13,8,276.90
mgebgcnb-1,Cluster 2,1,71.53
mgebngli-1,Cluster 2,2,50.62
mghielab-1,Cluster 13,0,123.77
mggipgdi-1,Cluster 2,5,111.08
mgebpdbn-1,Cluster 1,3,72.39
mgebpkag-1,Cluster 2,0,75.19
mghgfmoe-1,Cluster 8,0,29.67
mggbbjbb-1,Cluster 2,0,79.02
mgecenea-1,Cluster 7,0,22.13
mgglegmn-1,Cluster 7,1,46.38
mgeembld-1,Cluster 34,1,118.90
bdlljmbj-1,Cluster 2,0,100.34
mggikhah-1,Cluster 3,0,47.05
mghgnhmp-1,Cluster 13,2,317.99
mgghilpc-1,Cluster 2,1,48.05
mggcnkcc-1,Cluster 13,4,162.70
mggckbcj-1,Cluster 13,2,169.29
bdlmdean-1,Cluster 2,1,121.43
mggchfic-1,Cluster 32,0,80.20
mgggioeh-1,Cluster 3,0,80.97
mggjdgip-1,Cluster 2,3,80.78
mggjadhn-1,Cluster 2,2,94.47
mggiffkm-1,Cluster 1,2,89.32
mggfbifn-1,Cluster 2,3,89.05
belkdaii-1,Cluster 13,2,207.72
mghkdcnk-1,Cluster 2,1,98.85
mgeagchg-1,Cluster 8,1,28.85
odammdmh-1,Cluster 8,0,14.81
bdlmebcc-1,Cluster 28,2,194.94
mgglafmn-1,Cluster 2,0,184.37
odamblgn-1,Cluster 17,1,96.86
mggabkal-1,Cluster 3,0,9.26
mggicnlb-1,Cluster 2,7,136.01
belkdmcg-1,Cluster 13,2,159.67
mggfdoci-1,Cluster 2,6,144.36
mfibdnoo-1,Cluster 1,0,25.83
mfibgdcd-1,Cluster 7,2,93.70
mgfpgjfm-1,Cluster 13,4,83.04
bejijope-1,Cluster 13,6,166.76
bejjafld-1,Cluster 7,1,111.81
mfnidkcp-1,Cluster 1,1,155.11
beieffkm-1,Cluster 1,2,158.18
mgfnkglc-1,Cluster 13,0,119.03
mgfobnef-1,Cluster 13,6,133.08
mfnhjbhk-1,Cluster 2,4,169.25
mgdpnabc-1,Cluster 3,0,46.38
mgfohlcl-1,Cluster 17,1,140.53
mfobicnd-1,Cluster 28,1,109.10
bdlmnafl-1,Cluster 17,7,201.08
bejikhnp-1,Cluster 13,0,164.19
ohekabpa-1,Cluster 1,5,74.64
mgfokbec-1,Cluster 13,1,80.56
mfnibacj-1,Cluster 2,5,115.46
mgfnabgo-1,Cluster 2,0,115.24
mggadcgo-1,Cluster 13,2,216.39
mfnpifnn-1,Cluster 2,1,119.03
bejickmm-1,Cluster 18,5,178.23
mggaeolm-1,Cluster 13,0,53.01
mgfnpigj-1,Cluster 13,4,190.24
mgfklcaf-1,Cluster 18,0,114.38
mfnibfoj-1,Cluster 1,3,46.69
bdlmkdai-1,Cluster 13,4,133.62
mfnonenp-1,Cluster 2,1,77.80
mgggdpfp-1,Cluster 1,1,149.60
mgfmobge-1,Cluster 1,1,82.82
mgfmejcg-1,Cluster 2,0,151.18
mfnofjcp-1,Cluster 2,1,43.71
mfnnpojp-1,Cluster 2,4,100.56
mgflibhj-1,Cluster 13,2,219.28
mggghcad-1,Cluster 8,3,37.62
mfnpfcic-1,Cluster 1,1,65.43
ohejagem-1,Cluster 1,1,46.47
mgfndnda-1,Cluster 17,1,79.34
odakimce-1,Cluster 17,0,65.84
mgfnabmd-1,Cluster 17,5,184.24
mgfmhcbm-1,Cluster 13,2,147.98
mgfmdfli-1,Cluster 7,0,38.11
mgflhdlf-1,Cluster 13,4,140.93
mfochkgc-1,Cluster 2,2,46.24
mggaeeom-1,Cluster 1,0,96.77
mggcfied-1,Cluster 1,1,35.04
mgfkljmo-1,Cluster 13,4,199.41
bejjnddm-1,Cluster 13,1,218.56
bejhpgep-1,Cluster 13,3,196.97
bejkcgac-1,Cluster 32,0,242.08
mggagnkb-1,Cluster 2,1,125.08
mfoclpda-1,Cluster 7,1,117.95
mggbekda-1,Cluster 13,1,107.11
mgfokpoo-1,Cluster 13,2,141.56
odalkenh-1,Cluster 17,1,69.22
bdlmfjbh-1,Cluster 13,2,182.39
mggamhaj-1,Cluster 17,2,77.67
mggcdibl-1,Cluster 13,5,203.25
mgdoenjb-1,Cluster 2,8,126.35
mgdpkjcc-1,Cluster 19,1,68.28
mggbojfn-1,Cluster 8,0,10.57
mggbpjkg-1,Cluster 1,0,138.77
mfodahmg-1,Cluster 7,2,73.29
ocpppaga-1,Cluster 19,0,21.45
mfodmjje-1,Cluster 1,1,12.82
