#Selection name: Selection 1
#Area (µm^2): 3283780.88
Cell ID,Cluster,Transcripts,Area (µm^2)
lpplcdid-1,Cluster 18,0,142.56
lpggnocf-1,Cluster 3,0,98.71
lppdmknh-1,Cluster 9,0,102.46
lppecfik-1,Cluster 25,0,253.42
bbmpfhka-1,Cluster 9,0,179.68
bbncgkje-1,Cluster 17,1,212.14
lppdmneg-1,Cluster 1,0,35.58
bbncbcal-1,Cluster 25,0,202.53
lpplnjpp-1,Cluster 18,0,146.53
lpbekhfl-1,Cluster 1,0,78.53
bbmpieak-1,Cluster 9,2,176.97
lpbfeili-1,Cluster 9,0,86.38
ochapkel-1,Cluster 9,0,186.18
bbngcomj-1,Cluster 25,0,205.01
bbkopghb-1,Cluster 9,1,206.23
lppagkjg-1,Cluster 9,0,65.52
lplonial-1,Cluster 8,0,49.45
lplpmeba-1,Cluster 25,0,185.46
ocihkplk-1,Cluster 9,0,32.51
lplodafj-1,Cluster 1,0,86.20
bbpidnib-1,Cluster 1,0,85.12
bbpikpje-1,Cluster 9,0,93.16
lplphmop-1,Cluster 3,0,48.59
bbpikppa-1,Cluster 9,0,130.82
lpmmappk-1,Cluster 9,0,93.97
bbnogdff-1,Cluster 9,1,152.58
lppmkdpp-1,Cluster 7,0,45.70
lpmlfnkp-1,Cluster 3,0,100.56
lpmlhokf-1,Cluster 25,1,157.01
lpmiafkp-1,Cluster 9,0,99.84
ocigigpb-1,Cluster 27,0,43.30
lpmmelfp-1,Cluster 9,1,146.76
bbnljfnh-1,Cluster 9,4,229.71
lpmicmof-1,Cluster 19,0,32.69
lppjpffp-1,Cluster 2,0,56.26
lpopekek-1,Cluster 9,0,111.54
lplgegjb-1,Cluster 9,0,99.98
lpmlmoah-1,Cluster 9,0,86.02
lpminddp-1,Cluster 3,0,53.69
lppjllhg-1,Cluster 7,0,26.37
ocifelbb-1,Cluster 28,0,101.42
lpmlidho-1,Cluster 9,0,118.31
lpmjafcd-1,Cluster 9,0,108.83
lponlbpg-1,Cluster 9,0,113.34
bboojbcd-1,Cluster 9,1,216.70
lppabfdf-1,Cluster 3,0,81.87
lppockhp-1,Cluster 10,0,110.14
lppacbda-1,Cluster 9,0,102.87
lpmkehkc-1,Cluster 2,0,62.50
bbolfiim-1,Cluster 9,0,164.82
lppacmom-1,Cluster 9,0,113.88
lppafeab-1,Cluster 2,1,51.88
bbpjeigi-1,Cluster 9,0,96.36
bbnkmbmg-1,Cluster 8,0,53.10
bbnkkfie-1,Cluster 9,1,160.03
bbnjgafp-1,Cluster 9,4,198.69
bbnopodn-1,Cluster 9,0,137.73
lppffgfa-1,Cluster 9,1,179.90
bbnoilim-1,Cluster 9,2,119.30
lpphkjgo-1,Cluster 9,0,136.46
bbnlbdkd-1,Cluster 18,0,147.48
lppiinnn-1,Cluster 9,0,62.68
bbogjcme-1,Cluster 9,1,199.86
lppiklje-1,Cluster 9,0,102.10
lpmmepkf-1,Cluster 9,1,231.74
lpmmenkc-1,Cluster 9,0,51.03
lpmjklid-1,Cluster 9,0,173.63
bbphloea-1,Cluster 9,0,157.60
bbpejckd-1,Cluster 9,1,148.29
ociffgbd-1,Cluster 9,0,43.44
lppgidpo-1,Cluster 9,1,169.20
bbpjkjpd-1,Cluster 17,1,225.65
bbpfciae-1,Cluster 17,2,242.08
bbpfobfg-1,Cluster 9,0,139.35
bbnpndai-1,Cluster 2,0,86.02
lppgdjpp-1,Cluster 12,0,73.88
lploffem-1,Cluster 8,0,20.73
bboagjij-1,Cluster 18,0,258.25
lpokebga-1,Cluster 25,1,138.58
lpnhdhbb-1,Cluster 3,0,40.73
bbmnajjn-1,Cluster 32,0,150.69
lpoljggi-1,Cluster 1,0,91.98
bcabmmec-1,Cluster 13,0,130.59
bcabjfck-1,Cluster 25,0,237.25
bbpcamld-1,Cluster 25,0,193.86
lpnllcgn-1,Cluster 3,0,84.89
lpnklbof-1,Cluster 32,0,131.95
ocidbbjj-1,Cluster 12,0,66.24
bcabnmpj-1,Cluster 17,0,199.00
bbmoenkm-1,Cluster 17,2,221.67
bbpmipof-1,Cluster 17,0,203.02
bcabkong-1,Cluster 18,2,271.71
bcacaple-1,Cluster 25,1,186.13
lpnieoel-1,Cluster 7,0,63.72
lpnidjli-1,Cluster 32,0,136.64
lpnhkogk-1,Cluster 3,0,70.53
lpnheilf-1,Cluster 1,0,156.33
lpoeblic-1,Cluster 25,0,115.06
lpnipfkp-1,Cluster 25,1,230.61
lobabhcg-1,Cluster 34,0,134.43
bbmnabdl-1,Cluster 3,0,37.71
lpnaegdc-1,Cluster 17,0,379.00
lpnaaabi-1,Cluster 1,0,99.07
bbnggmgh-1,Cluster 32,0,146.04
bbngpkan-1,Cluster 18,0,192.59
ochdhefa-1,Cluster 25,1,176.65
ocibbmfe-1,Cluster 25,0,144.18
ocicgokm-1,Cluster 17,0,126.17
lpnjmkmc-1,Cluster 18,0,64.17
ohboflgf-1,Cluster 1,0,157.05
bbnhfpdh-1,Cluster 17,0,268.36
lpnkenbf-1,Cluster 8,0,70.85
bbnhnjkn-1,Cluster 1,1,164.19
lpnekgjn-1,Cluster 17,0,140.21
lpneaeia-1,Cluster 18,0,142.51
lpndpabm-1,Cluster 25,0,159.27
lpnfcmko-1,Cluster 19,0,54.23
lpndlhbc-1,Cluster 25,0,187.35
lpnagbpe-1,Cluster 8,0,34.63
lpnahghg-1,Cluster 25,0,129.73
bblehmip-1,Cluster 18,0,221.40
bbnhjfee-1,Cluster 13,1,143.46
ohbopmab-1,Cluster 19,0,7.95
lpnbodfe-1,Cluster 3,0,24.97
lpnaogmg-1,Cluster 3,0,37.80
lpnfhpio-1,Cluster 13,0,131.63
ochefdcd-1,Cluster 8,0,19.64
bbkigjjd-1,Cluster 25,0,195.93
bblhmnbd-1,Cluster 18,0,253.06
lplnhdbj-1,Cluster 18,0,183.74
lpghmekd-1,Cluster 25,0,90.04
lpggkbda-1,Cluster 3,0,67.69
lpghglah-1,Cluster 17,0,311.17
ocibcahf-1,Cluster 13,0,49.72
lpgfemem-1,Cluster 2,0,72.93
lplnifhn-1,Cluster 25,0,94.60
lpghhiga-1,Cluster 17,0,145.76
bbpcdond-1,Cluster 17,3,232.65
bbnennmo-1,Cluster 25,0,260.60
lpnfkcaj-1,Cluster 2,0,153.80
lobipccm-1,Cluster 25,1,150.82
lpoladnh-1,Cluster 25,0,183.38
bbpnacji-1,Cluster 17,1,193.13
bbppkmbo-1,Cluster 17,0,301.28
bbpoicdm-1,Cluster 17,0,236.21
ochogkoo-1,Cluster 25,0,196.02
lpnofpen-1,Cluster 18,0,157.60
lpodokkk-1,Cluster 25,1,222.03
ohbpbkcn-1,Cluster 1,0,139.26
bbpahjbh-1,Cluster 25,2,209.98
loeckfap-1,Cluster 18,0,139.89
bcabfhfm-1,Cluster 31,0,149.83
bbpainea-1,Cluster 25,0,191.82
lpnolgch-1,Cluster 3,0,30.57
bcabedjk-1,Cluster 32,0,168.84
lpnngjdl-1,Cluster 1,0,123.86
lpodefne-1,Cluster 25,0,194.04
lpnnbfdg-1,Cluster 28,0,68.64
ocidnabk-1,Cluster 17,0,114.20
lpnmldho-1,Cluster 27,0,44.70
locojmnp-1,Cluster 12,0,113.07
lpnmkglc-1,Cluster 25,0,288.91
lpnnjgkm-1,Cluster 8,0,33.64
bcabamko-1,Cluster 31,0,224.25
bbpnkkcm-1,Cluster 18,0,136.87
lpnpcpae-1,Cluster 6,0,131.99
loecipci-1,Cluster 17,0,185.14
lpnngigo-1,Cluster 17,0,364.19
lpnmnojm-1,Cluster 3,0,57.48
ociedice-1,Cluster 25,0,137.32
lpogeehj-1,Cluster 19,0,37.21
ocidmdoh-1,Cluster 18,0,98.89
lpnnjphl-1,Cluster 17,0,227.41
ocidlino-1,Cluster 25,0,73.51
locookbj-1,Cluster 32,0,107.16
lpohgijk-1,Cluster 3,0,61.10
loankjpc-1,Cluster 19,0,66.74
bbpmodka-1,Cluster 25,0,169.83
lpogmigo-1,Cluster 25,0,149.56
lpohfain-1,Cluster 1,0,27.95
lpofhekn-1,Cluster 34,0,83.63
lpofefgf-1,Cluster 7,0,57.71
lpoggcbn-1,Cluster 2,0,84.53
bbpncnkn-1,Cluster 25,0,224.70
lpofdpim-1,Cluster 25,0,153.08
lpohpgio-1,Cluster 25,0,203.47
bbpmdmak-1,Cluster 17,0,331.22
bbpobecb-1,Cluster 25,2,216.16
locppceh-1,Cluster 1,0,73.24
lplnpnpb-1,Cluster 2,0,75.73
bbpmoggl-1,Cluster 17,0,232.28
loandkfk-1,Cluster 13,1,85.98
lodacllf-1,Cluster 17,0,137.32
lplnkene-1,Cluster 2,0,36.40
lpoeggpo-1,Cluster 25,1,237.07
loanildh-1,Cluster 8,0,58.61
lpomibeh-1,Cluster 3,0,41.36
bbpmkmaa-1,Cluster 17,0,322.01
loanccbn-1,Cluster 17,1,166.67
loanepde-1,Cluster 2,0,153.76
lpnmhkoi-1,Cluster 8,0,92.07
lpnlbfnc-1,Cluster 17,1,246.06
loangpap-1,Cluster 3,0,81.78
lpnmbhhg-1,Cluster 17,0,212.23
ohcjcmnc-1,Cluster 8,0,51.52
malanpjo-1,Cluster 7,0,46.01
bdbflmlo-1,Cluster 10,0,182.66
magleehm-1,Cluster 4,1,42.49
bccghkhg-1,Cluster 10,0,214.85
mafpkdla-1,Cluster 12,0,68.46
bcchdplj-1,Cluster 1,0,79.93
bcaoehel-1,Cluster 28,0,176.65
magkcikh-1,Cluster 4,0,26.78
magendfi-1,Cluster 10,0,98.49
mafpjmaj-1,Cluster 12,0,94.42
magdjomh-1,Cluster 10,0,91.58
mafihhkp-1,Cluster 22,0,85.53
ohcbhjbp-1,Cluster 1,0,84.67
mafhcfie-1,Cluster 10,0,144.77
mafghajm-1,Cluster 10,0,149.69
bccgnlpa-1,Cluster 10,1,159.31
ocillmaa-1,Cluster 10,0,125.62
bcanagcb-1,Cluster 10,0,166.76
maefmoia-1,Cluster 4,0,62.41
magdddfh-1,Cluster 7,0,123.73
bcckcocn-1,Cluster 10,0,165.95
mahhobfb-1,Cluster 10,1,147.93
maehlcio-1,Cluster 4,0,47.64
mafhbanb-1,Cluster 10,0,144.45
magojgpp-1,Cluster 3,0,79.61
mafmidok-1,Cluster 10,0,156.87
mafiggae-1,Cluster 10,0,146.67
maiaoeda-1,Cluster 8,0,35.58
magohljn-1,Cluster 3,0,39.83
magogacm-1,Cluster 8,0,63.94
maiakobg-1,Cluster 12,0,61.05
mahomkpi-1,Cluster 1,0,93.70
mahhjjom-1,Cluster 3,0,20.55
maeffpeh-1,Cluster 3,0,52.11
macakmnh-1,Cluster 10,0,188.12
mahnigdp-1,Cluster 3,0,96.72
macblohf-1,Cluster 12,0,128.83
ocikobln-1,Cluster 10,0,104.36
maehccae-1,Cluster 4,0,124.18
maeggfbl-1,Cluster 1,0,60.19
ocillpeh-1,Cluster 4,0,9.62
maehclgp-1,Cluster 1,0,68.23
macbjcmh-1,Cluster 10,0,153.76
maehijkc-1,Cluster 8,0,42.58
bcckdfck-1,Cluster 10,1,187.85
maekoieg-1,Cluster 4,0,136.15
maekkodb-1,Cluster 4,0,89.23
bccgbegl-1,Cluster 10,0,262.94
maejpmig-1,Cluster 4,0,89.86
maejnppm-1,Cluster 4,0,56.08
maehpafk-1,Cluster 4,0,102.55
maehjgkk-1,Cluster 4,0,62.36
maeofkpf-1,Cluster 4,1,24.84
maepabig-1,Cluster 38,0,47.05
maeoioem-1,Cluster 4,3,143.73
mafipfcc-1,Cluster 10,1,183.29
mafjalna-1,Cluster 10,0,113.88
mahgjici-1,Cluster 8,0,62.14
madannai-1,Cluster 8,0,98.71
mahgdcep-1,Cluster 10,0,188.44
madapklc-1,Cluster 18,0,143.51
mafnkifh-1,Cluster 10,0,188.21
mahgpekp-1,Cluster 10,0,76.99
magecbnb-1,Cluster 10,0,199.95
maddihhh-1,Cluster 19,0,46.47
madcgnhi-1,Cluster 3,0,191.33
bcamlbli-1,Cluster 35,0,120.84
magiappg-1,Cluster 4,2,112.44
bdbfhjoa-1,Cluster 18,0,176.34
macfonpa-1,Cluster 10,0,79.70
mahakled-1,Cluster 4,2,51.93
mahdepcc-1,Cluster 4,0,50.67
mahdgdcm-1,Cluster 4,0,75.37
madnlcmo-1,Cluster 4,0,66.52
maccjolj-1,Cluster 1,0,90.00
mafggfde-1,Cluster 3,0,46.06
bcalnljf-1,Cluster 10,0,180.35
bcajpgej-1,Cluster 4,0,89.05
maccmnin-1,Cluster 10,0,131.22
maghbdhh-1,Cluster 4,0,21.77
majmdpbj-1,Cluster 10,0,109.50
bcajiakb-1,Cluster 6,0,114.88
bdbgefpk-1,Cluster 10,0,107.11
bcajfoka-1,Cluster 10,0,151.41
madoicog-1,Cluster 4,0,89.54
maghgngk-1,Cluster 4,0,33.05
ocingcdg-1,Cluster 10,0,73.47
maggiema-1,Cluster 4,0,66.52
magfjdeb-1,Cluster 4,0,62.09
macccggc-1,Cluster 10,0,174.85
madnkgbj-1,Cluster 4,0,147.57
malbcdmc-1,Cluster 10,0,138.13
bdbgenbo-1,Cluster 10,0,164.19
madmjcie-1,Cluster 4,0,115.60
magfofdf-1,Cluster 4,0,54.14
maeejbah-1,Cluster 3,0,23.57
mahdagln-1,Cluster 8,0,27.73
magmfija-1,Cluster 3,0,71.71
mahadnpb-1,Cluster 28,0,123.95
mahdjoao-1,Cluster 8,0,23.75
mafikilf-1,Cluster 7,0,24.34
bcamgadl-1,Cluster 10,0,177.92
maccjija-1,Cluster 10,0,121.70
bcajmiak-1,Cluster 10,0,196.93
maccjdmc-1,Cluster 8,0,89.27
madkmhki-1,Cluster 4,0,214.76
makojcng-1,Cluster 3,0,91.40
mafiondo-1,Cluster 10,0,151.00
ocjapepo-1,Cluster 27,0,46.78
malbjcjc-1,Cluster 19,0,68.37
malcolbi-1,Cluster 1,0,55.14
maccoomc-1,Cluster 10,0,142.83
makpclek-1,Cluster 3,0,39.92
malchnpg-1,Cluster 3,0,54.41
makpnkgc-1,Cluster 1,0,57.89
madojeei-1,Cluster 4,0,61.28
malcaabh-1,Cluster 28,0,97.85
bcakpdlo-1,Cluster 28,0,165.27
maheadgc-1,Cluster 8,0,44.12
magenjjc-1,Cluster 19,0,55.54
magfmjom-1,Cluster 19,0,34.36
mahdhaim-1,Cluster 35,0,110.36
maffepao-1,Cluster 10,0,148.11
magepeoc-1,Cluster 1,0,64.03
malbhlli-1,Cluster 10,0,165.05
bcalnglg-1,Cluster 10,0,158.72
ociljbhp-1,Cluster 10,0,80.74
mafgaang-1,Cluster 10,0,144.50
mafefnnm-1,Cluster 10,1,110.18
bcanfpbf-1,Cluster 18,0,236.80
mabmgppd-1,Cluster 10,1,151.45
lpklmcdl-1,Cluster 10,0,176.52
macmnncc-1,Cluster 3,0,48.09
mabjhdjn-1,Cluster 3,0,89.23
mabpbdfa-1,Cluster 10,1,180.53
mablmloc-1,Cluster 4,0,46.06
macbfole-1,Cluster 10,0,93.43
lpkkoimg-1,Cluster 8,0,60.96
bcblpeen-1,Cluster 10,0,187.04
mabjfoll-1,Cluster 4,0,33.19
mabibkod-1,Cluster 10,0,129.51
mabhkddn-1,Cluster 9,0,146.31
ochlnalp-1,Cluster 9,0,68.86
lpkhnjai-1,Cluster 1,0,68.95
lpkignbj-1,Cluster 9,0,192.73
lplcmkao-1,Cluster 9,1,105.80
lpkhpioc-1,Cluster 9,1,113.88
bcckhjko-1,Cluster 1,0,84.76
bccjkoak-1,Cluster 10,2,198.01
mabkogkj-1,Cluster 10,0,182.12
bccjcmbg-1,Cluster 10,0,112.21
ochmanbk-1,Cluster 6,0,102.64
ochlpgfp-1,Cluster 10,0,151.95
lpkmmlmn-1,Cluster 7,0,85.48
lplegjle-1,Cluster 9,1,76.22
lplflkba-1,Cluster 3,0,36.89
mabpoopl-1,Cluster 10,2,139.31
bcclfogk-1,Cluster 9,1,173.94
lplfmalo-1,Cluster 9,0,149.38
mackcbed-1,Cluster 35,0,195.03
ochmjcgm-1,Cluster 10,0,106.98
bccklgak-1,Cluster 10,2,198.15
lplidcic-1,Cluster 3,0,13.86
macjoalo-1,Cluster 1,0,71.53
mabpcekh-1,Cluster 28,0,79.70
mabnggil-1,Cluster 1,0,71.93
lpkmomfc-1,Cluster 1,0,54.82
lplegekh-1,Cluster 9,0,117.23
lpldhhoi-1,Cluster 9,0,212.64
lplddbfi-1,Cluster 9,0,138.77
lpkpnhce-1,Cluster 10,0,34.63
macadmjo-1,Cluster 9,0,97.27
lpknfobp-1,Cluster 10,0,207.04
lpopcpgp-1,Cluster 9,0,89.50
lpkpbhfl-1,Cluster 9,0,152.58
mabokhjc-1,Cluster 7,0,81.73
lpkpdgfn-1,Cluster 9,0,184.37
lpldclab-1,Cluster 10,0,172.63
macofmbd-1,Cluster 10,0,141.25
ocihejhd-1,Cluster 9,0,56.22
macmhffm-1,Cluster 1,0,90.27
bcaohdae-1,Cluster 10,0,179.00
lpkkfbcm-1,Cluster 9,0,86.16
machlceb-1,Cluster 9,0,154.98
machdhmh-1,Cluster 10,0,244.57
macmdbba-1,Cluster 10,0,120.34
mabpbklo-1,Cluster 10,0,159.63
lpkjifgk-1,Cluster 9,0,130.37
maclloip-1,Cluster 3,0,58.48
mackmmbf-1,Cluster 10,0,126.89
macigbme-1,Cluster 9,0,157.14
madbdhgk-1,Cluster 10,0,211.92
ochmcimj-1,Cluster 9,0,48.68
ockdbcgl-1,Cluster 10,0,58.52
mbjikpap-1,Cluster 3,0,98.80
bdafmfmc-1,Cluster 9,0,230.66
mbjmlaom-1,Cluster 10,0,178.50
bdbelngb-1,Cluster 10,0,191.10
bdafkcgd-1,Cluster 10,0,209.25
bdafjdfn-1,Cluster 10,0,179.32
bdbgngni-1,Cluster 3,0,116.10
bdafaeon-1,Cluster 10,1,197.60
bdafgjhg-1,Cluster 31,0,233.10
majlnbhc-1,Cluster 10,0,121.83
majlcgda-1,Cluster 3,0,45.83
bdbhhcjb-1,Cluster 6,0,121.15
bdbgllaa-1,Cluster 10,0,218.74
majklpbf-1,Cluster 11,0,201.62
mbjmgkid-1,Cluster 10,1,243.57
majkocfd-1,Cluster 10,0,144.82
majhkkhd-1,Cluster 10,0,138.63
majjalip-1,Cluster 11,0,117.72
mbkaegjk-1,Cluster 6,0,133.71
majignkc-1,Cluster 8,0,18.02
majfnkpf-1,Cluster 9,0,148.52
majhfgff-1,Cluster 10,0,184.82
majifgfi-1,Cluster 18,0,116.50
mbkahabj-1,Cluster 3,0,60.69
mbjpadjh-1,Cluster 10,0,157.05
majhodfc-1,Cluster 1,0,76.86
macgmian-1,Cluster 3,0,56.04
mbjichia-1,Cluster 9,0,121.38
macgidfj-1,Cluster 3,0,36.35
macglkdj-1,Cluster 3,0,52.88
ohbpojje-1,Cluster 1,0,29.98
bdbidbco-1,Cluster 10,0,196.66
macghflg-1,Cluster 10,0,94.47
macfnnnn-1,Cluster 10,0,221.36
bcaikfne-1,Cluster 10,0,205.91
bcajkjlf-1,Cluster 35,0,130.28
mabjfbdi-1,Cluster 10,0,179.86
ocikdpoj-1,Cluster 10,0,94.60
macdfebg-1,Cluster 3,0,89.41
bcbbogpc-1,Cluster 10,1,237.12
mabiidfk-1,Cluster 18,0,185.55
macfelei-1,Cluster 7,0,75.82
macdmfof-1,Cluster 10,0,126.98
macfmmdi-1,Cluster 1,0,128.42
macffnjm-1,Cluster 10,0,230.57
bcbefpeb-1,Cluster 2,0,83.67
bcbdndnk-1,Cluster 10,0,170.46
ocijoibk-1,Cluster 10,1,110.23
ocilhfno-1,Cluster 10,0,96.32
mabildim-1,Cluster 10,0,158.18
bcbffkba-1,Cluster 10,2,256.67
oijkaomb-1,Cluster 10,0,92.12
mablpnji-1,Cluster 9,1,202.57
bcbjdjil-1,Cluster 10,0,296.18
bcaohkdb-1,Cluster 10,1,201.89
lpkknejd-1,Cluster 9,0,125.13
mabmpebj-1,Cluster 7,0,88.96
bcblabcc-1,Cluster 10,2,213.32
bcbffona-1,Cluster 10,1,154.84
bcbmbonf-1,Cluster 9,1,160.40
macmopjh-1,Cluster 10,0,144.23
makhmipj-1,Cluster 10,0,166.85
mamcgbhc-1,Cluster 4,1,63.94
makafccf-1,Cluster 12,0,105.62
maloegeh-1,Cluster 8,0,65.93
mamachlb-1,Cluster 35,0,80.42
mameibkl-1,Cluster 4,1,72.84
bdbjpapk-1,Cluster 10,0,145.81
majolcdd-1,Cluster 1,0,108.60
bdbjgpii-1,Cluster 10,0,202.57
oijkgdia-1,Cluster 10,2,181.30
majdlkdg-1,Cluster 10,0,121.92
majaopgk-1,Cluster 7,0,73.97
mambkald-1,Cluster 1,0,34.09
majadpll-1,Cluster 10,0,177.24
bdbjfnjn-1,Cluster 10,0,132.04
majopjmg-1,Cluster 7,0,89.32
bdbidcff-1,Cluster 28,0,127.75
mamdjfka-1,Cluster 4,1,110.86
mamcgopj-1,Cluster 4,0,104.04
mamcgejf-1,Cluster 4,0,74.51
mambmkel-1,Cluster 28,0,76.72
bdbjhhlk-1,Cluster 29,0,209.30
mambpanp-1,Cluster 1,0,175.79
malnpaga-1,Cluster 1,0,72.25
mallcndg-1,Cluster 8,0,69.36
malhjjog-1,Cluster 3,0,89.95
maiplihj-1,Cluster 10,0,148.07
malkmnep-1,Cluster 3,0,48.45
majedagb-1,Cluster 10,0,173.22
majbhnil-1,Cluster 10,0,156.01
madjkebp-1,Cluster 8,0,67.60
maljmcmh-1,Cluster 28,0,133.03
madokaip-1,Cluster 4,2,63.99
majfnelh-1,Cluster 10,1,168.30
maeblgkb-1,Cluster 4,0,29.44
maeddmfo-1,Cluster 4,1,51.75
malgfmdj-1,Cluster 1,0,91.58
maeecobd-1,Cluster 4,0,85.48
malmpbke-1,Cluster 3,0,48.86
malimbjm-1,Cluster 19,0,50.89
maljfnmn-1,Cluster 28,0,134.48
majbpdji-1,Cluster 1,0,58.52
maecfdip-1,Cluster 4,0,19.64
madjpgmh-1,Cluster 38,0,105.35
maljidib-1,Cluster 3,0,69.22
madkedio-1,Cluster 4,0,90.63
malioopi-1,Cluster 3,0,80.06
majmacmb-1,Cluster 3,0,18.42
majblkjn-1,Cluster 10,0,135.74
majbckie-1,Cluster 10,0,195.21
madkjmkj-1,Cluster 19,0,93.43
maecefdj-1,Cluster 4,0,51.16
maeagbee-1,Cluster 4,0,113.07
majfnebh-1,Cluster 1,0,56.81
maecdgjo-1,Cluster 38,0,37.62
bdbiifho-1,Cluster 28,0,144.59
bdbflnko-1,Cluster 4,0,78.26
bdbigjhp-1,Cluster 4,1,39.20
madjojcc-1,Cluster 7,0,43.53
majkceem-1,Cluster 10,0,147.89
mallbnaf-1,Cluster 3,0,14.09
majmgbgf-1,Cluster 7,0,107.74
malmpdaa-1,Cluster 3,0,55.59
mallabji-1,Cluster 1,0,82.55
maldalof-1,Cluster 4,0,76.49
bdncdljb-1,Cluster 10,1,204.42
makfobag-1,Cluster 1,0,86.84
ocipaojk-1,Cluster 10,0,58.12
bdmfbbjd-1,Cluster 10,0,156.01
bdbcdeba-1,Cluster 1,0,65.66
makgnkkk-1,Cluster 28,0,118.85
bdbcklbl-1,Cluster 10,0,186.68
maipgdhn-1,Cluster 10,0,187.99
majmpkjk-1,Cluster 8,0,88.10
makofian-1,Cluster 10,0,140.75
maiobhaa-1,Cluster 10,0,167.44
makjmgof-1,Cluster 10,0,239.42
makckfec-1,Cluster 10,0,146.17
mamglmch-1,Cluster 4,0,69.13
majpdjfj-1,Cluster 10,0,114.11
maipagcl-1,Cluster 35,0,103.18
maklbjig-1,Cluster 28,0,146.13
bdmegeeg-1,Cluster 10,0,152.49
ociodbgo-1,Cluster 10,0,99.34
bdaodfjk-1,Cluster 10,0,153.26
makdkkbj-1,Cluster 10,0,84.67
malemlhd-1,Cluster 4,0,47.55
maijlfbo-1,Cluster 10,0,188.75
ohccaaog-1,Cluster 1,0,245.51
oijkgobm-1,Unassigned,0,5.78
mamgfajk-1,Cluster 4,0,75.59
mamfkcif-1,Cluster 4,0,24.34
ocjbamel-1,Cluster 4,0,35.54
makglfdi-1,Cluster 3,0,85.71
ohcdehoi-1,Cluster 1,0,45.79
malfchpk-1,Cluster 1,0,91.31
mamfbijk-1,Cluster 4,1,86.34
mamigble-1,Cluster 1,0,133.57
malgcmfi-1,Cluster 28,0,112.94
ohccomch-1,Cluster 1,0,83.31
bdalmjoh-1,Cluster 10,0,177.10
malfgbfl-1,Cluster 3,0,73.24
malemhng-1,Cluster 4,0,85.80
makjgmif-1,Cluster 1,0,32.83
malenfjk-1,Cluster 3,0,25.38
maioncbj-1,Cluster 14,0,104.58
malpfocm-1,Cluster 11,0,55.86
malombdm-1,Cluster 7,0,82.82
maloejch-1,Cluster 28,0,84.62
malelbkc-1,Cluster 4,0,33.51
bdbdnmbl-1,Cluster 10,0,173.35
mamgjlpb-1,Cluster 4,0,34.45
malnbmia-1,Cluster 19,0,64.21
makdoejj-1,Cluster 12,0,82.37
maikelah-1,Cluster 35,0,133.62
malfccgh-1,Cluster 1,0,42.00
malepgag-1,Cluster 4,1,83.13
mainbgoe-1,Cluster 10,0,132.04
makddmna-1,Cluster 10,0,101.10
maldjjdk-1,Cluster 4,0,69.63
malfcocg-1,Cluster 19,0,56.67
makdegpe-1,Cluster 10,0,134.02
bdalpbng-1,Cluster 10,0,143.24
mamfcodm-1,Cluster 4,0,32.56
mamfgcic-1,Cluster 38,0,39.65
makcdade-1,Cluster 28,0,78.21
makanoao-1,Cluster 35,0,104.72
bdmgncdb-1,Cluster 10,0,168.88
mbjggoig-1,Cluster 10,2,169.29
bdmdmmnj-1,Cluster 10,0,190.92
bdaebcio-1,Cluster 10,0,190.42
mbkcpkal-1,Cluster 10,0,220.77
majnofbn-1,Cluster 10,0,99.98
mbkbklpb-1,Cluster 10,0,145.49
mbjegfhk-1,Cluster 19,0,17.93
mbkcgfmj-1,Cluster 10,0,117.77
mbjfcibf-1,Cluster 8,0,49.67
bdaeabeg-1,Cluster 10,0,165.05
mbkdlbmc-1,Cluster 9,2,151.45
bdagnigo-1,Cluster 10,0,179.45
majmkbnd-1,Cluster 3,0,99.98
bdaldelb-1,Cluster 10,2,180.67
ockdpglg-1,Cluster 18,0,88.96
bdaogbbf-1,Cluster 10,0,223.61
bdbeefnj-1,Cluster 10,0,167.39
bdbegglc-1,Cluster 1,0,107.02
bdbbdalj-1,Cluster 10,0,210.88
bdagnain-1,Cluster 9,0,191.06
mbjehkgh-1,Cluster 10,0,270.49
makdfoal-1,Cluster 10,0,175.61
bdakdpdc-1,Cluster 10,0,184.42
makdgkkb-1,Cluster 10,0,96.82
bdbellop-1,Cluster 10,0,170.83
mbjdpdfk-1,Cluster 10,0,93.61
bdakhach-1,Cluster 10,0,207.90
mbjcodjd-1,Cluster 10,1,194.08
mbkbbmcb-1,Cluster 3,0,62.72
mbjkahpe-1,Cluster 10,0,211.02
majddofa-1,Cluster 10,0,81.82
mbjojdoe-1,Cluster 10,0,336.37
mbjedloa-1,Cluster 10,0,165.59
majdkfmn-1,Cluster 3,0,40.60
mbkbkmdk-1,Cluster 10,0,184.60
bdahnmik-1,Cluster 28,0,132.22
mbjjphbc-1,Cluster 10,0,196.66
ockcnfbp-1,Cluster 9,0,54.28
bdbaejip-1,Cluster 10,0,261.36
mbjndbla-1,Cluster 18,0,156.51
mbjnjmoh-1,Cluster 3,0,37.89
bdahceen-1,Cluster 10,0,193.90
mbjnladn-1,Cluster 10,0,209.25
majcaeje-1,Cluster 10,0,187.80
mbjhimif-1,Cluster 10,0,99.16
mbjpgakp-1,Cluster 8,0,24.02
mbjhkomo-1,Cluster 10,0,181.66
mbjloebg-1,Cluster 10,1,161.84
mbjpkdfb-1,Cluster 3,0,52.83
oijpdhmp-1,Cluster 27,0,20.95
