#Selection name: Selection 3
#Area (µm^2): 3220038.54
Cell ID,Cluster,Transcripts,Area (µm^2)
filncpah-1,Cluster 3,0,99.16
aoaelbfk-1,Cluster 1,0,98.17
aoaeihbk-1,Cluster 19,6,273.33
annmejeb-1,Cluster 24,6,197.65
fjabeehp-1,Cluster 2,0,82.41
filodjmp-1,Cluster 7,0,48.86
eadkomnh-1,Cluster 7,0,33.28
eapopfme-1,Cluster 9,11,236.66
eadjnnoi-1,Cluster 8,4,155.88
eappnhjm-1,Cluster 8,8,145.36
eapmjjpm-1,Cluster 8,3,123.28
eadjbbpj-1,Cluster 1,0,87.92
eadfbcaj-1,Cluster 6,0,42.40
aoinbjmp-1,Cluster 9,15,203.11
eadgjgbk-1,Cluster 8,4,147.89
eadgmhkc-1,Cluster 7,0,39.47
eaddlkni-1,Cluster 8,8,256.71
eadihlnn-1,Cluster 24,8,172.77
eadlmgbe-1,Cluster 8,1,65.70
eadgoiec-1,Cluster 8,9,177.64
aoimbnhn-1,Cluster 20,0,196.79
eadhijkj-1,Cluster 24,5,168.21
aojfijfn-1,Cluster 4,1,162.38
eadidmng-1,Cluster 7,0,66.11
aojdngmo-1,Cluster 8,8,188.26
aoinakmc-1,Cluster 2,0,76.72
ealbdnbh-1,Cluster 3,0,67.55
eaejfghj-1,Cluster 24,0,57.17
eadmabnc-1,Cluster 8,1,104.04
ncmljakf-1,Cluster 8,3,89.54
aogebceb-1,Cluster 8,10,138.45
eadkehlf-1,Cluster 8,3,133.62
eaebhckl-1,Cluster 20,0,142.69
ealkncnd-1,Cluster 8,6,133.12
aogghafb-1,Cluster 8,5,136.24
aogekieh-1,Cluster 8,5,149.24
ealgpcgn-1,Cluster 8,9,156.51
aojdibjp-1,Cluster 20,1,176.29
ealabgbb-1,Cluster 8,11,137.28
ealikkmm-1,Cluster 7,0,47.41
ealimmle-1,Cluster 20,0,146.80
ealjejbf-1,Cluster 8,10,135.15
aojdjgfn-1,Cluster 24,8,260.64
eakplbhn-1,Cluster 8,10,216.61
eakphbgd-1,Cluster 1,0,91.40
aoiohfkp-1,Cluster 8,7,240.77
ncmainho-1,Cluster 19,1,133.71
aogfojne-1,Cluster 8,4,155.07
aoginema-1,Cluster 4,2,96.63
eadfmffn-1,Cluster 3,0,31.20
obiefaem-1,Cluster 1,0,58.21
eaknmemj-1,Cluster 3,0,32.96
ncmafclm-1,Cluster 8,2,68.50
aoghekjh-1,Cluster 8,4,143.82
eadmdkkj-1,Cluster 24,6,208.85
nclpncpj-1,Cluster 24,1,121.11
aoiohgpg-1,Cluster 8,6,137.46
eakojgge-1,Cluster 8,3,123.01
aogihodj-1,Cluster 8,7,146.49
aoiocnci-1,Cluster 8,6,159.63
aogioaoi-1,Cluster 8,3,192.23
eaebldof-1,Cluster 24,3,212.82
eadohbln-1,Cluster 24,6,203.97
ealielfn-1,Cluster 7,0,52.07
eadonehj-1,Cluster 20,0,111.94
eadnlecc-1,Cluster 20,1,180.94
ealdmlaa-1,Cluster 1,0,86.52
eaealdpf-1,Cluster 7,0,9.80
eaekjlhh-1,Cluster 29,2,110.27
eaeejioh-1,Cluster 19,0,225.96
eaecpldg-1,Cluster 2,0,105.30
aoglignj-1,Cluster 20,0,217.20
aogldgaf-1,Cluster 24,9,197.47
aogkpnpf-1,Cluster 20,4,70.35
eaedppgj-1,Cluster 20,0,160.17
eackmemo-1,Cluster 19,4,196.93
aogkgokc-1,Cluster 2,0,73.33
eaceicoi-1,Cluster 1,0,86.29
aohchgcg-1,Cluster 11,1,153.71
aognacpo-1,Cluster 24,4,243.08
eachenki-1,Cluster 11,3,120.70
ncmaajgc-1,Cluster 6,0,33.69
aogjaeol-1,Cluster 6,4,208.35
eaenicka-1,Cluster 6,3,243.66
eaeedgjj-1,Cluster 29,0,120.57
eaeomilk-1,Cluster 7,4,144.00
aognbilp-1,Cluster 19,0,236.89
eaeopoem-1,Cluster 1,0,90.00
aobcjcki-1,Cluster 19,2,84.71
fjcccbmd-1,Cluster 11,1,111.67
fjbibldn-1,Cluster 11,2,100.70
eacgeidk-1,Cluster 7,0,21.13
fjbgmanm-1,Cluster 11,1,134.97
aogpacbf-1,Cluster 29,0,112.03
fjbhojom-1,Cluster 1,0,39.15
ncmceepd-1,Cluster 11,0,92.84
fjbhmbjn-1,Cluster 19,7,140.39
eacfgkgp-1,Cluster 7,0,7.18
eacekian-1,Cluster 11,1,123.77
eaekompc-1,Cluster 6,0,96.05
eaekojdh-1,Cluster 1,0,55.23
eaekmcin-1,Cluster 19,1,167.57
fipacfhp-1,Cluster 19,3,171.37
fipabopg-1,Cluster 2,0,66.20
aohbilpf-1,Cluster 20,0,132.94
aobggplb-1,Cluster 24,8,214.85
aobenjpi-1,Cluster 20,0,180.08
aobgapme-1,Cluster 11,2,132.58
fjbhpobg-1,Cluster 3,0,108.92
aobegika-1,Cluster 11,1,156.78
aobfldfb-1,Cluster 11,0,131.31
fjbgnfnm-1,Cluster 11,1,164.23
fipmmoag-1,Cluster 1,0,145.90
fioochbp-1,Cluster 11,0,103.23
fiopbpkc-1,Cluster 11,2,162.02
aobfhpak-1,Cluster 19,5,185.37
fjbicilh-1,Cluster 11,0,159.31
fipplcdg-1,Cluster 20,0,139.53
fjaacahc-1,Cluster 19,4,326.34
fjbhphmo-1,Cluster 24,4,234.09
aobffmjo-1,Cluster 19,4,219.05
fjcdklfi-1,Cluster 19,1,102.28
fjbpjgce-1,Cluster 11,6,200.54
ockgneek-1,Cluster 3,0,22.58
fjbmokfb-1,Cluster 3,1,90.13
neiacdbb-1,Cluster 11,1,50.80
neiaffaf-1,Cluster 11,2,83.90
aochcdal-1,Cluster 11,9,198.55
eaeojdda-1,Cluster 20,5,148.74
aobkfgdf-1,Cluster 24,4,156.06
nehlmlbj-1,Cluster 24,3,142.20
eaeblpog-1,Cluster 3,0,85.35
eabiefcp-1,Cluster 3,0,88.69
eabjldhg-1,Cluster 7,0,41.81
aojfhbdj-1,Cluster 29,0,181.44
eaeioodj-1,Cluster 24,6,152.67
aokbbacf-1,Cluster 11,5,151.54
nclpkclj-1,Cluster 4,0,22.67
aojgdloe-1,Cluster 19,7,342.06
aojcomjl-1,Cluster 1,0,273.78
obieeogc-1,Cluster 3,0,76.68
eaconpfn-1,Cluster 6,1,69.45
aojcoihp-1,Cluster 24,6,188.84
eadbknni-1,Cluster 24,5,202.21
aojogmji-1,Cluster 24,13,199.41
eadcigoi-1,Cluster 1,0,84.98
eafbjjgm-1,Cluster 24,2,131.31
aokhgmpg-1,Cluster 19,4,195.35
eacobdcb-1,Cluster 31,1,52.92
aokgliib-1,Cluster 11,5,142.65
eaclngii-1,Cluster 3,1,31.43
aohmjkbm-1,Cluster 3,0,136.91
eafacbfh-1,Cluster 24,5,178.73
eafahico-1,Cluster 19,0,117.18
aojoapnm-1,Cluster 24,16,207.63
obiedjhp-1,Cluster 3,0,52.02
aohkohhj-1,Cluster 24,9,212.10
eabjemoh-1,Cluster 18,0,42.94
eafalhep-1,Cluster 2,0,31.65
eacpocfh-1,Cluster 19,9,331.36
eabnflgb-1,Cluster 8,13,208.85
aojoifeh-1,Cluster 11,2,164.46
ncmeenkg-1,Cluster 24,7,190.74
eafanieo-1,Cluster 2,0,28.63
eaeeibbd-1,Cluster 24,9,315.60
eafbhaga-1,Cluster 7,0,121.20
eafdlmkm-1,Cluster 1,0,77.53
ncmcnaic-1,Cluster 24,10,225.92
aohnphgb-1,Cluster 29,0,134.48
aohageok-1,Cluster 29,0,143.15
aohllolf-1,Cluster 2,1,269.00
eafddoaf-1,Cluster 19,0,280.33
eaeghgki-1,Cluster 29,0,168.16
eafcjell-1,Cluster 4,0,78.08
aogpgaad-1,Cluster 19,1,279.52
eaechfek-1,Cluster 32,0,111.04
eaeiojeb-1,Cluster 24,2,112.62
eaekbkhg-1,Cluster 6,0,46.65
aohadjjk-1,Cluster 19,1,272.70
eaeejpll-1,Cluster 1,0,80.15
eaclogei-1,Cluster 11,1,77.58
eaecpjmp-1,Cluster 19,2,175.25
eackniil-1,Cluster 19,1,87.06
eaefcmgh-1,Cluster 18,0,55.18
eaeififl-1,Cluster 24,8,173.99
aohaeglf-1,Cluster 24,0,564.32
aohckage-1,Cluster 24,7,180.35
eaecldnk-1,Cluster 20,0,151.73
eaecnanj-1,Cluster 24,0,87.11
aohclcob-1,Cluster 20,3,213.86
obiehbka-1,Cluster 1,0,33.87
aohaklhk-1,Cluster 19,2,307.38
ebegdekk-1,Cluster 9,9,189.16
aomnnokj-1,Cluster 20,8,196.43
eaicnpfn-1,Cluster 9,5,97.45
eapeplnc-1,Cluster 12,16,251.25
eakfhbgc-1,Cluster 3,0,64.62
aoihcjim-1,Cluster 9,0,156.65
eakbcdpe-1,Cluster 35,0,60.64
eakbojpk-1,Cluster 21,0,60.60
eakjilfe-1,Cluster 9,4,150.37
aoihkbjj-1,Cluster 9,1,176.34
eapdaphp-1,Cluster 9,1,211.87
eakgncom-1,Cluster 3,0,62.99
ohglpbmk-1,Cluster 12,0,94.15
eajpbbbm-1,Cluster 21,0,52.56
eakenifc-1,Cluster 1,0,30.39
eajpippg-1,Cluster 21,0,65.66
eakkolai-1,Cluster 7,0,66.15
eaklbnba-1,Cluster 9,7,84.40
eakgkeki-1,Cluster 9,0,172.68
eapfggng-1,Cluster 9,5,147.62
eajpaaip-1,Cluster 21,0,80.65
aoijhdde-1,Cluster 9,4,217.43
aoiglcmf-1,Cluster 9,0,198.82
obigjjbe-1,Cluster 15,0,9.44
aoihddpi-1,Cluster 4,2,156.01
eakigjad-1,Cluster 9,0,139.22
ncmkpjlc-1,Cluster 1,0,50.12
eapamlbf-1,Cluster 3,0,52.70
aoianjod-1,Cluster 9,0,186.99
eakimnbk-1,Cluster 9,2,230.07
eapjjajn-1,Cluster 1,0,10.97
eakcbnfb-1,Cluster 1,0,94.47
eaohlimd-1,Cluster 21,0,42.27
eaonfion-1,Cluster 9,5,146.53
eakjabja-1,Cluster 9,1,158.86
aoibbeii-1,Cluster 9,0,203.97
eanpokgn-1,Cluster 6,0,34.50
eaoipgbe-1,Cluster 21,0,61.32
eakccnbb-1,Cluster 9,0,91.13
eaobcfhf-1,Cluster 21,0,76.04
eaoikbni-1,Cluster 21,0,22.35
eaohogok-1,Cluster 21,0,55.18
eakemahj-1,Cluster 1,0,69.31
eapefffa-1,Cluster 9,3,158.18
ncnacegp-1,Cluster 9,0,93.65
aoiadglp-1,Cluster 9,1,187.90
eaoadgli-1,Cluster 4,0,141.52
eaokddgf-1,Cluster 9,1,168.97
eaobchkj-1,Cluster 21,0,121.33
eaogeeah-1,Cluster 1,0,111.27
eaofljig-1,Cluster 32,0,96.68
eaooagli-1,Cluster 6,0,128.06
eaobcmhb-1,Cluster 21,0,62.04
obiibmlj-1,Cluster 7,0,31.52
eaocghgp-1,Cluster 1,0,202.48
eajiinhe-1,Cluster 7,0,39.06
eajkagie-1,Cluster 6,0,70.04
eajkkhan-1,Cluster 9,0,134.84
eapdacai-1,Cluster 10,1,124.50
aoibbndp-1,Cluster 9,2,180.90
eapbjken-1,Cluster 7,0,52.47
ncmjhnfa-1,Cluster 9,0,63.90
eajinkim-1,Cluster 9,0,116.14
eajjobao-1,Cluster 3,0,32.15
aoibcopm-1,Cluster 9,0,178.64
eaoogcmj-1,Cluster 6,2,78.30
eagfomnb-1,Cluster 7,0,13.64
eahencig-1,Cluster 15,0,156.33
eaghjnfi-1,Cluster 7,0,67.24
eagkghih-1,Cluster 1,0,151.09
ncmflcba-1,Cluster 1,0,26.64
aomobloo-1,Cluster 1,0,373.67
eahhdiin-1,Cluster 18,0,90.40
eagfpgca-1,Cluster 26,0,44.43
eagggnkg-1,Cluster 9,0,176.65
aomoihjo-1,Cluster 9,2,184.51
eahifagc-1,Cluster 17,0,185.68
eahdejnf-1,Cluster 15,0,38.97
eahhbnge-1,Cluster 35,0,75.59
obifgoal-1,Cluster 21,0,24.97
eajalbbb-1,Cluster 9,1,130.64
eagiiace-1,Cluster 1,0,89.23
eaidjmhg-1,Cluster 15,0,76.04
eagjdael-1,Cluster 35,0,146.80
ncmfpdjn-1,Cluster 32,0,49.13
eahfjmkm-1,Cluster 21,0,126.08
eahfjmlp-1,Cluster 1,0,145.99
eaghhcgn-1,Cluster 6,1,82.41
eagiahok-1,Cluster 20,0,118.85
eajnajac-1,Cluster 21,0,49.94
eaidgfig-1,Cluster 15,0,163.29
eagkmild-1,Cluster 3,0,39.96
eaknebgf-1,Cluster 7,0,56.76
aompbbni-1,Cluster 4,0,111.22
eakacfkh-1,Cluster 21,0,71.66
eakddnan-1,Cluster 7,0,202.75
aoigcfgd-1,Cluster 9,1,183.29
ncmhbibb-1,Cluster 15,0,122.15
eaibkdao-1,Cluster 30,0,131.99
ohglnjek-1,Cluster 9,0,54.10
eagkhjao-1,Cluster 18,0,30.21
eapekmbb-1,Cluster 20,0,62.72
eaoolilo-1,Cluster 9,5,145.76
eagkgkdn-1,Cluster 26,0,120.12
aoiekkff-1,Cluster 9,0,240.14
eaknanch-1,Cluster 20,1,89.54
eajomncj-1,Cluster 21,0,74.37
eagjhmcj-1,Cluster 12,3,265.65
eagjccmb-1,Cluster 15,0,162.92
eagkadbj-1,Cluster 7,0,73.33
eagjhcke-1,Cluster 1,0,109.05
eaicikaa-1,Cluster 15,0,112.03
eajohkma-1,Cluster 35,0,35.27
eajnjllp-1,Cluster 21,0,31.34
eaghhgik-1,Cluster 3,0,110.54
ncmgiden-1,Cluster 1,0,102.05
eakmnica-1,Cluster 9,0,92.71
eakkkifg-1,Cluster 9,0,89.91
aoifnmhm-1,Cluster 9,0,112.62
eagilmai-1,Cluster 1,0,151.27
eajnefdn-1,Cluster 3,0,36.31
eakcideo-1,Cluster 3,0,29.58
eakcokam-1,Cluster 3,0,30.71
eapdpagf-1,Cluster 12,0,159.18
eakdlpec-1,Cluster 1,0,86.02
eajnhopj-1,Cluster 21,0,90.13
aoieneeg-1,Cluster 9,0,145.99
eakedkbi-1,Cluster 1,0,149.78
aoipmhlg-1,Cluster 8,6,171.41
aoidlhbg-1,Cluster 9,16,180.85
ncmhfhif-1,Cluster 1,0,36.67
eaiibegb-1,Cluster 18,0,22.40
aoidbnbd-1,Cluster 8,6,145.40
ebahaoio-1,Cluster 8,6,148.20
eapahidm-1,Cluster 9,3,130.19
eaooiigc-1,Cluster 1,0,110.09
ebckgldg-1,Cluster 2,0,55.00
aoiefomo-1,Cluster 8,6,140.98
ebcgpnek-1,Cluster 8,10,127.34
ncncbfdc-1,Cluster 10,0,104.90
aoidnimb-1,Cluster 9,2,258.79
ebclohhc-1,Cluster 6,0,59.52
ebaeemid-1,Cluster 9,6,131.04
ebcjoigk-1,Cluster 8,6,152.76
ebagakjn-1,Cluster 9,2,193.36
ebchojip-1,Cluster 8,8,120.21
ebaenffl-1,Cluster 7,0,31.84
ebcideoo-1,Cluster 9,2,66.20
ebahcdjm-1,Cluster 8,8,172.95
ncnajijf-1,Cluster 9,1,118.31
ebchalpe-1,Cluster 8,5,133.39
ebacomfi-1,Cluster 8,4,163.60
aoipkgho-1,Cluster 8,7,125.44
eapfmfck-1,Cluster 9,4,122.60
ebaepdmi-1,Cluster 8,8,238.56
ebaepkmj-1,Cluster 8,5,151.86
ebafenic-1,Cluster 9,6,158.95
ebafdppa-1,Cluster 8,4,163.69
aoikdnld-1,Cluster 9,12,174.21
eapjlhoo-1,Cluster 9,7,158.90
aoikfbgd-1,Cluster 8,9,117.45
aoikfjgk-1,Cluster 9,9,196.52
eapjhglj-1,Cluster 9,6,188.39
aoijlggl-1,Cluster 8,8,150.42
aoijlmhf-1,Cluster 8,6,164.68
ebadkihb-1,Cluster 20,6,159.45
ebablndm-1,Cluster 28,8,84.22
ebaclfjh-1,Cluster 1,0,76.00
aojeoghc-1,Cluster 8,5,200.00
aojfekpf-1,Cluster 8,15,145.36
ebagocln-1,Cluster 9,5,191.28
ebcjpfol-1,Cluster 1,0,83.54
ebagponi-1,Cluster 9,5,75.23
aoijlaoo-1,Cluster 9,11,204.65
ebafnogl-1,Cluster 18,0,78.53
aojeomhi-1,Cluster 8,8,153.89
eapmejjn-1,Cluster 9,11,165.77
ebafkgep-1,Cluster 1,1,83.76
eaddipbk-1,Cluster 8,10,189.75
eapgkgmk-1,Cluster 1,3,172.36
ncncagnf-1,Cluster 9,7,82.41
eapgnhpp-1,Cluster 1,0,44.30
eadcjlob-1,Cluster 8,12,174.66
eaphbiob-1,Cluster 9,0,129.42
ebabnjjn-1,Cluster 9,5,222.17
aoikchlg-1,Cluster 8,5,137.00
ebabippk-1,Cluster 6,3,102.87
eaddkcgd-1,Cluster 8,0,43.03
eadeoiji-1,Cluster 1,0,113.30
aoijoakc-1,Cluster 8,4,165.09
eapmfkjh-1,Cluster 3,0,86.07
ebcfbejm-1,Cluster 8,2,109.01
ncmffodn-1,Cluster 32,2,114.20
eajbddpo-1,Cluster 9,8,178.10
eaipijhk-1,Cluster 28,5,169.97
eaipkoel-1,Cluster 9,2,125.17
eagadooo-1,Cluster 2,0,21.04
eajbmboa-1,Cluster 9,2,210.56
eajcagle-1,Cluster 9,6,164.78
eafpmijc-1,Cluster 6,0,83.63
eafndkhp-1,Cluster 3,0,21.18
aonbgjii-1,Cluster 1,0,122.64
ebcfbfla-1,Cluster 3,0,38.34
aonbggdj-1,Cluster 32,0,165.14
aonbkjja-1,Cluster 9,12,190.74
aonbnopk-1,Cluster 9,5,199.50
ebcdifbl-1,Cluster 8,3,101.51
eafpfhlk-1,Cluster 7,0,101.38
aonbbdcb-1,Cluster 8,16,185.77
eaiajadl-1,Cluster 9,4,196.34
aonahfho-1,Cluster 9,11,216.12
eajbhoml-1,Cluster 9,4,180.58
ncmhnmll-1,Cluster 9,1,57.62
aonankdj-1,Cluster 9,6,198.55
eajbjhgj-1,Cluster 7,4,143.19
aomniabf-1,Cluster 8,6,130.28
eafiijig-1,Cluster 3,0,56.13
aomfafmf-1,Cluster 8,5,144.77
ohglclik-1,Cluster 3,0,98.17
aomelgcj-1,Cluster 8,10,95.05
eafgpegn-1,Cluster 1,0,122.96
aonahmfp-1,Cluster 9,11,222.26
eafhedki-1,Cluster 3,0,40.32
eafphcnh-1,Cluster 4,0,111.31
eafgpleo-1,Cluster 8,4,176.83
eafdogml-1,Cluster 1,0,89.95
aommeobf-1,Cluster 8,12,181.66
aonaopjg-1,Cluster 9,13,191.19
eafgldfg-1,Cluster 20,3,172.23
aonakloa-1,Cluster 9,12,191.96
ncmhdacn-1,Cluster 9,1,78.84
eaiplmam-1,Cluster 9,0,171.59
aomnhbkl-1,Cluster 8,12,162.52
eafgmkib-1,Cluster 32,2,128.61
eaibpklf-1,Cluster 6,0,102.82
aonaafen-1,Cluster 9,5,180.76
eaiccmkm-1,Cluster 15,2,138.77
eaffmlfa-1,Cluster 8,2,102.37
eaigccll-1,Cluster 9,4,133.44
ncmeimnm-1,Cluster 9,2,45.25
eafhahdm-1,Cluster 8,4,184.42
ebclhfeg-1,Cluster 8,8,118.63
eafgamdb-1,Cluster 6,0,30.07
ncmehncl-1,Cluster 8,1,69.81
eaifjiid-1,Cluster 9,13,210.70
aoiikljk-1,Cluster 9,6,234.77
eaifinef-1,Cluster 9,1,121.20
eaiflcpe-1,Cluster 6,0,87.06
eapakpbc-1,Cluster 9,5,267.51
eaieimam-1,Cluster 9,17,245.02
ebclfefn-1,Cluster 8,8,131.72
obillpdc-1,Cluster 3,1,195.17
eaihejpg-1,Cluster 9,5,115.65
aonpnhol-1,Cluster 9,8,187.76
eailmgaa-1,Cluster 2,0,77.35
eagmhpbh-1,Cluster 21,0,31.34
eagndjep-1,Cluster 26,0,94.83
eaimbanm-1,Cluster 9,1,183.33
eagmohlm-1,Cluster 21,0,44.34
eahpoaim-1,Cluster 26,0,68.28
obifnmbj-1,Cluster 3,0,171.37
aomjokfc-1,Cluster 9,4,185.10
eagmmbej-1,Cluster 21,0,44.03
eajiijld-1,Cluster 9,1,123.95
ncmhmohc-1,Cluster 1,0,93.88
eaholkme-1,Cluster 21,0,159.67
eajhpnan-1,Cluster 9,0,169.79
aomhmopk-1,Cluster 9,8,184.55
aomidpam-1,Cluster 9,0,191.19
eajhjpjj-1,Cluster 20,0,155.25
eahmehhn-1,Cluster 21,0,132.08
eahomjbb-1,Cluster 26,0,94.92
eahkbaol-1,Cluster 32,0,69.77
eajhggfb-1,Cluster 9,0,175.39
eaglodlp-1,Cluster 21,0,99.80
obighnjl-1,Cluster 1,0,157.05
eajenhah-1,Cluster 3,0,67.96
eainmfal-1,Cluster 9,3,137.73
eahndmja-1,Cluster 15,0,75.82
eaglcaah-1,Cluster 15,0,21.04
eajedoka-1,Cluster 9,1,156.56
eahjocig-1,Cluster 1,0,121.83
eajhdcom-1,Cluster 9,0,75.46
eahmebkn-1,Cluster 7,0,38.88
eahmochn-1,Cluster 15,0,39.20
eahnlchf-1,Cluster 15,0,29.31
eagplmgi-1,Cluster 15,0,31.07
aomimdki-1,Cluster 10,9,301.06
eagodlpc-1,Cluster 35,0,192.55
eahbfaee-1,Cluster 15,0,64.53
eagoeggb-1,Cluster 35,0,137.55
aomhnnho-1,Cluster 4,0,87.65
eahlkpkk-1,Cluster 1,0,74.82
eahnjbda-1,Cluster 26,0,85.80
eagloaaj-1,Cluster 21,0,42.99
eahoanhc-1,Cluster 7,0,39.51
eahbclpe-1,Cluster 21,0,60.87
eahinean-1,Cluster 9,0,138.45
eahoeoag-1,Cluster 1,0,113.16
eagojpdi-1,Cluster 1,0,55.32
eahalbph-1,Cluster 21,0,36.76
eajemfib-1,Cluster 1,4,126.26
eahamnek-1,Cluster 26,0,61.59
eahadmpg-1,Cluster 15,0,63.08
aominpan-1,Cluster 9,3,185.46
eainlpjh-1,Cluster 9,7,169.47
eaipbjhp-1,Cluster 9,7,174.08
eahhbhil-1,Cluster 21,0,75.59
aomipffe-1,Cluster 7,0,54.73
eahhlgka-1,Cluster 7,0,57.21
eaioeohd-1,Cluster 12,0,145.49
eahiahen-1,Cluster 15,0,62.99
eainekem-1,Cluster 3,0,74.87
eajdkhai-1,Cluster 9,4,156.92
aomnpndb-1,Cluster 1,0,84.17
eahecchp-1,Cluster 26,0,100.20
eahkhohf-1,Cluster 3,0,117.45
dodkpdna-1,Cluster 7,0,45.88
dodjnkip-1,Cluster 32,0,110.63
doegblal-1,Cluster 15,0,166.85
dogbehei-1,Cluster 3,0,15.08
doecknhc-1,Cluster 21,0,60.55
ncigieja-1,Cluster 1,0,52.52
ohgjjpcn-1,Cluster 3,0,179.04
nciehlhh-1,Cluster 15,0,27.77
dogapihn-1,Cluster 3,0,17.75
dofmkond-1,Cluster 1,0,143.82
dofpbooi-1,Cluster 10,0,175.43
doeglcko-1,Cluster 21,0,121.92
dogcdppj-1,Cluster 6,0,88.15
doecihne-1,Cluster 21,0,108.60
dodpkhdd-1,Cluster 21,0,51.43
dodngoff-1,Cluster 21,0,113.34
dofpjfgb-1,Cluster 9,0,188.30
dodkpepa-1,Cluster 1,0,69.68
dodobgjn-1,Cluster 21,0,34.54
dodoghjh-1,Cluster 4,0,319.62
dodohdfa-1,Cluster 3,0,40.69
doflkjob-1,Cluster 7,0,18.79
dodlkidg-1,Cluster 1,0,74.73
dodokihm-1,Cluster 21,0,82.14
dodoilok-1,Cluster 6,0,75.55
doedjkbb-1,Cluster 21,0,32.02
doecgpbk-1,Cluster 21,0,47.23
dodkjfcc-1,Cluster 3,0,19.87
ncieccnp-1,Cluster 1,0,15.26
dodojfab-1,Cluster 21,0,85.75
dodmnccf-1,Cluster 2,0,52.25
doeelhoa-1,Cluster 21,0,194.17
dodlbdjn-1,Cluster 7,0,103.68
obgodogp-1,Cluster 21,0,10.21
aonoococ-1,Cluster 2,0,178.64
nciehiol-1,Cluster 15,0,10.43
dofmcanm-1,Cluster 9,1,143.64
eaikefed-1,Cluster 3,0,25.51
ncmhlegg-1,Cluster 32,0,59.83
dofmcmhl-1,Cluster 9,0,84.80
dodnpadm-1,Cluster 15,0,368.57
eahcfgnm-1,Cluster 21,0,216.34
eahippak-1,Cluster 3,0,16.84
eahbhamp-1,Cluster 26,0,162.92
eahcobpd-1,Cluster 21,0,59.65
eahdabkb-1,Cluster 21,0,42.72
eaincmbi-1,Cluster 9,2,153.58
eahcecel-1,Cluster 15,0,82.09
eaiklhhd-1,Cluster 6,0,78.30
aonolajj-1,Cluster 10,1,139.80
eaimmcik-1,Cluster 9,0,98.58
eahbgdpd-1,Cluster 21,0,97.22
ncmhlpmk-1,Cluster 9,0,95.82
eagoanai-1,Cluster 21,0,110.14
eaimblfc-1,Cluster 7,0,67.19
obifilog-1,Cluster 7,0,162.29
eagndmcp-1,Cluster 21,0,29.44
eagnchdh-1,Cluster 21,0,72.07
obimlkhn-1,Cluster 1,0,216.93
aonnpmbd-1,Cluster 9,7,218.33
eagffmkf-1,Cluster 7,2,53.60
eagfcghn-1,Cluster 9,13,186.63
eagdkahi-1,Cluster 8,2,117.50
eaijannk-1,Cluster 9,4,233.50
eagfmlfj-1,Cluster 8,4,100.61
eagemfcf-1,Cluster 7,0,26.37
aoojnffd-1,Cluster 8,20,209.43
aooekimj-1,Cluster 9,4,190.97
ohglddda-1,Cluster 9,0,40.23
eagahhok-1,Cluster 9,10,203.02
eailffbn-1,Cluster 9,8,158.59
ebfobhnl-1,Cluster 8,9,154.52
eafjoopn-1,Cluster 18,0,83.72
eaflefcb-1,Cluster 9,1,251.25
eaflobnf-1,Cluster 7,0,32.15
eafmpeeh-1,Cluster 9,8,159.45
eafioadl-1,Cluster 3,0,7.95
eafndjga-1,Cluster 9,3,143.82
eafjbpmm-1,Cluster 7,0,72.25
eafmfkle-1,Cluster 9,11,176.20
aomldbjj-1,Cluster 2,0,74.87
ebfokclm-1,Cluster 9,2,124.99
aomgmdlo-1,Cluster 9,8,204.78
eafjinmi-1,Cluster 3,0,59.43
eafjloko-1,Cluster 9,1,128.61
eaflbjhm-1,Cluster 3,0,24.29
eajcmnen-1,Cluster 10,1,33.42
aooekdpc-1,Cluster 9,17,196.16
eafokgba-1,Cluster 9,6,146.35
aomhgmoe-1,Cluster 18,0,97.22
eafkcoie-1,Cluster 9,2,115.55
aomhakde-1,Cluster 9,6,188.12
aoojmefg-1,Cluster 9,6,192.00
ncmfcclk-1,Cluster 9,0,84.80
eailjlnm-1,Cluster 20,2,168.07
aomjllli-1,Cluster 9,9,218.78
eajdbpjh-1,Cluster 2,0,129.51
ebfndmlo-1,Cluster 3,0,58.97
obieognk-1,Cluster 1,0,231.52
eagaghof-1,Cluster 3,0,35.27
aomgpmmn-1,Cluster 4,2,126.80
eafpneia-1,Cluster 9,5,237.88
ebfmkcfb-1,Cluster 8,8,134.34
ebcgmdog-1,Cluster 9,11,166.18
eagbpbfj-1,Cluster 9,2,164.01
eagcbmec-1,Cluster 9,9,187.08
eajcibcj-1,Cluster 6,0,39.15
eajedkkh-1,Cluster 3,0,105.62
ebcgkcao-1,Cluster 7,0,38.11
ncmfbmal-1,Cluster 9,4,64.44
aonoelbj-1,Cluster 9,8,179.32
ncmhmldk-1,Cluster 32,1,61.91
eagbnneo-1,Cluster 9,7,155.88
eafpjphk-1,Cluster 9,0,126.30
ebfleoil-1,Cluster 8,7,109.28
ebflgkin-1,Cluster 8,7,150.51
aomlbmkc-1,Cluster 9,7,173.04
ebfoehjd-1,Cluster 9,8,152.40
ebcenldm-1,Cluster 8,5,172.81
ebflgijp-1,Cluster 9,10,218.15
eailbphj-1,Cluster 9,5,161.30
docbgkcp-1,Cluster 9,0,126.35
dobpgoel-1,Cluster 1,0,118.26
bacpamfg-1,Cluster 9,4,186.86
dofjgold-1,Cluster 9,1,182.25
docaccch-1,Cluster 9,1,96.50
