names,scores,logfoldchanges,pvals,pvals_adj
Sptssa,0.51837933,0.45625883,0.6041936195610462,1.0
Rffl,0.51811814,-0.021250408,0.6043758403938154,1.0
Zfp74,0.51809806,0.012284147,0.6043898584025884,1.0
Ccdc61,0.51777655,0.17150922,0.6046141663862725,1.0
Smpdl3a,0.51774645,0.09334393,0.6046351971744335,1.0
Gm2411,0.5175455,0.017567828,0.6047754108148253,1.0
Plxnd1,0.51707333,0.74716824,0.6051049702582496,1.0
Gm42700,0.5170231,1.567037,0.6051400345102236,1.0
Fam193b,0.5169126,0.13233379,0.6052171790700004,1.0
Rpl23a,0.5167418,0.12404645,0.6053364111484495,1.0
Gid8,0.51668155,0.5819821,0.6053784955710428,1.0
Urm1,0.5164103,0.038686607,0.6055678916912094,1.0
St6galnac6,0.5158979,0.32962012,0.6059257122991297,1.0
Prpf18,0.51577735,0.04847059,0.6060099191331096,1.0
Ctu2,0.5156568,0.4659582,0.6060941312032235,1.0
Dda1,0.5155262,0.688166,0.606185366853637,1.0
Atp6v0a2,0.51538557,-0.024446001,0.6062836275009418,1.0
Hsd17b11,0.5153755,0.0228753,0.6062906463911867,1.0
Gm14966,0.5151143,0.21217825,0.6064731502918037,1.0
Kin,0.515044,-0.07165621,0.6065222901535858,1.0
1110004F10Rik,0.5145517,-0.0170437,0.6068663190126801,1.0
Mtmr12,0.51447135,0.0050106593,0.6069224952673671,1.0
Zfp738,0.51379824,0.11214159,0.6073930625642373,1.0
BC025920,0.51285386,1.7758505,0.6080535357979484,1.0
Drg1,0.5127936,1.7987299,0.6080957045316313,1.0
Smim10l1,0.5125324,0.5027756,0.6082784507716723,1.0
Tctn1,0.512442,0.24484192,0.6083417147864931,1.0
Glis1,0.5121105,0.19532661,0.6085737079168444,1.0
Lsm7,0.5120703,-0.002995951,0.6086018309733562,1.0
Ccdc84,0.51202005,-0.045185022,0.6086369856078064,1.0
Oxnad1,0.5117488,0.51924604,0.6088268362562892,1.0
Rmc1,0.511578,0.6821792,0.6089463853715711,1.0
Metrnl,0.51156795,1.306212,0.60895341799779,1.0
Dhx33,0.5114072,0.16650504,0.609065944932432,1.0
4930594M22Rik,0.511146,0.2155794,0.6092488209299607,1.0
Slc22a21,0.51110584,0.48384666,0.609276957866322,1.0
Frs3,0.51108575,1.2055855,0.6092910265512201,1.0
Pigt,0.5106839,0.34691095,0.6095724305828738,1.0
Gbp7,0.51040256,0.45170158,0.609769447771559,1.0
Flrt1,0.5103825,-0.02216195,0.6097835215105047,1.0
Pnp2,0.51024187,0.16755924,0.609882041724013,1.0
Pim2,0.5099103,0.15497008,0.610114295914443,1.0
Lrrc59,0.5097998,0.4453449,0.610191722704585,1.0
Gm32856,0.5096692,0.15579876,0.6102832327168304,1.0
Actr10,0.5096692,-0.03182003,0.6102832327168304,1.0
6530402F18Rik,0.50947833,0.4586802,0.6104169890764377,1.0
Gm44699,0.50937784,0.9848554,0.6104873923856198,1.0
Srl,0.50933766,0.22190973,0.6105155547181305,1.0
Dnajc15,0.5086244,0.111946635,0.6110155320101573,1.0
Zic2,0.5084636,0.77582616,0.6111282280045338,1.0
Mthfd1l,0.50842345,0.2441033,0.61115640344245,1.0
Gm49768,0.5081924,0.8119775,0.6113184233808603,1.0
Arhgef6,0.50816226,0.24401483,0.6113395578191438,1.0
Cebpd,0.50803167,1.5368989,0.6114311441252296,1.0
Ssna1,0.5079011,0.36799708,0.6115227365082629,1.0
H2-T22,0.507891,0.44496527,0.6115297823278631,1.0
Zfp780b,0.5077805,0.11146109,0.6116072887161086,1.0
Fam78b,0.5077705,0.22665268,0.6116143349670845,1.0
Gramd1b,0.50770015,0.16201784,0.6116636597303347,1.0
Smim13,0.5076901,0.5286866,0.6116707062688523,1.0
Ecd,0.50757957,-0.039556824,0.6117482205644921,1.0
Inip,0.5074992,0.5490334,0.6118045973287483,1.0
Edar,0.5074088,0.7568758,0.6118680239371904,1.0
Vps37d,0.5072179,0.71697754,0.6120019341107389,1.0
Mageh1,0.5069567,0.6820472,0.6121852006212333,1.0
Tbp,0.5067156,0.22587541,0.6123543912491134,1.0
Inhbb,0.50644433,0.6498647,0.6125447554147422,1.0
Fasn,0.5063338,-0.022215415,0.6126223186843457,1.0
Scyl1,0.5062635,0.06066393,0.6126716793884286,1.0
Wdr17,0.5057913,-0.055692617,0.6130031467627646,1.0
Psmb6,0.50548995,0.8626879,0.6132147630816568,1.0
Gpn1,0.50537944,0.37606665,0.6132923638110948,1.0
Cracdl,0.50533926,0.2910696,0.6133205833327597,1.0
Ralgds,0.50516844,0.06138684,0.6134405226926762,1.0
Eif1ax,0.50503784,0.34942073,0.613532248009333,1.0
Cd9,0.50501776,-0.026800897,0.6135463601335496,1.0
Wdr4,0.5048369,0.10321987,0.6136733756949084,1.0
Ppp1r42,0.50458574,0.44239837,0.6138498054332586,1.0
D630033O11Rik,0.50453556,0.42649978,0.6138850940644492,1.0
Ak6,0.50447524,0.19644605,0.6139274416024167,1.0
Get4,0.504415,0.57398707,0.6139697904281367,1.0
Ppp1r14b,0.50421405,0.23848826,0.6141109624794956,1.0
Coprs,0.5032496,1.7089918,0.6147887873464783,1.0
2500002B13Rik,0.50257653,0.5195883,0.6152620476190727,1.0
Meak7,0.50256646,0.73356277,0.6152691124184211,1.0
Tbc1d30,0.50247604,0.11548045,0.6153326972176345,1.0
Mrpl43,0.5023555,0.7150831,0.6154174814436442,1.0
Xrcc1,0.50232536,0.07930146,0.6154386783025014,1.0
Cyb561a3,0.5022952,1.268789,0.6154598754822719,1.0
1810021B22Rik,0.50206417,1.2398596,0.6156223978537534,1.0
Tmod1,0.5019034,0.6506208,0.6157354680158362,1.0
Dpysl3,0.50152165,0.03798654,0.6160040462078854,1.0
Tbxas1,0.5014312,0.269557,0.6160676643658411,1.0
Ecsit,0.50080836,0.026427854,0.6165060011431123,1.0
Slc35e3,0.50069785,0.97631675,0.6165837848589094,1.0
Bysl,0.5005974,0.9510619,0.6166545010627388,1.0
Ppef2,0.500517,0.39711684,0.6167110765865199,1.0
Clstn2,0.5003864,-0.047126275,0.6168030166666036,1.0
Zbtb49,0.5001754,0.61211014,0.6169515479497524,1.0
Rpp21,0.5001553,0.6142391,0.6169656946038026,1.0
Faim2,0.50011516,0.88615006,0.6169939883383982,1.0
Hs3st3a1,0.5000348,0.21934189,0.6170505775134505,1.0
Tmem62,0.50002474,0.29745486,0.6170576513202459,1.0
Rab5c,0.49979368,0.050842036,0.6172203586830263,1.0
Rdh14,0.49979368,0.433015,0.6172203586830263,1.0
Uqcc2,0.49921098,0.7831466,0.6176307476338613,1.0
Slc16a7,0.4991909,0.17075267,0.6176449011070695,1.0
Plppr5,0.49913064,0.2207248,0.6176873623784415,1.0
Vamp3,0.49909043,0.81798536,0.6177156706024359,1.0
Yae1d1,0.49874887,0.4322874,0.6179563134261197,1.0
Gm48027,0.49843743,1.483483,0.6181757587925989,1.0
Ppfibp1,0.49832693,0.27231678,0.618253634693048,1.0
Ankzf1,0.49822646,-0.04436123,0.6183244346878254,1.0
Pcsk4,0.49804562,1.4524251,0.6184518836086061,1.0
Hus1,0.49781457,0.40392047,0.6186147517117274,1.0
Rpl22,0.49764377,0.5236828,0.618735144525618,1.0
Gm29260,0.49748304,-0.11308258,0.6188484647569028,1.0
Gm14399,0.497473,0.8695062,0.6188555475722716,1.0
Chmp7,0.4974127,0.3300214,0.6188980452078299,1.0
Zfp647,0.4973022,1.1407044,0.6189759608490459,1.0
Pms2,0.49728212,0.39871177,0.6189901277893476,1.0
Tpt1,0.49705103,0.35789236,0.6191530577758175,1.0
Emc2,0.49693048,-0.020016696,0.6192380721545998,1.0
Wdyhv1,0.49668938,0.034150794,0.6194081161907619,1.0
Evc,0.49658892,0.15085833,0.6194789738835033,1.0
Plgrkt,0.49642816,0.23244824,0.6195923535446659,1.0
Mpv17l,0.49622723,-0.054851267,0.6197340908441036,1.0
Zfp428,0.495956,1.0974197,0.6199254586154213,1.0
Rpl14,0.49585554,0.8254936,0.6199963421019716,1.0
Wdr25,0.49581534,0.22379933,0.620024696485347,1.0
Isg20l2,0.49568474,0.27609408,0.6201168521328316,1.0
Brat1,0.4956546,0.10258899,0.6201381196680142,1.0
Gm16196,0.4953934,0.57903785,0.6203224516131097,1.0
Gm4107,0.4953733,0.78724986,0.6203366319816523,1.0
Trub1,0.49475044,0.24598812,0.6207762933918628,1.0
Clptm1,0.4946801,-0.04136585,0.6208259410991368,1.0
Rrm2b,0.49447918,0.26054618,0.6209678012077872,1.0
Gadd45g,0.49437872,0.82162035,0.6210387365480223,1.0
Irf2bpl,0.49424812,1.7111284,0.6211309577574595,1.0
Hpx,0.4940472,1.6370834,0.6212728481650933,1.0
Ppfia1,0.49399698,-0.008714469,0.6213083229680666,1.0
Gm20621,0.4938061,0.41447785,0.6214431352470395,1.0
Ndufb3,0.4937458,0.60236096,0.6214857101859389,1.0
Cops6,0.49371567,0.50949,0.6215069981305701,1.0
Tfe3,0.49370563,0.110756025,0.6215140941825075,1.0
Nbn,0.49362525,0.28786972,0.6215708638650141,1.0
Gm12184,0.49329373,0.6882846,0.6218050626094094,1.0
Dnajc6,0.49321336,0.017572546,0.6218618438318246,1.0
Rgs17,0.49297225,-0.08020714,0.6220322010029984,1.0
Arfgap3,0.4927512,0.22423202,0.6221883795325402,1.0
Zfp61,0.49256036,0.4957333,0.6223232746788359,1.0
Aldh16a1,0.4921384,1.1240611,0.6226215089510617,1.0
Gm43061,0.4920982,1.2032322,0.6226499154459564,1.0
Casp7,0.49207813,0.26933944,0.6226641189040607,1.0
Zdhhc7,0.4917667,0.2859231,0.62288429045976,1.0
Acot13,0.49173653,0.23831065,0.6229055991744151,1.0
Cmas,0.4912443,0.23093179,0.623253686207283,1.0
Tex14,0.49112374,0.06464534,0.6233389448467382,1.0
S100a13,0.49109358,0.40892306,0.6233602602954077,1.0
Thap12,0.49100316,0.3482509,0.623424208534315,1.0
Gpatch11,0.4908324,0.022732096,0.6235450073979517,1.0
Qdpr,0.4906415,0.8924165,0.6236800298763713,1.0
Zw10,0.49057117,0.13101485,0.6237297781879524,1.0
Fgd1,0.49054104,0.016001493,0.6237510994183236,1.0
Mrpl41,0.4904908,0.40761462,0.6237866355027646,1.0
Exoc3l4,0.4903401,2.0538597,0.6238932490091307,1.0
Tm7sf2,0.49026978,0.066313766,0.6239430046749527,1.0
Acyp1,0.4902296,0.87855315,0.6239714372542282,1.0
Gm45740,0.49019945,0.6162803,0.6239927620562702,1.0
Tma16,0.49019945,0.5714665,0.6239927620562702,1.0
Brpf3,0.48978755,0.0023521457,0.6242842325869628,1.0
Nalcn,0.48976746,-0.049997892,0.6242984521662451,1.0
Gng5,0.48952636,1.5040241,0.624469098031036,1.0
Sri,0.48930535,0.09727097,0.6246255411019767,1.0
Gm48623,0.48924506,0.18162179,0.624668210330747,1.0
Ptcd1,0.4889537,0.5192263,0.6248744626737435,1.0
Galk2,0.48887336,0.032930028,0.6249313650432958,1.0
Slc25a20,0.4888432,-0.037117686,0.6249527040083085,1.0
Gm31816,0.48868248,1.3962739,0.6250665171311093,1.0
Ccar1,0.4885418,0.105970494,0.6251661109476527,1.0
Zmiz2,0.4885418,0.102287546,0.6251661109476527,1.0
2700054A10Rik,0.48820025,0.047903445,0.6254080101336468,1.0
Nphs1os,0.48818016,1.3013549,0.625422240754054,1.0
Arv1,0.4880395,0.30879402,0.6255218590050728,1.0
Chst11,0.48798928,0.1107653,0.6255574386091656,1.0
Ms4a19,0.48770797,1.1052946,0.6257567005075507,1.0
Zfp324,0.4876276,0.46351388,0.625813637500443,1.0
Git1,0.48728603,0.31341243,0.6260556446114925,1.0
Cxxc1,0.48716548,0.24675117,0.6261410685050901,1.0
Hk2,0.48698464,1.0619793,0.6262692137523294,1.0
Flnc,0.48681384,0.5547647,0.626390250181559,1.0
Chmp2a,0.4867837,0.3941084,0.6264116105961619,1.0
Cstf2,0.48655266,0.26046205,0.6265753841849977,1.0
Rps7,0.48651245,0.59106386,0.6266038684280828,1.0
Nek8,0.4864522,0.1424291,0.6266465958368681,1.0
Dnajc18,0.48633164,-0.045956958,0.6267320544129709,1.0
Ndufa3,0.48631155,0.7117031,0.626746297996154,1.0
Coro6,0.4862814,1.0054115,0.6267676636318871,1.0
Ethe1,0.48614076,0.56229806,0.6268673740721016,1.0
Eif3l,0.4856786,0.03724532,0.6271950420855955,1.0
Cadm2,0.48548773,0.04552048,0.6273304046889858,1.0
Rps6ka1,0.48448312,0.3799417,0.6280430461155029,1.0
mt-Nd5,0.48421186,0.7293511,0.628235518807511,1.0
Gm14827,0.48419178,0.40048122,0.6282497770498014,1.0
Fam171a2,0.48419178,0.66029114,0.6282497770498014,1.0
Map2k3,0.48406118,0.31131217,0.628342459005658,1.0
Gm1698,0.48402098,1.419772,0.6283709777094231,1.0
8030453O22Rik,0.4839808,0.48846427,0.6283994969678962,1.0
Slc25a22,0.48390043,1.2737437,0.6284565371488263,1.0
Gm5432,0.4837196,0.5892431,0.6285848856665492,1.0
4921504A21Rik,0.4836794,0.48627824,0.6286134090842097,1.0
Gcnt2,0.4836392,0.3498538,0.6286419330562787,1.0
Ank1,0.483589,0.122221276,0.6286775888009478,1.0
Yars,0.48277524,0.023014622,0.6292553324864039,1.0
Cfap97,0.48273507,0.28569973,0.6292838689233274,1.0
Gm42659,0.48271495,0.13394853,0.6292981373493833,1.0
Pttg1ip,0.48197153,0.35876566,0.6298261663644813,1.0
Taco1,0.48182085,0.27267876,0.6299332223467717,1.0
Ppm1k,0.4817907,0.029608438,0.6299546344760953,1.0
Gm47512,0.4813788,0.6096774,0.6302472980649871,1.0
Ppp1r7,0.48117787,0.09356488,0.6303900818532868,1.0
Bop1,0.48039427,0.40451884,0.6309470704951823,1.0
Lrp3,0.4803641,0.49078578,0.6309684973250098,1.0
Snhg4,0.48034403,0.39393425,0.6309827820505693,1.0
Ctsd,0.4802034,0.116755255,0.6310827789895356,1.0
Cnih1,0.48000246,0.65363574,0.6312256434752319,1.0
Nrbf2,0.47998238,0.3664419,0.6312399306817328,1.0
Gemin5,0.47993213,-0.004108962,0.6312756493007972,1.0
Med23,0.47976136,0.0054128626,0.6313970990462665,1.0
Dpp7,0.47944993,0.08128943,0.6316185918467201,1.0
Nthl1,0.47915858,0.47650084,0.6318258247326735,1.0
Gm14762,0.47911838,1.3838722,0.6318544108498126,1.0
Agbl3,0.47904807,-0.016165739,0.631904437879155,1.0
Gtpbp3,0.47893757,0.6158523,0.6319830551874714,1.0
Ebpl,0.47882703,0.36404622,0.6320616766568831,1.0
Nsun6,0.47875673,0.26887757,0.632111710667236,1.0
Fastkd3,0.47860602,1.2542052,0.6322189320760317,1.0
Gm44167,0.4785759,1.0281831,0.6322403772858644,1.0
Slc12a5,0.47841513,0.33368814,0.6323547569620565,1.0
Ctsb,0.478385,0.086929545,0.6323762041306797,1.0
Rnaseh1,0.47826445,1.0958254,0.6324619958972988,1.0
Hectd2,0.4780836,-0.048117265,0.6325906928219531,1.0
Gpr153,0.47794297,0.91122514,0.6326907981227763,1.0
Natd1,0.47761145,0.606652,0.632926787240961,1.0
Maip1,0.47740048,0.5680974,0.6330769815926474,1.0
Arpc1b,0.4769785,0.42636618,0.6333774156751184,1.0
A230072C01Rik,0.47659677,0.2501153,0.6336492890955236,1.0
Hectd3,0.4765666,0.29311946,0.6336707548939637,1.0
Efcab5,0.47626522,0.4895741,0.6338854298334686,1.0
Manf,0.47620496,0.30803832,0.6339283685198811,1.0
Rad18,0.47583324,0.5414222,0.6341931843175566,1.0
Perm1,0.47564235,1.6572763,0.6343291890134757,1.0
Lrpap1,0.4755821,0.17943417,0.6343721404304776,1.0
Fbxo30,0.47540125,0.19779564,0.6345010020688516,1.0
St6galnac4,0.4752405,0.23989993,0.6346155550479895,1.0
Hhipl1,0.4752405,0.13762853,0.6346155550479895,1.0
Coro1a,0.47487885,1.4817938,0.6348733312437802,1.0
Zgpat,0.4748286,0.048189882,0.6349091369955833,1.0
Pdik1l,0.47443682,0.20729885,0.6351884511643873,1.0
Gm26885,0.47432628,0.29546762,0.6352672414735148,1.0
Snw1,0.47415552,-0.0594249,0.6353890164382934,1.0
Mmut,0.47374362,0.16830221,0.6356827495679451,1.0
Cs,0.4734623,0.08143052,0.6358833807462959,1.0
Pcnx3,0.47329152,0.24817874,0.6360052055713864,1.0
Get1,0.4722668,0.60466176,0.6367363612283102,1.0
Cbr4,0.47220653,0.578685,0.6367793814122555,1.0
Rrp1,0.47209603,0.043602917,0.6368582549297682,1.0
Enoph1,0.4719152,0.53121924,0.6369873295615558,1.0
Kdelr2,0.47184485,0.85210073,0.6370375282267278,1.0
Gm43813,0.47149324,0.14917745,0.6372885465345872,1.0
Prim2,0.471443,0.06010903,0.6373244096908827,1.0
Nol6,0.47138274,0.8332441,0.6373674465995023,1.0
Noxo1,0.47130236,0.796679,0.637424831046542,1.0
Hmox2,0.4710713,0.05847219,0.6375898234389329,1.0
Gm5570,0.47102106,0.8596357,0.63762569372713,1.0
Tulp4,0.471011,0.043916557,0.6376328678866163,1.0
Gm48619,0.47099093,0.4621948,0.637647216307431,1.0
Hgh1,0.47097084,0.4143165,0.6376615648640319,1.0
Zcchc10,0.4707297,0.09130743,0.6378337581329122,1.0
Myo3a,0.47069958,-0.0502446,0.6378552836659221,1.0
Il31ra,0.4702676,0.038800668,0.6381638498552288,1.0
Tgoln1,0.47023746,0.66661114,0.6381853800689284,1.0
Tomm6,0.4700968,0.33141404,0.6382858584338826,1.0
Dhx29,0.46989587,0.026075799,0.638429410479612,1.0
Rtl8a,0.4693333,1.296679,0.638831428300589,1.0
Svip,0.46904194,0.014962482,0.6390396578313288,1.0
Idh3a,0.4689013,0.27347288,0.6391401926181686,1.0
Ipo4,0.46865013,0.4219814,0.639319735513917,1.0
Cfl2,0.4686401,0.19822326,0.6393269176694002,1.0
Cd164l2,0.4684693,0.6248262,0.6394490194857575,1.0
Tmem147,0.46826836,0.101876795,0.6395926811890313,1.0
Prkcz,0.46777612,0.00045616136,0.6399447094806474,1.0
Clptm1l,0.4677058,0.58565736,0.6399950058562268,1.0
Ranbp9,0.46763545,0.014394791,0.640045303886132,1.0
Gm15952,0.46731398,0.3117418,0.6402752587990366,1.0
Ndufb11,0.4672738,0.88790256,0.6403040055927851,1.0
Skint9,0.4670427,0.4341135,0.6404693101311798,1.0
Slc2a1,0.46692216,0.8109116,0.640555563059846,1.0
Elmod2,0.4668217,0.37500373,0.6406274442093707,1.0
A230107N01Rik,0.4665605,2.2572613,0.6408143509738669,1.0
Slc25a15,0.4662993,1.609425,0.6410012805176017,1.0
Nxpe3,0.46622896,0.043509033,0.6410516115931788,1.0
Msl3,0.46621892,0.4659667,0.6410588018815506,1.0
Ccng1,0.46620888,0.34669542,0.6410659922036003,1.0
Hic2,0.46611845,0.38794756,0.6411307066174541,1.0
Taf12,0.46607828,0.046628736,0.6411594694546665,1.0
Gfm1,0.46604815,0.37434468,0.641181041936111,1.0
Lrrc40,0.46596777,0.26220828,0.641238570034653,1.0
Cd302,0.46585727,0.17862716,0.6413176746879343,1.0
Prr16,0.46580702,-0.053186554,0.6413536326948557,1.0
Prepl,0.46579698,0.23621725,0.6413608243972058,1.0
Arpc4,0.46552575,0.15645365,0.6415550130799814,1.0
Ndufa7,0.46520424,0.03791588,0.6417851943838635,1.0
Rhpn2,0.46513394,0.08859336,0.6418355511339167,1.0
Iftap,0.4651239,0.025579842,0.641842745089823,1.0
Mrpl36,0.46507365,1.3428322,0.6418787153735808,1.0
Mrps24,0.4649531,0.2980366,0.6419650474829882,1.0
Ankrd9,0.46470195,0.9425019,0.6421449215859596,1.0
Cdc34,0.4646517,1.1430147,0.6421808989262329,1.0
Fignl2,0.4644307,0.48273668,0.6423392091984322,1.0
Sumo3,0.46442065,0.5939023,0.6423464055060719,1.0
Dtd2,0.46424985,0.4478794,0.6424687478726071,1.0
Ppie,0.4642398,0.66371465,0.6424759447845273,1.0
Cebpg,0.46419963,0.19979422,0.6425047327678595,1.0
Arf1,0.46416947,0.23819098,0.6425263241077767,1.0
Mms19,0.46416947,-0.05949837,0.6425263241077767,1.0
Tmem232,0.4638279,0.4657638,0.642771047066797,1.0
Lrrc2,0.46370736,0.11835894,0.6428574291347056,1.0
Pym1,0.4636973,0.42760676,0.6428646278583591,1.0
Urod,0.46310458,0.8167836,0.6432894118912289,1.0
Pdha1,0.46301416,0.085597835,0.6433542197098645,1.0
Ankrd54,0.46301416,0.3810457,0.6433542197098645,1.0
Ttc1,0.46295387,-0.04273948,0.64339742642964,1.0
Tyw3,0.4628936,0.8499954,0.6434406343551529,1.0
9630028H03Rik,0.4628534,0.51293206,0.6434694403086213,1.0
Polr2c,0.4627831,0.565173,0.6435198520164185,1.0
Gm16835,0.46270272,0.5180372,0.6435774674057265,1.0
Snap29,0.46258217,0.5729153,0.6436638945070084,1.0
Zfp775,0.46151724,0.48860747,0.6444275431208577,1.0
Ccnj,0.4614871,0.7591234,0.6444491612833784,1.0
Meikin,0.46131632,1.7255526,0.644571669883445,1.0
Srfbp1,0.4611154,0.39711118,0.6447158100058334,1.0
Cdk20,0.4610953,0.6473684,0.6447302247526849,1.0
Kctd5,0.46103504,0.18039499,0.6447734697945069,1.0
Rps20,0.46089438,0.7221052,0.6448743795655631,1.0
Shkbp1,0.46049252,0.29105794,0.6451627292372707,1.0
Atpif1,0.46042222,0.15511052,0.6452131959173464,1.0
Clip2,0.46023133,-0.09233638,0.6453501851426384,1.0
Tfcp2l1,0.46011078,0.1779215,0.6454367108543936,1.0
Rabac1,0.46007058,0.43027106,0.6454655538249443,1.0
Gm26779,0.4599199,1.2590235,0.645573719713511,1.0
Htra2,0.45981944,0.6162623,0.6456458344709864,1.0
Gm1715,0.45977923,1.1626964,0.6456746813068033,1.0
Nagk,0.45970893,0.03368556,0.6457251645519644,1.0
Cdc37,0.4595281,0.061918117,0.6458549861047254,1.0
Cradd,0.45947787,-0.05215336,0.6458910495619047,1.0
Spef2,0.45938745,0.12680456,0.645955965882337,1.0
Mthfd2l,0.45931712,0.06571735,0.6460064582180118,1.0
Ddx39a,0.45923674,0.50782424,0.6460641657416086,1.0
Vwa5a,0.45913628,0.29705277,0.6461363031413403,1.0
mt-Nd4,0.4589856,0.14470653,0.6462445154798275,1.0
Cluap1,0.45871434,-0.053606465,0.6464393165498576,1.0
Ankrd49,0.4587043,0.07502572,0.6464465318698855,1.0
Nhsl2,0.45869425,0.09517284,0.6464537472231637,1.0
Spag7,0.45854354,0.24551453,0.6465619815119832,1.0
Cdkn1b,0.45807138,0.16364925,0.6469011640403182,1.0
Lrrc27,0.4579408,0.32980156,0.6469949934403585,1.0
Slc22a14,0.45791063,0.25571045,0.6470166471758335,1.0
Smarcc2,0.45783025,0.06811106,0.6470743919314055,1.0
Pus7l,0.45780012,0.8831556,0.647096046762565,1.0
Slc35c2,0.45752886,0.3870096,0.6472909536865401,1.0
Ptdss2,0.45745856,-0.02092582,0.6473414890605058,1.0
Arl6ip6,0.4572978,0.3624664,0.6474570045913212,1.0
Elac2,0.45727772,0.5227144,0.6474714446297767,1.0
Rcc1,0.45700645,0.50266474,0.6476663981325407,1.0
Scel,0.45698637,0.44493943,0.647680840094322,1.0
Alg1,0.45639363,1.2185806,0.6481069376039172,1.0
B9d2,0.45627308,1.1969091,0.6481936156162162,1.0
Tctn2,0.4560119,0.19515371,0.6483814343316477,1.0
Nsa2,0.45590138,0.17838524,0.6484609028314683,1.0
Kcnip1,0.45583105,0.014744372,0.6485114757796793,1.0
Ripor1,0.45579088,0.008013199,0.6485403753351218,1.0
Sesn2,0.45554975,0.31451043,0.6487137837824289,1.0
Nup205,0.45537895,0.042898767,0.6488366262910613,1.0
Spout1,0.45535886,0.09223967,0.6488510789790856,1.0
Leprotl1,0.45519814,0.1485203,0.6489667052432886,1.0
Hmgn5,0.4551881,0.42338303,0.648973932165743,1.0
Stat1,0.45506752,0.27299556,0.6490606578128129,1.0
Myo1c,0.45472595,0.2912573,0.6493064063146892,1.0
Arid4a,0.4545451,0.124992386,0.6494365239184272,1.0
Piga,0.45442456,1.0225251,0.6495232749298581,1.0
Zfp708,0.45441452,0.5861494,0.6495305043953539,1.0
Kat8,0.4543844,0.12059071,0.6495521929898624,1.0
Sh3bp5l,0.4543241,0.46331048,0.6495955710699234,1.0
Atg9a,0.45422363,0.24084723,0.6496678705098615,1.0
Sema3c,0.45420355,1.0138278,0.6496823307937829,1.0
Alad,0.45382178,0.90668064,0.6499571012567588,1.0
Rab4a,0.45370123,0.154662,0.6500438807690814,1.0
B3galt5,0.45331946,0.24273114,0.6503187138679974,1.0
Atp6v0e2,0.45258608,0.72254825,0.6508468161480361,1.0
Dars2,0.45244545,0.13781221,0.6509481160794428,1.0
Hook1,0.4523249,0.21070771,0.651034949723021,1.0
Snrpn,0.4520938,0.013418029,0.651201394107887,1.0
Rad52,0.45192304,0.08938066,0.6513244293946165,1.0
Iqcg,0.45183262,0.44029757,0.6513895695676941,1.0
Eef1akmt1,0.4517422,0.097554184,0.6514547124020129,1.0
Lyplal1,0.45169196,0.6542454,0.6514909040152868,1.0
Bin3,0.45159152,0.120809525,0.6515632897052632,1.0
Fam98c,0.45148098,0.4697319,0.6516429177573362,1.0
B230398E01Rik,0.45142072,1.5262767,0.6516863529148929,1.0
Clip1,0.4509787,0.04876985,0.6520049135096225,1.0
Leprot,0.45088828,0.7027879,0.6520700814569749,1.0
Pusl1,0.4507677,0.36712185,0.6521569761861894,1.0
Gm45148,0.45056677,0.6352704,0.6523018112281925,1.0
Dnm1,0.45049646,0.11693012,0.6523525065909843,1.0
Mkrn1,0.45040604,0.32512343,0.6524176887030922,1.0
Donson,0.45036587,0.3415137,0.6524466593827978,1.0
Glb1l3,0.4502654,0.6329989,0.6525190883758696,1.0
Syn3,0.45018503,-0.024520723,0.6525770339293648,1.0
Slc25a25,0.45016494,0.04645508,0.6525915206453439,1.0
Thy1,0.45014483,0.13076524,0.6526060074923558,1.0
Pknox1,0.45003432,0.11507976,0.6526856874929238,1.0
Ksr2,0.44999415,-0.026239201,0.6527146630211441,1.0
Ykt6,0.44996402,0.5923748,0.6527363950111684,1.0
Maml3,0.4499439,-0.062064048,0.6527508831682516,1.0
Zdhhc8,0.4499439,0.2624306,0.6527508831682516,1.0
Rhobtb1,0.44990373,1.1670047,0.6527798598753578,1.0
Atp10a,0.44962242,0.9667636,0.6529827114918918,1.0
Fance,0.4494014,0.11690463,0.6531421129052124,1.0
Chchd1,0.44936123,0.5865726,0.6531710966816647,1.0
Stpg2,0.4492306,0.075977914,0.6532652975695661,1.0
Golph3,0.44872832,0.047368113,0.6536276601742501,1.0
Zdhhc4,0.4487082,0.5180363,0.6536421563780102,1.0
Zcchc3,0.4486178,0.54948103,0.6537073909122053,1.0
Cops8,0.44810542,0.6551983,0.654077103242651,1.0
Nmnat3,0.44791457,0.07194709,0.6542148609176484,1.0
AA465934,0.447794,0.7574362,0.6543018718339637,1.0
Cyb561d1,0.44774377,0.26941597,0.6543381277688524,1.0
Gm45250,0.4474926,0.76502,0.6545194196733746,1.0
Hapln3,0.4473118,1.9760591,0.654649962462448,1.0
Eral1,0.44722137,0.54342556,0.6547152378171597,1.0
Eef1b2,0.44713095,0.6693215,0.6547805158114189,1.0
Surf1,0.4464478,0.40456077,0.6552738125924178,1.0
Tmem198,0.4463674,1.3782464,0.6553318574041267,1.0
Mrpl10,0.4463674,0.42937562,0.6553318574041267,1.0
Pex19,0.44635737,0.09424546,0.6553391131520139,1.0
Sgk1,0.44616652,0.13185665,0.6554769785431569,1.0
Isoc1,0.4461464,1.2779274,0.6554914913726976,1.0
Gm14295,0.44592538,1.2811595,0.6556511410830256,1.0
