names,scores,logfoldchanges,pvals,pvals_adj
Gm48099,0.31505692,0.9399954,0.7527184349904987,1.0
Gm16093,0.31479493,2.3365433,0.7529173729835976,1.0
Zfp341,0.3143,0.2537342,0.7532931895081327,1.0
Ppp1r11,0.31408894,0.5454953,0.7534534819898884,1.0
Sord,0.31396523,0.53897154,0.7535474514890663,1.0
Plod1,0.31396523,0.12904795,0.7535474514890663,1.0
Atp5e,0.31374687,0.4023652,0.7537132889211111,1.0
Eprs,0.31355765,0.08634253,0.7538570238854453,1.0
Ttc27,0.31329566,0.14398333,0.7540560556071404,1.0
Fn3k,0.31329566,0.76525605,0.7540560556071404,1.0
Camk4,0.31282258,0.07734378,0.7544154598112841,1.0
2610044O15Rik8,0.31276435,0.20516855,0.7544596978524966,1.0
Zfp786,0.3127207,1.1929371,0.7544928769120871,1.0
Fzd10os,0.31264064,0.218689,0.7545537063647425,1.0
Lipo3,0.3123568,0.68686736,0.754769386690159,1.0
Gsr,0.3122549,0.22430286,0.7548468150619975,1.0
Lrch4,0.31210935,0.44358283,0.7549574312950371,1.0
Srp68,0.31203654,0.12950544,0.7550127412962416,1.0
Atp5g3,0.31153437,0.39493108,0.7553944145254864,1.0
Ndufa12,0.31137425,0.23823307,0.7555161199986371,1.0
Ptk2b,0.3109667,0.16213165,0.7558259431226574,1.0
Fgd1,0.3109303,0.1522777,0.7558536078119009,1.0
Ube2m,0.31087208,0.37030047,0.7558978719657594,1.0
Glipr2,0.3105664,0.20519683,0.7561302719150029,1.0
Mrps6,0.3103626,0.20093751,0.7562852174731383,1.0
F630206G17Rik,0.3102607,0.54554397,0.7563626939276177,1.0
4933431K23Rik,0.3102607,0.29066524,0.7563626939276177,1.0
Fam91a1,0.3102025,0.25940272,0.7564069672870549,1.0
Fktn,0.30975127,0.09547501,0.7567501129250529,1.0
Orc1,0.30964938,1.3106688,0.7568276040644578,1.0
Kantr,0.30956933,0.045633003,0.7568884916749429,1.0
Sec24a,0.30889973,0.06833078,0.7573977925630929,1.0
Ndufa6,0.30882695,0.30487308,0.7574531577068903,1.0
Wnt7b,0.30863047,0.15845951,0.7576026498102846,1.0
Fuz,0.30860135,0.1398457,0.7576247975597894,1.0
Hmgxb4,0.30859408,0.057365157,0.7576303345282563,1.0
Nmnat1,0.3085504,0.19039363,0.7576635566001988,1.0
Rpl34,0.30853584,0.4292477,0.7576746307236557,1.0
Zcchc10,0.30827382,0.15388818,0.7578739734484143,1.0
Mrpl12,0.30793178,0.6400104,0.7581342506814146,1.0
Egfl6,0.3077935,0.33260068,0.7582394769209246,1.0
Psd4,0.3077498,0.8803548,0.7582727071902938,1.0
Acot13,0.30744416,0.25571704,0.7585053315768494,1.0
Zfas1,0.30701473,0.7541766,0.758832150376006,1.0
Csf2ra,0.30698562,0.22595885,0.7588543091429842,1.0
Tial1,0.30691284,0.053880256,0.7589097069267862,1.0
Slc29a3,0.30684736,0.54972804,0.7589595659902257,1.0
Tmco3,0.30678913,0.0980076,0.7590038859990295,1.0
Cdc42bpb,0.30673817,0.035087716,0.7590426666561556,1.0
Slc22a23,0.306629,0.03423016,0.7591257701048876,1.0
Ttc14,0.30588666,0.022091595,0.7596909472863688,1.0
Dgkq,0.3058721,0.10654529,0.7597020304758471,1.0
Eml6,0.30558097,0.033695042,0.7599237046251252,1.0
Ntn1,0.3052826,0.62922925,0.7601509410948398,1.0
Vps41,0.3052826,0.045093194,0.7601509410948398,1.0
ENSMUSG00000118528,0.3050133,0.26410705,0.7603560259236473,1.0
Med19,0.30496234,0.04457381,0.7603948276514969,1.0
Sh3rf3,0.30456206,0.06725285,0.7606997193398133,1.0
Vps53,0.30438012,0.15972957,0.7608383187619672,1.0
Zfp251,0.304351,0.20539683,0.760860495381963,1.0
Polr1b,0.30378333,0.26416284,0.7612929787245706,1.0
Norad,0.30371782,0.52171487,0.7613428854508768,1.0
Gm26972,0.30365232,1.5862874,0.7613927931700422,1.0
Fbxo22,0.30361593,0.19554222,0.7614205201096313,1.0
Lrrc47,0.30313557,0.4723856,0.7617865444101263,1.0
Rrp8,0.3028954,0.114199124,0.761969576552973,1.0
Mindy1,0.30281535,0.21420534,0.7620305902267546,1.0
Il20rb,0.3027353,1.2136244,0.7620916053796938,1.0
Vcpip1,0.3026043,0.048371073,0.7621914515468817,1.0
Vipas39,0.30258244,0.10184592,0.7622080929596147,1.0
Gm26935,0.30250967,0.1569087,0.7622635651293841,1.0
Dok3,0.30244416,0.6788368,0.7623134911264157,1.0
Mief1,0.3023641,0.1615947,0.762374513132626,1.0
Copg1,0.3021676,0.101317696,0.7625243006825164,1.0
Cibar2,0.3020657,4.243012,0.7626019718029069,1.0
Entpd4b,0.30167997,0.085565716,0.7628960341224699,1.0
Map4k3,0.30147618,0.042148314,0.7630514016185374,1.0
Osbpl7,0.30142525,0.13171901,0.7630902449842586,1.0
Fuom,0.3013452,0.27610144,0.7631512857640985,1.0
Lpin2,0.30095217,0.058594167,0.7634509618539962,1.0
Nup214,0.30055916,0.0854345,0.763750673390976,1.0
Lipe,0.30043545,0.14028569,0.7638450343524492,1.0
S1pr1,0.3002826,0.059119973,0.7639616027356445,1.0
Nolc1,0.30013704,0.10715932,0.7640726252173848,1.0
Riox2,0.29980224,0.37058792,0.7643279953293018,1.0
Cnpy3,0.2997513,0.49778998,0.7643668582462619,1.0
Larp4,0.29933646,0.052916482,0.7646833355112391,1.0
Aars2,0.2989944,0.6502295,0.7649443200154624,1.0
Gsdme,0.29849222,0.24067727,0.765327515831736,1.0
C630043F03Rik,0.2982739,0.24805087,0.7654941406309568,1.0
Ppp2r3c,0.29782993,0.120078474,0.7658329778474252,1.0
Snap47,0.29756063,0.14436178,0.7660385238952783,1.0
Itfg2,0.29728407,0.119928956,0.7662496423861653,1.0
Txnrd1,0.29726952,0.16064452,0.7662607543666577,1.0
4933431E20Rik,0.29718217,0.08943012,0.7663274272592637,1.0
Fsbp,0.29711667,0.7831721,0.7663774330643811,1.0
Lifr,0.29696384,0.06599264,0.7664941170606812,1.0
Gm48350,0.29692745,0.6893733,0.7665218997452583,1.0
Slc7a14,0.2967746,0.3201043,0.7666385902982578,1.0
Naa10,0.29676005,0.32112017,0.7666497039603497,1.0
Rph3al,0.2966509,1.4764663,0.7667330579561158,1.0
1110002L01Rik,0.29640344,0.065609224,0.7669220036725504,1.0
Tle5,0.29601043,0.15562151,0.767222122408743,1.0
Fancm,0.29596674,0.13156876,0.7672554710910993,1.0
Spout1,0.29566836,0.12739499,0.7674833652863454,1.0
Azin2,0.2955519,0.23860352,0.7675723050618969,1.0
9330111N05Rik,0.2955228,0.2717647,0.767594540484115,1.0
Stard5,0.29538453,0.26061764,0.7677001613517661,1.0
Ccp110,0.29528263,0.16737923,0.7677779900150301,1.0
Sptlc2,0.2950206,0.06599057,0.7679781316141612,1.0
Cdh24,0.29494783,0.9786459,0.7680337292489828,1.0
Cacnb3,0.29487506,0.9479595,0.7680893280772915,1.0
Stoml2,0.29470766,0.18316105,0.7682172099102216,1.0
Pam16,0.29424915,0.8626426,0.7685675272286617,1.0
Txn2,0.29411086,0.10846725,0.7686731877636517,1.0
Slc39a14,0.29374698,0.07165945,0.7689512623325915,1.0
Fam126b,0.29373968,0.041155253,0.7689568241272896,1.0
Lage3,0.2937106,0.27602413,0.7689790714249815,1.0
Klc1,0.29362324,0.056451865,0.769045814459345,1.0
Ube2w,0.2934049,0.09415965,0.7692126795323547,1.0
Zkscan17,0.29328844,0.3020692,0.7693016786094621,1.0
Endog,0.29309922,0.7410086,0.7694463085922116,1.0
4930590J08Rik,0.2930119,0.70748967,0.769513063597794,1.0
Vps9d1,0.29253882,0.14800392,0.7698746828873192,1.0
Chst15,0.2923496,0.31151727,0.7700193446208183,1.0
Ndufb8,0.29226953,0.44145256,0.7700805500713765,1.0
Mak16,0.2922186,0.18177462,0.7701194997401369,1.0
Ciao3,0.29178917,0.35525143,0.7704478128369279,1.0
Mapre3,0.29173824,0.08489278,0.7704867679692803,1.0
BC051142,0.29154173,0.17680967,0.7706370289025541,1.0
Aig1,0.29149806,0.045989815,0.7706704213903208,1.0
Nsun4,0.29146168,0.35171613,0.7706982487881605,1.0
Sbno1,0.2913525,0.027878495,0.7707817327524247,1.0
Gm45871,0.29127973,0.34157804,0.7708373902038843,1.0
Btbd6,0.29078484,0.8799033,0.7712158921512438,1.0
Wdr5b,0.2907266,1.7567154,0.7712604253751048,1.0
Phax,0.29061744,0.12656559,0.7713439272015457,1.0
Eif3j2,0.2903991,0.38585043,0.7715109388013452,1.0
Pdk2,0.29037726,0.083955,0.7715276405438853,1.0
Rtl4,0.29002064,0.042362083,0.7718004506562047,1.0
Ptdss2,0.28982413,0.07582398,0.7719507866556589,1.0
Mettl22,0.28969312,0.34514958,0.7720510154123984,1.0
D030068K23Rik,0.28953302,1.1790106,0.7721735223917474,1.0
Jup,0.28941655,0.08759148,0.7722626219441249,1.0
Yae1d1,0.2893001,0.3592085,0.7723517244993802,1.0
Fbxo15,0.28925645,0.3715074,0.7723851387315545,1.0
Ppp4r4,0.28924188,0.35102338,0.7723962769027412,1.0
Mbtps1,0.2891109,0.2366387,0.7724965225533926,1.0
Ankrd13a,0.28908905,0.15167817,0.7725132305310142,1.0
Platr21,0.28868875,1.1486726,0.7728195621365379,1.0
Rab8b,0.28865236,0.13379101,0.7728474122204322,1.0
Sec14l5,0.28856504,0.6531912,0.7729142536152779,1.0
Tmem168,0.28842676,0.44763222,0.7730200892687642,1.0
Golga2,0.28807014,0.051230047,0.7732930533252029,1.0
Arf1,0.28739327,0.22757697,0.7738112050595063,1.0
Jagn1,0.2872186,0.82355374,0.7739449380081647,1.0
Golm1,0.28714582,0.82050985,0.7740006620505296,1.0
Mid1ip1,0.2870294,0.8010066,0.7740898229404816,1.0
Ppil6,0.2870294,0.07784527,0.7740898229404816,1.0
Gm26754,0.2870294,0.48176068,0.7740898229404816,1.0
Svil,0.2866582,0.040221576,0.7743740431608743,1.0
Col5a1,0.2864326,0.5048224,0.7745468192520688,1.0
Nudcd3,0.28638163,0.03662083,0.7745858347537644,1.0
Plpp7,0.2862288,0.22400379,0.7747028846739165,1.0
Mvk,0.28613418,0.09818284,0.7747753467145846,1.0
Trap1,0.28574845,0.26470742,0.7750707891763109,1.0
Sox1,0.28571934,0.70621485,0.7750930880427614,1.0
Dtd1,0.28571206,0.09318879,0.7750986627883559,1.0
Acsl1,0.28566113,0.26353535,0.7751376863320835,1.0
Slc35c2,0.28558835,0.25126496,0.7751934352368461,1.0
Arih1,0.28541368,0.016705092,0.7753272373354931,1.0
Wiz,0.28541368,0.11682662,0.7753272373354931,1.0
Elof1,0.28539184,1.1056308,0.7753439630669343,1.0
Man1b1,0.28525355,0.12257358,0.7754498951193667,1.0
Col5a3,0.28513712,0.2953145,0.7755391042993621,1.0
Kctd5,0.28511527,0.1398048,0.7755558313504115,1.0
Psmc5,0.28486782,0.14755243,0.7757454118713718,1.0
Heatr5b,0.2846058,0.09467985,0.7759461587539646,1.0
Tbc1d19,0.28438747,0.07011803,0.7761134592587707,1.0
Dcx,0.28435835,0.16160643,0.7761357667778157,1.0
Dync2h1,0.28435835,0.031238751,0.7761357667778157,1.0
Cacna2d4,0.2843438,0.41456166,0.7761469206065896,1.0
Xkrx,0.28429285,0.5613639,0.7761859593708311,1.0
Ncl,0.28410363,0.03704144,0.7763309654447688,1.0
Insig2,0.2839508,0.17701782,0.7764480914266289,1.0
Tnnt1,0.28379795,0.83596915,0.776565222491681,1.0
Rpl31,0.2837834,0.37410334,0.7765763780962279,1.0
Tnfaip6,0.2837834,0.14783366,0.7765763780962279,1.0
Gm49066,0.28376883,0.7998961,0.7765875337468559,1.0
Mtrf1,0.28357962,0.80062383,0.7767325613974074,1.0
Hs6st1,0.28352866,0.19504723,0.7767716086332359,1.0
Cluh,0.2832594,0.08606639,0.7769780105330154,1.0
Zfp668,0.2831866,0.21571507,0.7770337975334926,1.0
Heph,0.28293186,0.1257921,0.7772290610880406,1.0
Myo19,0.28291732,0.2075881,0.7772402194306274,1.0
Aptx,0.28287366,0.18379213,0.777273694734089,1.0
2310057M21Rik,0.28274265,0.23038065,0.7773741231252786,1.0
Lmbr1l,0.28271353,0.1614605,0.7773964410507805,1.0
Sumf2,0.28264803,0.13105282,0.7774466570547314,1.0
Dcp2,0.28263348,0.2537662,0.7774578162929838,1.0
Tax1bp1,0.28252432,0.07282198,0.7775415120430861,1.0
Rab28,0.28245154,0.044442095,0.7775973106440328,1.0
Rnf144b,0.28223318,0.29476556,0.7777647133280978,1.0
Kcnk1,0.28220406,0.077227436,0.7777870344655741,1.0
Arhgap17,0.2821968,0.06725522,0.777792614778597,1.0
Cox6a1,0.28217497,0.16616896,0.7778093557864307,1.0
Dnah3,0.28216767,0.4660182,0.777814936145296,1.0
Arhgap15,0.2817674,0.2809665,0.7781218735236113,1.0
Ndufc1,0.28167278,0.61880666,0.7781944274188365,1.0
Tmem204,0.28150538,3.4530094,0.7783227967390643,1.0
Stk36,0.28143987,0.32971147,0.7783730298590413,1.0
Rgs11,0.2814326,0.60079217,0.7783786113739837,1.0
Cacfd1,0.2809741,0.2814307,0.77873026985178,1.0
4930445B16Rik,0.28010073,1.5681809,0.7794002208066318,1.0
4930414F18Rik,0.2800862,1.5539271,0.7794113880458616,1.0
Ipo8,0.2800134,0.07101885,0.779467224924889,1.0
Pus7,0.27993333,0.09342872,0.7795286468061184,1.0
Gm12694,0.27987513,1.4728628,0.7795733181298148,1.0
Inppl1,0.27976593,0.069230445,0.7796570788236727,1.0
Nf2,0.27965677,0.05867465,0.7797408420757895,1.0
Sgcz,0.27921283,0.00941724,0.7800815056376434,1.0
Mcrip1,0.27895808,0.12176414,0.780276987407886,1.0
Zranb3,0.2789217,0.0902713,0.7803049145093128,1.0
Rev1,0.2787616,0.04739458,0.7804277971226374,1.0
Sumo2,0.27854323,0.1161721,0.7805953731613287,1.0
Eif3g,0.27848503,0.21491805,0.7806400618265641,1.0
Hs3st2,0.2783904,0.2235829,0.7807126824529664,1.0
Csrnp2,0.2781357,0.5836779,0.7809082090298909,1.0
Tpt1,0.27808473,0.29121363,0.7809473160080623,1.0
DPCD,0.2780338,0.3203933,0.7809864235402774,1.0
Sdf2,0.2775316,0.12560548,0.7813719416992919,1.0
Enpp6,0.27696392,0.32976678,0.7818078095349799,1.0
Reg2,0.2769057,0.3832349,0.7818525178057182,1.0
Lancl1,0.27689114,0.09379927,0.7818636949860358,1.0
Dennd10,0.2768766,0.06730252,0.7818748722114023,1.0
Atg7,0.2768038,0.06416243,0.7819307590138906,1.0
BC034090,0.27626523,0.22766164,0.7823443563269374,1.0
Nprl3,0.2762507,0.1508262,0.7823555354873353,1.0
Def8,0.27607602,0.15651508,0.7824896889177874,1.0
Upk3bl,0.27590862,1.303398,0.7826182586926931,1.0
Smc2,0.2758504,0.11783291,0.7826629800065057,1.0
Fgf12,0.27582854,0.017074365,0.7826797506843743,1.0
Ddx1,0.27550104,0.111089595,0.7829313229683355,1.0
Bbox1,0.2753555,0.6216576,0.7830431401602834,1.0
Pik3cd,0.27506438,0.63553566,0.78326678798739,1.0
Plch2,0.27474412,0.926404,0.783512821282215,1.0
Tmem161a,0.27467862,0.18396011,0.7835631489418888,1.0
Gm1043,0.27441663,0.05577824,0.7837644686336097,1.0
Dmac2l,0.2742565,0.15483704,0.7838875044608575,1.0
Spns3,0.2742565,2.3350184,0.7838875044608575,1.0
Ddx59,0.27418372,0.31463593,0.7839434316231592,1.0
Trabd,0.27410367,0.27231175,0.784004952790708,1.0
Spag17,0.27410367,0.7840406,0.784004952790708,1.0
Cdc37l1,0.27398723,0.035940524,0.7840944405352241,1.0
Gpr26,0.2738926,0.8219888,0.7841671514300385,1.0
Ptcd3,0.27368882,0.17432457,0.7843237659101763,1.0
Ehd4,0.27355054,0.8096979,0.7844300449968699,1.0
Emsy,0.27338314,0.028793046,0.7845587040069175,1.0
Sh3bp1,0.27333948,0.2802794,0.7845922681953983,1.0
Mia3,0.2733322,0.048913114,0.7845978622657636,1.0
Nsa2,0.27319393,0.16729973,0.784704151716776,1.0
Vps52,0.2730775,0.3247395,0.7847936617374467,1.0
Ofd1,0.2725025,0.14632767,0.7852356591660016,1.0
Paqr9,0.27232784,1.1474782,0.7853699505880218,1.0
mt-Nd2,0.27211678,0.24224976,0.7855322279123226,1.0
Pcdhb22,0.2720804,0.6195465,0.785560207703542,1.0
Smpd4,0.27206585,0.12460857,0.7855713996975999,1.0
Traf3ip1,0.27206585,0.23474286,0.7855713996975999,1.0
Qrsl1,0.27130893,0.20161766,0.7861534444135032,1.0
Creg1,0.27125797,0.43276766,0.786192624797325,1.0
Aopep,0.27123615,0.020058587,0.7862094165561491,1.0
Strn4,0.2711852,0.08527181,0.7862485977134515,1.0
H2ac19,0.2708213,0.81626123,0.7865284788596743,1.0
Gm29318,0.27061024,2.0478592,0.7866908225657363,1.0
Ppp2cb,0.27018082,0.17317136,0.7870211366522315,1.0
Pcnx2,0.26996976,0.27319586,0.7871835084751473,1.0
Ndst2,0.26995522,0.18180314,0.7871947068730231,1.0
Hsd17b7,0.26994067,0.14146079,0.7872059053149028,1.0
Zdhhc6,0.26947486,0.07143157,0.7875642786758787,1.0
Tefm,0.2690673,1.2301106,0.7878778922713771,1.0
A4galt,0.26905274,1.2138972,0.7878890933933261,1.0
Dnah12,0.2690382,1.0310868,0.7879002945591425,1.0
Polk,0.26892903,0.095251836,0.7879843047008148,1.0
Cercam,0.2688053,1.1141298,0.7880795191763666,1.0
Gm44622,0.26879802,1.131331,0.7880851201265002,1.0
1700029H14Rik,0.26879075,1.1023871,0.7880907210875909,1.0
Mdm4,0.26868886,0.030157432,0.7881691356932135,1.0
Gm42067,0.26861608,0.2695439,0.7882251474402139,1.0
Tomm40l,0.268536,0.20704055,0.7882867616266658,1.0
Gp1bb,0.26844868,0.26040864,0.7883539786135086,1.0
Alg11,0.26830313,0.5981842,0.7884660104267547,1.0
Pja1,0.26809204,1.004654,0.7886284643271656,1.0
Mpi,0.26791736,0.5429607,0.7887629158864892,1.0
Lrrc7,0.26785916,0.02675228,0.7888077344713758,1.0
Hcfc1,0.26773542,0.16141255,0.7889029762849413,1.0
Rfx1,0.2675171,0.36716187,0.7890710577692286,1.0
Agap1,0.26747343,0.037885096,0.7891046752444673,1.0
Dynlrb1,0.2673133,0.4247439,0.7892279426792703,1.0
Cnot3,0.26700762,0.039356243,0.7894632860669373,1.0
Atox1,0.2669858,0.37626833,0.7894800970441926,1.0
Gpr162,0.26696396,0.12803765,0.7894969081194455,1.0
Psme3,0.26696396,0.5131232,0.7894969081194455,1.0
Ccdc85c,0.266389,0.22960272,0.7899396350106909,1.0
Amigo1,0.2662216,0.5093647,0.7900685429334204,1.0
B4galt3,0.2661925,0.31469417,0.7900909622891068,1.0
Plcd3,0.2661561,0.24638946,0.7901189867280302,1.0
Prpf19,0.26560298,0.26889932,0.7905449915979599,1.0
Ipo11,0.26525363,0.066933006,0.790814079561501,1.0
Pus1,0.26500618,0.6456378,0.7910046986246753,1.0
9430065F17Rik,0.26497707,0.59978825,0.7910271252188548,1.0
Cdkn1b,0.26495522,0.19398104,0.7910439452780211,1.0
Gm16310,0.26474416,0.57566094,0.791206544198786,1.0
Poc1a,0.26451856,0.40859893,0.7913803668854285,1.0
Grsf1,0.2644749,0.3076858,0.7914140111845769,1.0
Tpp1,0.26438755,0.119580075,0.7914813009485024,1.0
Zfp160,0.2643075,0.050972275,0.7915429845970593,1.0
Cdkl3,0.2641765,0.063249305,0.7916439242917693,1.0
Dstyk,0.26409644,0.035623074,0.7917056113806038,1.0
Nat10,0.2639072,0.08872804,0.7918514224109946,1.0
Polr2f,0.26376164,0.8087418,0.7919635896973732,1.0
Gm30192,0.26325947,1.5825402,0.7923505998795306,1.0
Nubpl,0.26317942,0.12068329,0.7924123018860907,1.0
6530403H02Rik,0.26293194,0.3591562,0.7926030253967943,1.0
4930500H12Rik,0.26272818,0.6447776,0.7927601011356673,1.0
Tedc2,0.2626845,0.6983778,0.792793761316936,1.0
Sugp2,0.262357,0.06714902,0.7930462249797239,1.0
Slc25a32,0.262226,0.05965406,0.7931472165204947,1.0
Synrg,0.26209497,0.038036052,0.7932482115306481,1.0
Itga7,0.26208043,0.12618308,0.7932594334125321,1.0
Poglut1,0.26207316,0.16475998,0.7932650443695279,1.0
Fech,0.2618839,0.12420418,0.7934109330070676,1.0
Gm26682,0.26161465,1.0185028,0.793618556224283,1.0
4833411C07Rik,0.26149818,1.0053133,0.7937083437682747,1.0
Gm14636,0.26138902,0.6100509,0.7937925220739548,1.0
Tbl3,0.2613599,0.16135983,0.7938149700278677,1.0
Cog7,0.26072672,0.20060356,0.7943032552522218,1.0
Rcc2,0.26058844,0.27531025,0.7944099029870448,1.0
Cyb561d1,0.26021728,0.3416167,0.7946961869566858,1.0
Kif3b,0.2601008,0.10173187,0.7947860072356255,1.0
Lrrc28,0.2600062,0.10742382,0.7948589882155219,1.0
Kctd10,0.2597733,1.5203805,0.7950386413521402,1.0
Emc7,0.25933662,0.21099637,0.7953755202724729,1.0
Rab35,0.25886357,0.34104273,0.7957405154885234,1.0
Fam216a,0.2586452,0.16317305,0.7959089899000225,1.0
Calm3,0.25856516,0.42156363,0.7959707662351985,1.0
Gca,0.25843415,0.117335446,0.796071857541891,1.0
Zfp780b,0.25843415,0.07803489,0.796071857541891,1.0
Cox7c,0.2581212,0.10736212,0.7963133672922785,1.0
Rmdn2,0.25804842,0.15417503,0.7963695351474954,1.0
Mrps7,0.25794652,0.42512122,0.7964481719169416,1.0
Klc4,0.25791013,0.27541354,0.7964762569783828,1.0
Tmem254,0.25787374,0.94318014,0.796504342303413,1.0
Cdk5rap1,0.25777915,0.13029996,0.796577365381839,1.0
Ttc13,0.25759718,0.08625598,0.7967177993841008,1.0
Tut1,0.25726968,0.23389886,0.7969705971725507,1.0
Rtn4r,0.25700766,0.2342598,0.7971728507413931,1.0
Gin1,0.25665832,0.12927717,0.7974425433506376,1.0
Abhd15,0.2561052,0.70195377,0.7978696060924253,1.0
Pusl1,0.25604698,0.2861704,0.7979145635868393,1.0
Kmt5c,0.25588685,0.07291546,0.7980382001519434,1.0
2510039O18Rik,0.25582865,0.23384273,0.7980831601590004,1.0
Mfsd3,0.25572675,1.2807217,0.79816184178273,1.0
Zfp638,0.2556758,0.017218618,0.7982011833634647,1.0
Reck,0.2553701,0.044089567,0.7984372436060384,1.0
1700019A02Rik,0.25506446,1.0902646,0.7986733222762915,1.0
Abca7,0.2549553,0.33374223,0.7987576405490614,1.0
Mast1,0.25483155,0.32263973,0.7988532040952907,1.0
Gm26549,0.25475878,0.11537253,0.7989094193536022,1.0
Topbp1,0.2546205,0.24877408,0.799016231215741,1.0
3110001I22Rik,0.25438032,0.20922644,0.7992017554926507,1.0
Gm26703,0.25409648,0.19194134,0.7994210260692554,1.0
1810013L24Rik,0.25379807,0.07784739,0.7996515583429039,1.0
Gm48657,0.25369617,2.1587493,0.7997302806799684,1.0
Gm7072,0.25361612,0.20333467,0.7997921353724338,1.0
Fbxo17,0.25325224,0.30620503,0.8000733088885342,1.0
Hspa8,0.25298294,0.15099658,0.8002813939756233,1.0
Gm16008,0.25251716,0.11409539,0.8006413583968341,1.0
Ldah,0.2523643,0.043976072,0.8007594809521607,1.0
Ppp1r15b,0.25204408,0.6366539,0.8010069906009041,1.0
Zfp93,0.2518039,0.2931877,0.8011926359492728,1.0
Sun1,0.25175297,0.10480938,0.8012320167093272,1.0
Gm7073,0.25172386,1.0499316,0.8012545202275693,1.0
Abhd8,0.25171658,0.5951564,0.8012601461328979,1.0
Edem1,0.25146914,0.18636055,0.8014514330446749,1.0
3110082J24Rik,0.25130174,0.9555248,0.801580839764843,1.0
Apbb2,0.2512799,0.025700975,0.8015977193036662,1.0
Psenen,0.2512071,0.2212986,0.801653985101876,1.0
Adgb,0.2511416,0.27299035,0.8017046251998177,1.0
Rslcan18,0.25100332,0.33698264,0.8018115348086955,1.0
Hid1,0.2509815,0.36589426,0.8018284156125197,1.0
Fam217b,0.25093782,0.15652996,0.801862177497678,1.0
Gm43016,0.2508869,0.5458642,0.8019015668312832,1.0
Brpf1,0.25082865,0.20165686,0.8019465838290283,1.0
Bcl9l,0.25082138,0.07627383,0.8019522109999757,1.0
Myh15,0.25077772,0.10096591,0.8019859742413689,1.0
Stk10,0.25048658,0.14845383,0.802211071963359,1.0
B230209E15Rik,0.2503192,0.18501832,0.8023405105876017,1.0
Pced1a,0.25010085,0.18915148,0.8025093517263577,1.0
Gm31356,0.24987525,0.36809614,0.8026838305892652,1.0
Setd6,0.24983884,0.45459044,0.8027119732628004,1.0
Noc4l,0.24978791,0.46705586,0.802751373435593,1.0
Gm4756,0.24962051,0.46382925,0.8028808346759275,1.0
Map3k20,0.24956957,0.15632921,0.8029202369968896,1.0
Abcf2,0.24954045,0.28337252,0.8029427528338067,1.0
Ube4a,0.2493585,0.04119433,0.8030834805196982,1.0
Cmc2,0.24925661,0.46211013,0.8031622908130722,1.0
Txnl1,0.24915472,0.20650038,0.803241103108034,1.0
Ano6,0.24914016,0.058759898,0.8032523621706644,1.0
Tasor2,0.24911833,0.058147423,0.8032692508411672,1.0
Disp1,0.24908194,0.117554836,0.803297398829472,1.0
Zfp410,0.24810669,0.16411671,0.8040518598475643,1.0
Cfap69,0.2480703,0.18097965,0.804080014915644,1.0
Gtpbp2,0.24788107,0.10390506,0.8042264253659992,1.0
Nptn,0.24782285,0.029713383,0.8042714761172325,1.0
Cyc1,0.24767001,0.10687147,0.8043897374316749,1.0
Slx4ip,0.2475099,0.14809023,0.8045136350387452,1.0
Ezr,0.24733523,0.04834413,0.8046488016645876,1.0
Fbxl6,0.24708778,0.19666877,0.8048402977133057,1.0
P2rx3,0.24660742,1.7731442,0.805212058752382,1.0
Gm29536,0.24660742,0.2071195,0.805212058752382,1.0
B4galnt2,0.24646187,0.730358,0.8053247223112461,1.0
Slain2,0.2463818,0.074420825,0.8053866889916123,1.0
Gas2,0.24619986,0.20891525,0.8055275269012099,1.0
Gal3st4,0.24611253,0.674388,0.8055951313390846,1.0
2210016L21Rik,0.24570495,0.06357225,0.8059106379216933,1.0
6330562C20Rik,0.245654,0.43667236,0.8059500784671818,1.0
Usp6nl,0.24550845,0.08106346,0.8060627684595387,1.0
Nufip2,0.2454575,0.037784282,0.8061022109083996,1.0
Tex14,0.24526827,0.1324314,0.8062487157502864,1.0
Mr1,0.24517366,1.0582057,0.8063219707214166,1.0
Vash1,0.2446642,0.2013882,0.8067164497603871,1.0
Ywhag,0.2445987,0.19854607,0.8067671720635838,1.0
Amdhd2,0.24451137,0.20591904,0.8068348030652868,1.0
Hibch,0.24446042,0.0884093,0.8068742551499403,1.0
Zfp653,0.24443859,0.07396706,0.8068911633366391,1.0
4930433N12Rik,0.24431485,0.91708934,0.8069869780989164,1.0
Ing2,0.24427846,0.08395628,0.8070151594626188,1.0
Chd1l,0.24419113,0.16359825,0.8070827957575317,1.0
Kbtbd4,0.24392912,0.38564408,0.807285713295155,1.0
Comtd1,0.24385634,0.5032531,0.8073420815800094,1.0
Ddost,0.2433105,0.478013,0.8077648755855438,1.0
Col4a3,0.24324499,0.45971915,0.8078156146421844,1.0
Gm29443,0.24319404,0.37334237,0.8078550789118318,1.0
Slc7a5,0.24312854,0.283131,0.8079058194055442,1.0
Gm11924,0.24253175,1.3750681,0.8083681588771013,1.0
Dock8,0.24245897,0.2339953,0.8084245463210183,1.0
Cep57l1,0.24237163,0.10440635,0.808492212567133,1.0
Zfp964,0.24210235,0.60284233,0.8087008591740805,1.0
Lmnb2,0.24164383,0.4069936,0.8090561536079945,1.0
Rev3l,0.24160744,0.03039382,0.8090843532660604,1.0
