"Animal_ID","Bin","Area","Mean","IntDen","RawIntDen","source_file","Image","Genotype","Sex","Age"
"L58201-6F",4,2765.411,10.019,27706.562,86103,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,2336.795,11.125,25996.602,80789,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,1831.272,10.289,18841.736,58554,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,1287.779,10.902,14039.433,43630,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,1510.776,10.396,15706.274,48810,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,664.162,12.078,8021.43,24928,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,569.236,14.627,8326.159,25875,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,16264.247,10.509,170914.891,531148,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",1,3608.167,9.395,33899.976,105350,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,3296.68,12.8,42196.218,131132,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,4611.169,10.027,46237.186,143690,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,4085.052,10.618,43374.592,134794,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,3852.08,10.723,41305.519,128364,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,1609.565,13.041,20990.633,65232,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,1328.647,13.456,17878.014,55559,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,1389.465,12.236,17002.117,52837,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,712.109,15.134,10776.878,33491,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,514.533,18.285,9408.329,29238,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,24919.619,11.323,282160.1,876861,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S4R_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",1,850.19,8.687,7385.481,22803,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",2,1342.167,11.482,15410.628,47581,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",3,2929.512,11.415,33440.814,103250,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",4,3867.799,10.373,40120.879,123875,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",5,5117.983,10.43,53381.579,164818,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",6,3814.682,9.849,37569.013,115996,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",7,2297.619,11.132,25576.635,78969,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",8,3271.208,10.46,34217.159,105647,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",9,2223.45,11.94,26547.957,81968,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",10,1180.874,14.253,16831.498,51968,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
"L58201-6F",11,26847.548,10.799,289938.494,895198,"C3-MAX_TILESCANS_20250704_multi_layer_HCR_IF_set1_lif - 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif_subtracted.tif_AllTiles.csv"," 20250704_L58201-6F_S5L_488-S100b_594-Mfge8_647-Tnc_20X_Merged.tif_rotated.tif","KO","F",30
